Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,116.515326,[257 138] ; [ 45 180],[192.40322581 202.59677419] ; [109.59677419 115.40322581],1
s3,1,0.0,100.763194,[274 118] ; [ 62 160],[214.51465798 177.48534202] ; [121.48534202 100.51465798],1
s8,1,0.0,77.869101,[223 174] ; [ 45 182],[170.50641026 226.49358974] ; [ 97.49358974 129.50641026],1
s7,1,0.0,76.296858,[237 148] ; [ 51 160],[186.04026846 198.95973154] ; [101.95973154 109.04026846],1
s5,1,0.0,49.194262,[148 241] ; [ 25 195],[110.50410509 278.49589491] ; [ 62.49589491 157.50410509],1
p9,1,0.0,27.868151,[347  48] ; [157  65],[322.65802269  72.34197731] ; [181.34197731  40.65802269],1
v4,1,0.0,25.632007,[385  12] ; [195  31],[369.59871589  27.40128411] ; [210.40128411  15.59871589],1
r4,1,1e-06,23.320581,[369  30] ; [180  47],[349.92172524  49.07827476] ; [199.07827476  27.92172524],1
p4,1,2e-06,23.086103,[255 143] ; [ 99 125],[226.51446945 171.48553055] ; [127.48553055  96.51446945],1
p10,1,2e-06,22.375125,[336  60] ; [154  70],[312.96774194  83.03225806] ; [177.03225806  46.96774194],1
r1,1,2.7e-05,17.584068,[339  59] ; [161  65],[318.91025641  79.08974359] ; [181.08974359  44.91025641],1
r3,1,4.2e-05,16.759632,[382  15] ; [197  28],[369.55466238  27.44533762] ; [209.44533762  15.55466238],1
n6,1,5.8e-05,16.174013,[357  41] ; [176  50],[339.95833333  58.04166667] ; [193.04166667  32.95833333],1
s4,1,8.7e-05,15.402231,[ 75 317] ; [ 17 210],[ 58.26171244 333.73828756] ; [ 33.73828756 193.26171244],1
u3,1,0.00039,12.578679,[65 39] ; [25 46],[53.48571429 50.51428571] ; [36.51428571 34.48571429],1
n5,1,0.000515,12.062049,[348  49] ; [174  52],[332.6388443  64.3611557] ; [189.3611557  36.6388443],1
p2,1,0.000976,10.872443,[340  58] ; [169  57],[324.65064103  73.34935897] ; [184.34935897  41.65064103],1
u1,1,0.001097,10.656752,[ 94 305] ; [ 29 198],[ 78.39776358 320.60223642] ; [ 44.60223642 182.39776358],0
p7,1,0.00169,9.858902,[254 135] ; [118 107],[235.68078176 153.31921824] ; [136.31921824  88.68078176],0
p6,1,0.002213,9.363744,[157 238] ; [ 61 161],[139.5623987 255.4376013] ; [ 78.4376013 143.5623987],0
v1,1,0.002327,9.271683,[221 167] ; [ 99 125],[202.87581699 185.12418301] ; [117.12418301 106.87581699],0
u2,1,0.002773,8.951337,[65 38] ; [28 42],[55.3699422 47.6300578] ; [37.6300578 32.3699422],0
p12,1,0.002979,8.820162,[ 35 362] ; [  6 219],[ 26.16881029 370.83118971] ; [ 14.83118971 210.16881029],0
d5,1,0.004722,7.98303,[337  60] ; [172  55],[323.8349359  73.1650641] ; [185.1650641  41.8349359],0
d4,1,0.009506,6.725119,[334  63] ; [171  55],[321.80577849  75.19422151] ; [183.19422151  42.80577849],0
r2,1,0.018223,5.57454,[376  17] ; [201  20],[369.31758958  23.68241042] ; [207.68241042  13.31758958],0
b5,1,0.021177,5.312191,[257 142] ; [125 102],[243.47923323 155.52076677] ; [138.52076677  88.47923323],0
p11,1,0.023257,5.149206,[326  73] ; [168  59],[314.8658147  84.1341853] ; [179.1341853  47.8658147],0
a2,1,0.035366,4.427427,[115 284] ; [ 48 179],[103.89297125 295.10702875] ; [ 59.10702875 167.89297125],0
b2,1,0.043844,4.062561,[ 85 168] ; [61 78],[ 94.22959184 158.77040816] ; [51.77040816 87.22959184],0
b3,1,0.043844,4.062561,[ 85 168] ; [61 78],[ 94.22959184 158.77040816] ; [51.77040816 87.22959184],0
d3,1,0.045316,4.006833,[280 118] ; [142  85],[268.7296 129.2704] ; [153.2704  73.7296],0
p1,1,0.05542,3.669395,[ 21 376] ; [ 21 205],[ 26.76404494 370.23595506] ; [ 15.23595506 210.76404494],0
p3,1,0.064093,3.428173,[201 198] ; [ 96 129],[189.90865385 209.09134615] ; [107.09134615 117.90865385],0
d1,1,0.065107,3.402261,[248 151] ; [124 103],[237.10543131 161.89456869] ; [134.89456869  92.10543131],0
a5,1,0.085056,2.965536,[311  88] ; [163  64],[302.11821086  96.88178914] ; [171.88178914  55.11821086],0
n2,1,0.113301,2.507557,[58 15] ; [39 19],[54.05343511 18.94656489] ; [42.94656489 15.05343511],0
v2,1,0.139305,2.185625,[227 158] ; [115 103],[218.35820896 166.64179104] ; [123.64179104  94.35820896],0
a3,1,0.205815,1.600625,[294 103] ; [156  69],[287.21864952 109.78135048] ; [162.78135048  62.21864952],0
u4,1,0.208242,1.583604,[  9 390] ; [  2 225],[  7.01118211 391.98881789] ; [  3.98881789 223.01118211],0
p8,1,0.212831,1.552063,[194 197] ; [ 99 124],[186.58469055 204.41530945] ; [106.41530945 116.58469055],0
