Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,42.85668,[270  17] ; [5 7],[263.9632107  23.0367893] ; [11.0367893  0.9632107],1
s6,1,0.000843,11.144581,[254  29] ; [7 5],[250.38305085  32.61694915] ; [10.61694915  1.38305085],1
p7,1,0.002632,9.046215,[205  74] ; [3 7],[200.80276817  78.19723183] ; [7.19723183 2.80276817],0
r2,1,0.005843,7.598112,[275   8] ; [9 2],[273.37414966   9.62585034] ; [10.62585034  0.37414966],0
p11,1,0.006211,7.488032,[235  52] ; [6 6],[231.3277592  55.6722408] ; [9.6722408 2.3277592],0
r1,1,0.012285,6.269194,[243  42] ; [7 5],[239.8989899  45.1010101] ; [10.1010101  1.8989899],0
v1,1,0.026931,4.895204,[180  98] ; [4 8],[176.3862069 101.6137931] ; [7.6137931 4.3862069],0
v2,1,0.032137,4.591155,[177 100] ; [4 8],[173.48442907 103.51557093] ; [7.51557093 4.48442907],0
n3,1,0.070108,3.280498,[43 15] ; [4 5],[40.68656716 17.31343284] ; [6.31343284 2.68656716],0
n6,1,0.070518,3.270923,[258  26] ; [9 3],[256.17567568  27.82432432] ; [10.82432432  1.17567568],0
p3,1,0.083551,2.994438,[168 119] ; [4 8],[165.09698997 121.90301003] ; [6.90301003 5.09698997],0
a3,1,0.107117,2.596256,[241  45] ; [8 4],[238.97315436  47.02684564] ; [10.02684564  1.97315436],0
a5,1,0.212729,1.552755,[233  54] ; [8 4],[231.3277592  55.6722408] ; [9.6722408 2.3277592],0
a7,1,0.233495,1.419442,[192  95] ; [10  2],[193.89297659  93.10702341] ; [8.10702341 3.89297659],0
v3,1,0.243089,1.362593,[139 136] ; [4 8],[137.02090592 137.97909408] ; [5.97909408 6.02090592],0
b5,1,0.265159,1.24162,[169 118] ; [9 3],[170.85618729 116.14381271] ; [7.14381271 4.85618729],0
d3,1,0.322005,0.980785,[201  86] ; [10  2],[202.53177258  84.46822742] ; [8.46822742 3.53177258],0
s2,1,0.323888,0.973182,[225  61] ; [8 4],[223.61744966  62.38255034] ; [9.38255034 2.61744966],0
n2,1,0.334188,0.9326,[43 15] ; [8 1],[44.14925373 13.85074627] ; [6.85074627 2.14925373],0
b2,1,0.338404,0.916469,[ 94 113] ; [3 7],[ 92.52995392 114.47004608] ; [4.47004608 5.52995392],0
b3,1,0.338404,0.916469,[ 94 113] ; [3 7],[ 92.52995392 114.47004608] ; [4.47004608 5.52995392],0
d5,1,0.370633,0.80154,[242  44] ; [9 3],[240.89261745  45.10738255] ; [10.10738255  1.89261745],0
n4,1,0.374012,0.790293,[241  44] ; [9 3],[239.8989899  45.1010101] ; [10.1010101  1.8989899],0
n1,1,0.37776,0.777977,[29 28] ; [6 3],[30.22727273 26.77272727] ; [4.77272727 4.22727273],0
b4,1,0.401123,0.704956,[156 131] ; [8 4],[157.4180602 129.5819398] ; [6.5819398 5.4180602],0
s5,1,0.407888,0.684948,[134 139] ; [4 7],[132.65492958 140.34507042] ; [5.34507042 5.65492958],0
d2,1,0.42766,0.62917,[158 129] ; [8 4],[159.33779264 127.66220736] ; [6.66220736 5.33779264],0
u1,1,0.462533,0.539759,[ 75 212] ; [ 2 10],[ 73.909699 213.090301] ; [3.090301 8.909699],0
s1,1,0.496355,0.46272,[ 12 272] ; [ 1 11],[ 12.47297297 271.52702703] ; [ 0.52702703 11.47297297],0
b1,1,0.508173,0.437827,[116 171] ; [6 6],[117.10367893 169.89632107] ; [4.89632107 7.10367893],0
p1,1,0.531885,0.390789,[ 31 254] ; [ 2 10],[ 31.66666667 253.33333333] ; [ 1.33333333 10.66666667],0
p10,1,0.565599,0.330102,[252  32] ; [10  2],[251.37837838  32.62162162] ; [10.62162162  1.37837838],0
p5,1,0.568182,0.325733,[ 52 230] ; [3 9],[ 52.75510204 229.24489796] ; [2.24489796 9.75510204],0
d1,1,0.57323,0.317307,[190  97] ; [7 5],[189.09364548  97.90635452] ; [7.90635452 4.09364548],0
a4,1,0.612395,0.256702,[141 146] ; [5 7],[140.14046823 146.85953177] ; [5.85953177 6.14046823],0
s4,1,0.696153,0.152505,[ 58 227] ; [3 9],[ 58.53535354 226.46464646] ; [2.46464646 9.53535354],0
p12,1,0.705046,0.143275,[ 34 251] ; [ 1 11],[ 33.58585859 251.41414141] ; [ 1.41414141 10.58585859],0
s3,1,0.730389,0.118755,[225  59] ; [10  2],[225.47297297  58.52702703] ; [9.52702703 2.47297297],0
d4,1,0.793751,0.068353,[246  40] ; [10  2],[245.69127517  40.30872483] ; [10.30872483  1.69127517],0
u2,1,0.799389,0.064586,[31 14] ; [3 1],[31.2244898 13.7755102] ; [2.7755102 1.2244898],0
a2,1,0.807718,0.059229,[ 81 206] ; [3 9],[ 80.62876254 206.37123746] ; [3.37123746 8.62876254],0
p2,1,0.904148,0.014502,[242  44] ; [10  2],[241.85234899  44.14765101] ; [10.14765101  1.85234899],0
p9,1,0.935034,0.006644,[264  22] ; [11  1],[263.9261745  22.0738255] ; [11.0738255  0.9261745],0
p6,1,0.942443,0.005213,[138 144] ; [6 6],[138.12244898 143.87755102] ; [5.87755102 6.12244898],0
p4,1,0.952881,0.003492,[193  93] ; [8 4],[192.90604027  93.09395973] ; [8.09395973 3.90604027],0
n5,1,0.961302,0.002354,[239  46] ; [10  2],[238.93939394  46.06060606] ; [10.06060606  1.93939394],0
u3,1,0.962085,0.00226,[34 12] ; [3 1],[34.04 11.96] ; [2.96 1.04],0
p8,1,0.990271,0.000149,[164 118] ; [7 5],[164.02040816 117.97959184] ; [6.97959184 5.02040816],0
a6,1,0.9933,7.1e-05,[191  95] ; [8 4],[190.98657718  95.01342282] ; [8.01342282 3.98657718],0
