Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.001506,10.070756,[44  7] ; [56 36],[35.66433566 15.33566434] ; [64.33566434 27.66433566],0
v3,1,0.00503,7.868733,[20 31] ; [16 74],[13.0212766 37.9787234] ; [22.9787234 67.0212766],0
r3,1,0.008483,6.928603,[45  6] ; [63 29],[38.51748252 12.48251748] ; [69.48251748 22.51748252],0
d1,1,0.009861,6.659914,[29 23] ; [31 61],[21.66666667 30.33333333] ; [38.33333333 53.66666667],0
v1,1,0.011519,6.38346,[23 29] ; [22 70],[16.25 35.75] ; [28.75 63.25],0
s4,1,0.015994,5.803571,[ 3 49] ; [19 72],[ 8. 44.] ; [14. 77.],0
d3,1,0.032867,4.552676,[35 17] ; [45 47],[28.88888889 23.11111111] ; [51.11111111 40.88888889],0
b4,1,0.034309,4.479225,[36 16] ; [47 45],[29.97222222 22.02777778] ; [53.02777778 38.97222222],0
d5,1,0.049662,3.852843,[40 12] ; [56 36],[34.66666667 17.33333333] ; [61.33333333 30.66666667],0
v4,1,0.074769,3.175083,[44  8] ; [65 26],[39.63636364 12.36363636] ; [69.36363636 21.63636364],0
a7,1,0.075355,3.16235,[36 15] ; [51 41],[31.02797203 19.97202797] ; [55.97202797 36.02797203],0
p8,1,0.115819,2.472971,[19 33] ; [22 69],[14.90909091 37.09090909] ; [26.09090909 64.90909091],0
s1,1,0.138351,2.196201,[ 2 50] ; [10 81],[ 4.36363636 47.63636364] ; [ 7.63636364 83.36363636],0
b5,1,0.144579,2.128529,[32 20] ; [45 47],[27.80555556 24.19444444] ; [49.19444444 42.80555556],0
s3,1,0.157758,1.995585,[15 37] ; [37 54],[18.90909091 33.09090909] ; [33.09090909 57.90909091],0
n3,1,0.175389,1.836271,[11  5] ; [19 20],[8.72727273 7.27272727] ; [21.27272727 17.72727273],0
n6,1,0.185707,1.751348,[35 17] ; [51 40],[31.27272727 20.72727273] ; [54.72727273 36.27272727],0
n5,1,0.196333,1.669441,[23 29] ; [51 41],[26.72222222 25.27777778] ; [47.27777778 44.72222222],0
r1,1,0.219901,1.505017,[38 14] ; [58 34],[34.66666667 17.33333333] ; [61.33333333 30.66666667],0
a6,1,0.235064,1.409956,[33 19] ; [49 43],[29.61111111 22.38888889] ; [52.38888889 39.61111111],0
a4,1,0.331237,0.944057,[16 36] ; [35 55],[18.67605634 33.32394366] ; [32.32394366 57.67605634],0
a5,1,0.336169,0.924988,[32 20] ; [49 43],[29.25 22.75] ; [51.75 40.25],0
a1,1,0.370295,0.802676,[ 2 50] ; [ 7 85],[ 3.25 48.75] ; [ 5.75 86.25],0
p11,1,0.378163,0.776665,[26 26] ; [39 53],[23.47222222 28.52777778] ; [41.52777778 50.47222222],0
p10,1,0.444502,0.584633,[12 40] ; [16 74],[10.25352113 41.74647887] ; [17.74647887 72.25352113],0
s6,1,0.478579,0.502099,[20 32] ; [30 62],[18.05555556 33.94444444] ; [31.94444444 60.05555556],0
r4,1,0.506322,0.44166,[34 18] ; [55 37],[32.13888889 19.86111111] ; [56.86111111 35.13888889],0
n2,1,0.559591,0.340413,[9 6] ; [21 20],[8.03571429 6.96428571] ; [21.96428571 19.03571429],0
