Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.716372,[10 67] ; [26 24],[21.82677165 55.17322835] ; [14.17322835 35.82677165],1
s3,1,4.1e-05,16.816446,[21 56] ; [32 18],[32.13385827 44.86614173] ; [20.86614173 29.13385827],1
s4,1,0.000232,13.555675,[ 6 72] ; [16 32],[13.61904762 64.38095238] ; [ 8.38095238 39.61904762],1
s8,1,0.000884,11.055561,[ 6 72] ; [15 35],[12.796875 65.203125] ; [ 8.203125 41.796875],1
p4,1,0.00202,9.531077,[21 57] ; [27 23],[29.25 48.75] ; [18.75 31.25],0
p8,1,0.002609,9.062211,[16 61] ; [23 27],[23.64566929 53.35433071] ; [15.35433071 34.64566929],0
u3,1,0.002724,8.983707,[12 25] ; [16  6],[17.55932203 19.44067797] ; [10.44067797 11.55932203],0
v4,1,0.004873,7.925833,[52 24] ; [45  5],[58.50793651 17.49206349] ; [38.49206349 11.50793651],0
r3,1,0.006169,7.500362,[54 24] ; [45  5],[60.328125 17.671875] ; [38.671875 11.328125],0
s5,1,0.007933,7.048507,[ 8 70] ; [14 35],[13.51181102 64.48818898] ; [ 8.48818898 40.51181102],0
d4,1,0.008327,6.961862,[46 31] ; [41  9],[52.7480315 24.2519685] ; [34.2519685 15.7480315],0
d5,1,0.009615,6.704932,[47 31] ; [41  9],[53.625 24.375] ; [34.375 15.625],0
r4,1,0.03142,4.62988,[43 35] ; [37 13],[48.75 29.25] ; [31.25 18.75],0
s7,1,0.033732,4.508226,[13 60] ; [17 32],[17.95081967 55.04918033] ; [12.04918033 36.95081967],0
p6,1,0.035556,4.418262,[12 63] ; [16 34],[16.8 58.2] ; [11.2 38.8],0
n5,1,0.054933,3.684105,[38 40] ; [33 17],[43.265625 34.734375] ; [27.734375 22.265625],0
b5,1,0.058514,3.579008,[35 43] ; [31 19],[40.21875 37.78125] ; [25.78125 24.21875],0
n6,1,0.059883,3.540615,[41 36] ; [35 15],[46.07874016 30.92125984] ; [29.92125984 20.07874016],0
v2,1,0.062419,3.471905,[19 57] ; [20 29],[23.712 52.288] ; [15.288 33.712],0
d1,1,0.071835,3.24058,[31 47] ; [28 22],[35.953125 42.046875] ; [23.046875 26.953125],0
p2,1,0.075024,3.169524,[39 39] ; [33 17],[43.875 34.125] ; [28.125 21.875],0
b4,1,0.133167,2.255186,[41 37] ; [33 17],[45.09375 32.90625] ; [28.90625 21.09375],0
d3,1,0.141347,2.163235,[38 40] ; [31 19],[42.046875 35.953125] ; [26.953125 23.046875],0
a7,1,0.146707,2.106163,[43 35] ; [34 16],[46.921875 31.078125] ; [30.078125 19.921875],0
p3,1,0.15013,2.070927,[17 59] ; [17 33],[20.50793651 55.49206349] ; [13.49206349 36.50793651],0
n2,1,0.150189,2.070327,[18 20] ; [11  5],[20.40740741 17.59259259] ; [8.59259259 7.40740741],0
p7,1,0.150797,2.064169,[32 46] ; [27 23],[35.953125 42.046875] ; [23.046875 26.953125],0
b1,1,0.157033,2.002572,[40 38] ; [32 18],[43.875 34.125] ; [28.125 21.875],0
r1,1,0.17457,1.843256,[47 31] ; [36 14],[50.578125 27.421875] ; [32.421875 17.578125],0
r2,1,0.19415,1.685843,[59 18] ; [43  7],[61.84251969 15.15748031] ; [40.15748031  9.84251969],0
a4,1,0.233026,1.422294,[30 47] ; [14 35],[26.88888889 50.11111111] ; [17.11111111 31.88888889],0
v1,1,0.295583,1.094017,[17 61] ; [15 35],[19.5 58.5] ; [12.5 37.5],0
u1,1,0.337744,0.918974,[ 8 70] ; [ 8 42],[ 9.75 68.25] ; [ 6.25 43.75],0
p10,1,0.431603,0.618507,[16 62] ; [13 36],[17.81102362 60.18897638] ; [11.18897638 37.81102362],0
n3,1,0.454133,0.560316,[19 18] ; [10  6],[20.24528302 16.75471698] ; [8.75471698 7.24528302],0
p11,1,0.468662,0.525128,[37 41] ; [27 23],[39. 39.] ; [25. 25.],0
a6,1,0.484378,0.48899,[47 31] ; [27 23],[45.09375 32.90625] ; [28.90625 21.09375],0
a5,1,0.546667,0.363321,[41 37] ; [29 21],[42.65625 35.34375] ; [27.34375 22.65625],0
s1,1,0.561318,0.337427,[ 7 71] ; [ 3 46],[ 6.14173228 71.85826772] ; [ 3.85826772 45.14173228],0
d2,1,0.563316,0.333996,[36 41] ; [26 24],[37.59055118 39.40944882] ; [24.40944882 25.59055118],0
a8,1,0.634972,0.225379,[ 5 70] ; [ 2 42],[ 4.41176471 70.58823529] ; [ 2.58823529 41.41176471],0
a1,1,0.714842,0.133488,[ 6 72] ; [ 3 47],[ 5.484375 72.515625] ; [ 3.515625 46.484375],0
p5,1,0.75645,0.09619,[ 1 76] ; [ 1 49],[ 1.21259843 75.78740157] ; [ 0.78740157 49.21259843],0
a3,1,0.76088,0.092614,[41 36] ; [28 22],[41.83464567 35.16535433] ; [27.16535433 22.83464567],0
n1,1,0.817211,0.053423,[13 25] ; [ 6 10],[13.37037037 24.62962963] ; [ 5.62962963 10.37037037],0
u2,1,0.837247,0.042196,[17 19] ; [11 11],[17.37931034 18.62068966] ; [10.62068966 11.37931034],0
p1,1,0.86413,0.029282,[ 7 70] ; [ 5 45],[ 7.27559055 69.72440945] ; [ 4.72440945 45.27559055],0
a2,1,0.925464,0.008752,[12 66] ; [ 8 42],[12.1875 65.8125] ; [ 7.8125 42.1875],0
b2,1,0.970686,0.00135,[16 33] ; [10 21],[15.925 33.075] ; [10.075 20.925],0
b3,1,0.970686,0.00135,[16 33] ; [10 21],[15.925 33.075] ; [10.075 20.925],0
n4,1,0.972566,0.001183,[45 33] ; [29 21],[45.09375 32.90625] ; [28.90625 21.09375],0
