Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,80.231523,[35 57] ; [440  99],[69.25515055 22.74484945] ; [405.74484945 133.25515055],1
n4,1,0.0,41.430507,[49 43] ; [449  92],[72.37914692 19.62085308] ; [425.62085308 115.37914692],1
p10,1,0.0,29.623065,[60 31] ; [472  64],[77.21212121 13.78787879] ; [454.78787879  81.21212121],1
p9,1,1e-06,23.842033,[67 24] ; [487  47],[80.6624 10.3376] ; [473.3376  60.6624],1
p11,1,6.1e-05,16.062142,[62 30] ; [459  83],[75.60252366 16.39747634] ; [445.39747634  96.60252366],1
p8,1,0.000297,13.088377,[37 53] ; [328 206],[52.64423077 37.35576923] ; [312.35576923 221.64423077],1
a5,1,0.001556,10.011361,[59 33] ; [429 113],[70.81388013 21.18611987] ; [417.18611987 124.81388013],0
p4,1,0.002219,9.359145,[47 45] ; [364 175],[59.92393027 32.07606973] ; [351.07606973 187.92393027],0
d2,1,0.002478,9.156874,[35 57] ; [298 243],[48.39810427 43.60189573] ; [284.60189573 256.39810427],0
p6,1,0.002689,9.007518,[23 66] ; [228 306],[35.85714286 53.14285714] ; [215.14285714 318.85714286],0
v3,1,0.005313,7.769553,[23 62] ; [227 300],[34.72222222 50.27777778] ; [215.27777778 311.72222222],0
s7,1,0.0064,7.434146,[32 54] ; [276 244],[43.70957096 42.29042904] ; [264.29042904 255.70957096],0
d1,1,0.007942,7.046478,[53 39] ; [387 155],[63.84858044 28.15141956] ; [376.15141956 165.84858044],0
a4,1,0.007984,7.037085,[32 60] ; [269 272],[43.74723539 48.25276461] ; [257.25276461 283.74723539],0
p7,1,0.008988,6.825122,[50 38] ; [375 155],[60.51779935 27.48220065] ; [364.48220065 165.51779935],0
b1,1,0.010942,6.474668,[45 47] ; [190 352],[34.10094637 57.89905363] ; [200.89905363 341.10094637],0
s6,1,0.011619,6.368076,[54 38] ; [379 149],[64.2516129 27.7483871] ; [368.7483871 159.2516129],0
r4,1,0.012775,6.199969,[78 14] ; [502  40],[84.16403785  7.83596215] ; [495.83596215  46.16403785],0
u1,1,0.013297,6.129159,[10 82] ; [120 422],[18.86435331 73.13564669] ; [111.13564669 430.86435331],0
a8,1,0.017589,5.636593,[ 5 78] ; [ 78 411],[12.04370629 70.95629371] ; [ 70.95629371 418.04370629],0
a2,1,0.019752,5.433688,[15 77] ; [151 391],[24.08832808 67.91167192] ; [141.91167192 400.08832808],0
u2,1,0.020997,5.327017,[22  6] ; [68 56],[16.57894737 11.42105263] ; [73.42105263 50.57894737],0
p5,1,0.022231,5.22759,[ 5 87] ; [ 76 465],[11.77251185 80.22748815] ; [ 69.22748815 471.77251185],0
s5,1,0.02493,5.028718,[23 66] ; [198 320],[32.40362438 56.59637562] ; [188.59637562 329.40362438],0
r2,1,0.025513,4.988756,[82  9] ; [511  23],[86.3408  4.6592] ; [506.6592  27.3408],0
b3,1,0.033241,4.53332,[14 39] ; [136 189],[21.03174603 31.96825397] ; [128.96825397 196.03174603],0
b2,1,0.033241,4.53332,[14 39] ; [136 189],[21.03174603 31.96825397] ; [128.96825397 196.03174603],0
s2,1,0.040897,4.180279,[40 51] ; [297 238],[48.98881789 42.01118211] ; [288.01118211 246.98881789],0
r3,1,0.044316,4.04448,[85  6] ; [525  14],[88.11111111  2.88888889] ; [521.88888889  17.11111111],0
s8,1,0.054549,3.695813,[34 58] ; [257 281],[42.4952381 49.5047619] ; [248.5047619 289.4952381],0
v2,1,0.058952,3.566632,[43 44] ; [316 209],[51.03431373 35.96568627] ; [307.96568627 217.03431373],0
p12,1,0.062648,3.465871,[ 3 88] ; [ 49 489],[ 7.52305246 83.47694754] ; [ 44.47694754 493.52305246],0
p3,1,0.064025,3.429923,[41 51] ; [298 244],[49.19242902 42.80757098] ; [289.80757098 252.19242902],0
a3,1,0.071244,3.254133,[63 29] ; [416 123],[69.83835182 22.16164818] ; [409.16164818 129.83835182],0
p1,1,0.085773,2.951964,[ 3 88] ; [ 46 495],[ 7.05537975 83.94462025] ; [ 41.94462025 499.05537975],0
v4,1,0.085949,2.948659,[86  6] ; [523  16],[88.79239303  3.20760697] ; [520.20760697  18.79239303],0
v1,1,0.10907,2.567645,[44 45] ; [309 219],[50.91896272 38.08103728] ; [302.08103728 225.91896272],0
u3,1,0.130363,2.288172,[21  7] ; [74 50],[17.5 10.5] ; [77.5 46.5],0
d5,1,0.134479,2.240026,[77 15] ; [483  59],[81.26182965 10.73817035] ; [478.73817035  63.26182965],0
r1,1,0.302841,1.061643,[72 19] ; [451  89],[75.42472266 15.57527734] ; [447.57527734  92.42472266],0
s4,1,0.361715,0.831929,[18 74] ; [ 84 449],[15.0144 76.9856] ; [ 86.9856 446.0144],0
a1,1,0.514347,0.425213,[ 3 89] ; [ 26 516],[ 4.20820189 87.79179811] ; [ 24.79179811 517.20820189],0
n1,1,0.521972,0.409994,[ 6 15] ; [38 68],[ 7.27559055 13.72440945] ; [36.72440945 69.27559055],0
a7,1,0.555688,0.347226,[72 20] ; [408 133],[69.76303318 22.23696682] ; [410.23696682 130.76303318],0
n2,1,0.593454,0.284982,[17  5] ; [76 30],[15.984375  6.015625] ; [77.015625 28.984375],0
b4,1,0.621519,0.243739,[57 35] ; [321 221],[54.85173502 37.14826498] ; [323.14826498 218.85173502],0
d3,1,0.661445,0.191774,[74 18] ; [425 117],[72.41009464 19.58990536] ; [426.58990536 115.41009464],0
n3,1,0.721019,0.127519,[15  7] ; [77 30],[15.68992248  6.31007752] ; [76.31007752 30.68992248],0
a6,1,0.743869,0.106755,[66 26] ; [379 162],[64.67614534 27.32385466] ; [380.32385466 160.67614534],0
s3,1,0.764789,0.089519,[51 39] ; [311 222],[52.2953451 37.7046549] ; [309.7046549 223.2953451],0
s1,1,0.767152,0.087677,[ 2 87] ; [ 15 521],[ 2.4208 86.5792] ; [ 14.5792 521.4208],0
b5,1,0.768161,0.086896,[57 35] ; [327 215],[55.72239748 36.27760252] ; [328.27760252 213.72239748],0
