Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.005299,7.774404,[3 2] ; [ 5 39],[0.81632653 4.18367347] ; [ 7.18367347 36.81632653],0
d1,1,0.073637,3.200039,[3 2] ; [10 34],[1.32653061 3.67346939] ; [11.67346939 32.32653061],0
s6,1,0.076547,3.136742,[4 1] ; [17 27],[2.14285714 2.85714286] ; [18.85714286 25.14285714],0
p4,1,0.095853,2.773217,[4 1] ; [18 26],[2.24489796 2.75510204] ; [19.75510204 24.24489796],0
v3,1,0.130688,2.284313,[2 3] ; [ 6 38],[0.81632653 4.18367347] ; [ 7.18367347 36.81632653],0
p3,1,0.142819,2.147315,[3 2] ; [12 31],[1.5625 3.4375] ; [13.4375 29.5625],0
v1,1,0.168796,1.893604,[3 2] ; [13 31],[1.63265306 3.36734694] ; [14.36734694 29.63265306],0
p8,1,0.168796,1.893604,[3 2] ; [13 31],[1.63265306 3.36734694] ; [14.36734694 29.63265306],0
a6,1,0.202756,1.622408,[4 1] ; [22 22],[2.65306122 2.34693878] ; [23.34693878 20.65306122],0
v2,1,0.22461,1.474675,[3 2] ; [14 29],[1.77083333 3.22916667] ; [15.22916667 27.77083333],0
u3,1,0.306826,1.044289,[1 1] ; [ 5 21],[0.42857143 1.57142857] ; [ 5.57142857 20.42857143],0
p1,1,0.307675,1.040631,[1 4] ; [ 3 41],[0.40816327 4.59183673] ; [ 3.59183673 40.40816327],0
p12,1,0.307675,1.040631,[1 4] ; [ 3 41],[0.40816327 4.59183673] ; [ 3.59183673 40.40816327],0
a1,1,0.307675,1.040631,[1 4] ; [ 3 41],[0.40816327 4.59183673] ; [ 3.59183673 40.40816327],0
p2,1,0.317597,0.998817,[4 1] ; [25 19],[2.95918367 2.04081633] ; [26.04081633 17.95918367],0
p7,1,0.357038,0.848284,[3 2] ; [17 27],[2.04081633 2.95918367] ; [17.95918367 26.04081633],0
d4,1,0.412712,0.670976,[4 1] ; [27 17],[3.16326531 1.83673469] ; [27.83673469 16.16326531],0
n5,1,0.412712,0.670976,[4 1] ; [27 17],[3.16326531 1.83673469] ; [27.83673469 16.16326531],0
a5,1,0.413686,0.668182,[3 2] ; [18 26],[2.14285714 2.85714286] ; [18.85714286 25.14285714],0
a3,1,0.413686,0.668182,[3 2] ; [18 26],[2.14285714 2.85714286] ; [18.85714286 25.14285714],0
b1,1,0.473704,0.513323,[2 3] ; [25 19],[2.75510204 2.24489796] ; [24.24489796 19.75510204],0
b3,1,0.477315,0.504992,[1 1] ; [ 8 22],[0.5625 1.4375] ; [ 8.4375 21.5625],0
b2,1,0.477315,0.504992,[1 1] ; [ 8 22],[0.5625 1.4375] ; [ 8.4375 21.5625],0
d3,1,0.536859,0.381393,[3 2] ; [20 24],[2.34693878 2.65306122] ; [20.65306122 23.34693878],0
s2,1,0.550533,0.356364,[2 3] ; [12 32],[1.42857143 3.57142857] ; [12.57142857 31.42857143],0
d5,1,0.60292,0.270614,[2 3] ; [23 21],[2.55102041 2.44897959] ; [22.44897959 21.55102041],0
d2,1,0.630765,0.231025,[2 3] ; [13 31],[1.53061224 3.46938776] ; [13.46938776 30.53061224],0
b4,1,0.67166,0.179667,[3 2] ; [22 22],[2.55102041 2.44897959] ; [22.44897959 21.55102041],0
a7,1,0.816253,0.053994,[2 3] ; [20 24],[2.24489796 2.75510204] ; [19.75510204 24.24489796],0
b5,1,0.816253,0.053994,[3 2] ; [24 20],[2.75510204 2.24489796] ; [24.24489796 19.75510204],0
p6,1,0.851283,0.03515,[1 4] ; [ 7 35],[0.85106383 4.14893617] ; [ 7.14893617 34.85106383],0
n4,1,0.891634,0.018561,[3 2] ; [25 19],[2.85714286 2.14285714] ; [25.14285714 18.85714286],0
a4,1,0.980934,0.000571,[1 4] ; [ 9 35],[1.02040816 3.97959184] ; [ 8.97959184 35.02040816],0
