Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,134.19531,[202  63] ; [ 26 124],[145.59036145 119.40963855] ; [82.40963855 67.59036145],1
d5,1,0.0,109.68613,[259   5] ; [88 62],[221.27536232  42.72463768] ; [125.72463768  24.27536232],1
d3,1,0.0,100.912311,[234  31] ; [63 87],[189.65060241  75.34939759] ; [107.34939759  42.65060241],1
d4,1,0.0,93.329411,[259   5] ; [95 55],[225.73913043  38.26086957] ; [128.26086957  21.73913043],1
a4,1,0.0,58.84897,[168  98] ; [ 36 114],[130.44230769 135.55769231] ; [73.55769231 76.44230769],1
a2,1,0.0,47.567921,[106 161] ; [ 12 138],[ 75.55395683 191.44604317] ; [ 42.44604317 107.55395683],1
u1,1,0.0,43.207699,[ 93 174] ; [  9 141],[ 65.30935252 201.69064748] ; [ 36.69064748 113.30935252],1
a5,1,0.0,31.224851,[233  34] ; [96 54],[210.65467626  56.34532374] ; [118.34532374  31.65467626],1
a3,1,1e-06,23.963506,[235  30] ; [104  46],[216.46987952  48.53012048] ; [122.53012048  27.46987952],1
r2,1,1.7e-05,18.540832,[263   1] ; [136  12],[255.66990291   8.33009709] ; [143.33009709   4.66990291],1
r1,1,0.003939,8.31163,[234  32] ; [115  34],[223.69638554  42.30361446] ; [125.30361446  23.69638554],0
a7,1,0.004151,8.216666,[198  69] ; [91 59],[185.04316547  81.95683453] ; [103.95683453  46.04316547],0
s2,1,0.004905,7.914054,[206  60] ; [97 53],[193.74519231  72.25480769] ; [109.25480769  40.74519231],0
a6,1,0.00877,6.869013,[185  79] ; [86 64],[172.8115942  91.1884058] ; [98.1884058 51.8115942],0
n4,1,0.009236,6.776578,[233  33] ; [116  33],[223.69638554  42.30361446] ; [125.30361446  23.69638554],0
p4,1,0.012603,6.224026,[189  76] ; [89 61],[177.51807229  87.48192771] ; [100.48192771  49.51807229],0
a1,1,0.031871,4.605416,[ 21 246] ; [  4 146],[ 16.00719424 250.99280576] ; [  8.99280576 141.00719424],0
s3,1,0.037255,4.338729,[205  58] ; [103  47],[196.13559322  66.86440678] ; [111.86440678  38.13559322],0
v2,1,0.045048,4.016857,[168  92] ; [79 66],[158.56790123 101.43209877] ; [88.43209877 56.56790123],0
u4,1,0.046051,3.979722,[ 14 253] ; [  2 148],[ 10.24460432 256.75539568] ; [  5.75539568 144.24460432],0
p12,1,0.052126,3.771708,[ 32 234] ; [  9 139],[ 26.34299517 239.65700483] ; [ 14.65700483 133.34299517],0
n6,1,0.071423,3.250011,[238  25] ; [126  23],[232.3592233  30.6407767] ; [131.6407767  17.3592233],0
v3,1,0.072706,3.220838,[126 127] ; [60 88],[117.35162095 135.64837905] ; [68.64837905 79.35162095],0
s8,1,0.121419,2.398922,[190  74] ; [97 53],[183.01449275  80.98550725] ; [103.98550725  46.01449275],0
p3,1,0.126768,2.331639,[160 105] ; [79 71],[152.61445783 112.38554217] ; [86.38554217 63.61445783],0
p6,1,0.134716,2.237297,[128 136] ; [60 87],[120.75912409 143.24087591] ; [67.24087591 79.75912409],0
s6,1,0.165277,1.925272,[226  36] ; [120  28],[221.10243902  40.89756098] ; [124.89756098  23.10243902],0
p9,1,0.170599,1.877673,[240  24] ; [129  20],[235.87409201  28.12590799] ; [133.12590799  15.87409201],0
b4,1,0.178943,1.806377,[157 110] ; [78 72],[150.4676259 116.5323741] ; [84.5323741 65.4676259],0
n5,1,0.189676,1.720133,[217  48] ; [114  35],[211.87198068  53.12801932] ; [119.12801932  29.87198068],0
b5,1,0.19121,1.708271,[160 107] ; [80 70],[153.66906475 113.33093525] ; [86.33093525 63.66906475],0
r4,1,0.205124,1.605512,[251  16] ; [136  14],[247.79136691  19.20863309] ; [139.20863309  10.79136691],0
p2,1,0.227078,1.459073,[223  44] ; [131  18],[227.20673077  39.79326923] ; [126.79326923  22.20673077],0
s5,1,0.282732,1.153909,[121 133] ; [61 84],[115.85964912 138.14035088] ; [66.14035088 78.85964912],0
p11,1,0.421716,0.645527,[217  50] ; [117  33],[213.85611511  53.14388489] ; [120.14388489  29.85611511],0
v1,1,0.449931,0.570825,[154 103] ; [83 65],[150.39259259 106.60740741] ; [86.60740741 61.39259259],0
n2,1,0.510601,0.432836,[36 13] ; [31  8],[37.30681818 11.69318182] ; [29.69318182  9.30681818],0
u2,1,0.554121,0.349986,[22 10] ; [28 17],[20.77922078 11.22077922] ; [29.22077922 15.77922078],0
s1,1,0.559538,0.340504,[ 11 254] ; [  8 140],[ 12.19128329 252.80871671] ; [  6.80871671 141.19128329],0
n3,1,0.565325,0.330568,[33 15] ; [29 10],[34.20689655 13.79310345] ; [27.79310345 11.20689655],0
v4,1,0.572354,0.31876,[258   8] ; [142   6],[257.00483092   8.99516908] ; [142.99516908   5.00483092],0
p10,1,0.575631,0.313351,[230  36] ; [125  23],[228.09178744  37.90821256] ; [126.90821256  21.09178744],0
p7,1,0.647276,0.209352,[181  77] ; [107  41],[183.01477833  74.98522167] ; [104.98522167  43.01477833],0
p1,1,0.714171,0.134146,[ 28 238] ; [ 14 135],[ 26.92048193 239.07951807] ; [ 15.07951807 133.92048193],0
n1,1,0.776863,0.080321,[23 26] ; [19 19],[23.65517241 25.34482759] ; [18.34482759 19.65517241],0
p8,1,0.800521,0.063844,[147 114] ; [82 67],[145.77804878 115.22195122] ; [83.22195122 65.77804878],0
u3,1,0.82583,0.048423,[23  9] ; [32 14],[22.56410256  9.43589744] ; [32.43589744 13.56410256],0
b1,1,0.83336,0.044266,[104 163] ; [60 90],[105.00719424 161.99280576] ; [58.99280576 91.00719424],0
p5,1,0.886533,0.020361,[ 42 221] ; [ 23 126],[ 41.49271845 221.50728155] ; [ 23.50728155 125.49271845],0
s4,1,0.910903,0.012522,[ 56 209] ; [ 31 119],[ 55.55421687 209.44578313] ; [ 31.44578313 118.55421687],0
b3,1,0.931699,0.007346,[ 84 109] ; [43 57],[ 83.6552901 109.3447099] ; [43.3447099 56.6552901],0
b2,1,0.931699,0.007346,[ 84 109] ; [43 57],[ 83.6552901 109.3447099] ; [43.3447099 56.6552901],0
a8,1,0.942472,0.005207,[ 42 191] ; [ 25 116],[ 41.74064171 191.25935829] ; [ 25.25935829 115.74064171],0
