Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000444,12.335926,[17  6] ; [40 76],[ 9.43165468 13.56834532] ; [47.56834532 68.43165468],1
p3,1,0.015856,5.818738,[12 11] ; [31 85],[ 7.11510791 15.88489209] ; [35.88489209 80.11510791],0
s2,1,0.017807,5.615051,[11 11] ; [29 87],[ 6.37681159 15.62318841] ; [33.62318841 82.37681159],0
s3,1,0.023804,5.108852,[13  9] ; [39 77],[ 8.28985507 13.71014493] ; [43.71014493 72.28985507],0
a6,1,0.027059,4.887062,[ 8 15] ; [70 47],[12.81428571 10.18571429] ; [65.18571429 51.81428571],0
s7,1,0.04384,4.062714,[ 8 13] ; [20 89],[ 4.52307692 16.47692308] ; [23.47692308 85.52307692],0
v2,1,0.074104,3.189697,[ 5 18] ; [47 66],[ 8.79411765 14.20588235] ; [43.20588235 69.79411765],0
s5,1,0.089636,2.880897,[ 6 16] ; [ 15 100],[ 3.37226277 18.62773723] ; [17.62773723 97.37226277],0
p2,1,0.110347,2.549238,[15  8] ; [55 62],[11.5 11.5] ; [58.5 58.5],0
r1,1,0.11993,2.41824,[12 11] ; [80 36],[15.22302158  7.77697842] ; [76.77697842 39.22302158],0
r3,1,0.120971,2.404703,[15  8] ; [92 23],[17.83333333  5.16666667] ; [89.16666667 25.83333333],0
a5,1,0.196256,1.670015,[10 13] ; [68 49],[12.81428571 10.18571429] ; [65.18571429 51.81428571],0
b2,1,0.205797,1.600751,[ 2 11] ; [24 49],[3.93023256 9.06976744] ; [22.06976744 50.93023256],0
b3,1,0.205797,1.600751,[ 2 11] ; [24 49],[3.93023256 9.06976744] ; [22.06976744 50.93023256],0
p4,1,0.214056,1.543783,[11 12] ; [40 77],[ 8.37857143 14.62142857] ; [42.62142857 74.37857143],0
u3,1,0.223403,1.482375,[8 4] ; [26 29],[6.08955224 5.91044776] ; [27.91044776 27.08955224],0
a2,1,0.273588,1.198669,[ 2 21] ; [21 96],[ 3.77857143 19.22142857] ; [19.22142857 97.77857143],0
n6,1,0.277754,1.178049,[16  7] ; [66 49],[13.66666667  9.33333333] ; [68.33333333 46.66666667],0
d3,1,0.28837,1.127214,[10 13] ; [65 52],[12.32142857 10.67857143] ; [62.67857143 54.32142857],0
n5,1,0.303858,1.057184,[14  9] ; [57 59],[11.74820144 11.25179856] ; [59.25179856 56.74820144],0
r4,1,0.30964,1.032212,[13 10] ; [79 38],[15.11428571  7.88571429] ; [76.88571429 40.11428571],0
s8,1,0.395158,0.72301,[ 5 18] ; [17 99],[ 3.64028777 19.35971223] ; [18.35971223 97.64028777],0
d4,1,0.413991,0.667311,[14  9] ; [80 35],[15.66666667  7.33333333] ; [78.33333333 36.66666667],0
s1,1,0.41757,0.657143,[ 3 20] ; [  9 106],[ 2. 21.] ; [ 10. 105.],0
p6,1,0.426219,0.633104,[ 3 20] ; [23 91],[ 4.3649635 18.6350365] ; [21.6350365 92.3649635],0
d1,1,0.47908,0.500957,[ 8 15] ; [50 67],[ 9.52857143 13.47142857] ; [48.47142857 68.52857143],0
v3,1,0.50343,0.447698,[ 5 18] ; [32 80],[ 6.3037037 16.6962963] ; [30.6962963 81.3037037],0
r2,1,0.540196,0.375177,[17  5] ; [96 20],[18.01449275  3.98550725] ; [94.98550725 21.01449275],0
b4,1,0.576363,0.312152,[15  8] ; [69 48],[13.8  9.2] ; [70.2 46.8],0
a7,1,0.590123,0.290152,[12 11] ; [67 48],[13.16666667  9.83333333] ; [65.83333333 49.16666667],0
n4,1,0.618047,0.248622,[13 10] ; [72 44],[14.0647482  8.9352518] ; [70.9352518 45.0647482],0
a3,1,0.621832,0.243301,[11 12] ; [62 54],[12.07913669 10.92086331] ; [60.92086331 55.07913669],0
a1,1,0.627731,0.235151,[ 2 21] ; [  7 110],[ 1.47857143 21.52142857] ; [  7.52142857 109.47857143],0
u2,1,0.643498,0.214196,[5 7] ; [26 27],[5.72307692 6.27692308] ; [25.27692308 27.72307692],0
p7,1,0.661403,0.191824,[ 8 15] ; [46 70],[ 8.9352518 14.0647482] ; [45.0647482 70.9352518],0
d5,1,0.67039,0.181146,[16  7] ; [76 41],[15.11428571  7.88571429] ; [76.88571429 40.11428571],0
b5,1,0.692795,0.156076,[14  9] ; [66 51],[13.14285714  9.85714286] ; [66.85714286 50.14285714],0
p1,1,0.760334,0.093051,[ 2 21] ; [  8 108],[ 1.65467626 21.34532374] ; [  8.34532374 107.65467626],0
n3,1,0.765677,0.088824,[7 5] ; [23 20],[6.54545455 5.45454545] ; [23.45454545 19.54545455],0
a4,1,0.7756,0.081258,[ 8 15] ; [44 72],[ 8.60431655 14.39568345] ; [43.39568345 72.60431655],0
p11,1,0.806652,0.059901,[ 9 14] ; [49 68],[ 9.52857143 13.47142857] ; [48.47142857 68.52857143],0
v4,1,0.856832,0.032547,[18  5] ; [88 27],[17.66666667  5.33333333] ; [88.33333333 26.66666667],0
n2,1,0.863201,0.029688,[7 5] ; [25 20],[6.73684211 5.26315789] ; [25.26315789 19.73684211],0
p8,1,0.912636,0.012037,[ 6 17] ; [29 87],[ 5.79136691 17.20863309] ; [29.20863309 86.79136691],0
v1,1,0.918753,0.010405,[ 8 15] ; [42 75],[ 8.21428571 14.78571429] ; [41.78571429 75.21428571],0
u1,1,0.935545,0.00654,[ 3 20] ; [ 16 101],[ 3.12142857 19.87857143] ; [ 15.87857143 101.12142857],0
b1,1,0.997398,1.1e-05,[12 11] ; [61 56],[11.99285714 11.00714286] ; [61.00714286 55.99285714],0
n1,1,1.0,0.0,[4 8] ; [15 30],[4. 8.] ; [15. 30.],0
d2,1,1.0,0.0,[11 12] ; [55 60],[11. 12.] ; [55. 60.],0
