Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,47.830831,[151  62] ; [157 223],[110.6306914 102.3693086] ; [197.3693086 182.6306914],1
s6,1,0.0,46.145485,[185  27] ; [231 150],[148.72175379  63.27824621] ; [267.27824621 113.72175379],1
p5,1,0.0,30.47458,[ 43 170] ; [ 21 359],[ 22.98819562 190.01180438] ; [ 41.01180438 338.98819562],1
s3,1,0.0,29.508935,[149  61] ; [181 198],[117.65704584  92.34295416] ; [212.34295416 166.65704584],1
s7,1,0.0,27.934903,[136  70] ; [156 207],[105.71528998 100.28471002] ; [186.28471002 176.71528998],1
s8,1,1e-06,23.55789,[130  84] ; [153 229],[101.61409396 112.38590604] ; [181.38590604 200.61409396],1
s4,1,3.8e-05,16.987141,[ 51 159] ; [ 43 337],[ 33.45762712 176.54237288] ; [ 60.54237288 319.45762712],1
p7,1,0.000183,13.998098,[156  50] ; [225 148],[135.55440415  70.44559585] ; [245.44559585 127.55440415],1
p6,1,0.000427,12.40979,[ 96 115] ; [117 261],[ 76.30390492 134.69609508] ; [136.69609508 241.30390492],1
p12,1,0.00043,12.396911,[ 27 185] ; [ 18 362],[ 16.11486486 195.88513514] ; [ 28.88513514 351.11486486],1
v1,1,0.000779,11.291085,[139  74] ; [190 183],[119.58532423  93.41467577] ; [209.41467577 163.58532423],1
a3,1,0.00169,9.858505,[179  35] ; [276 106],[163.37248322  50.62751678] ; [291.62751678  90.37248322],0
n6,1,0.002016,9.534877,[191  20] ; [309  73],[177.90893761  33.09106239] ; [322.09106239  59.90893761],0
p10,1,0.00212,9.442458,[188  25] ; [296  83],[174.14189189  38.85810811] ; [309.85810811  69.14189189],0
p3,1,0.002545,9.108071,[127  86] ; [178 203],[109.36868687 103.63131313] ; [195.63131313 185.36868687],0
n2,1,0.003216,8.680435,[38  6] ; [54 34],[30.66666667 13.33333333] ; [61.33333333 26.66666667],0
p9,1,0.005494,7.709196,[188  22] ; [306  73],[176.12903226  33.87096774] ; [317.87096774  61.12903226],0
a7,1,0.005548,7.691454,[148  66] ; [303  79],[161.93624161  52.06375839] ; [289.06375839  92.93624161],0
p4,1,0.007008,7.271039,[148  64] ; [224 158],[132.76767677  79.23232323] ; [239.23232323 142.76767677],0
p1,1,0.008277,6.972551,[ 23 190] ; [ 19 361],[ 15.08600337 197.91399663] ; [ 26.91399663 353.08600337],0
a4,1,0.013776,6.066674,[125  90] ; [182 200],[110.56113903 104.43886097] ; [196.43886097 185.56113903],0
n1,1,0.015924,5.81122,[23 21] ; [27 61],[16.66666667 27.33333333] ; [33.33333333 54.66666667],0
n5,1,0.018162,5.580414,[173  39] ; [278 103],[161.23440135  50.76559865] ; [289.76559865  91.23440135],0
d2,1,0.021064,5.321476,[131  82] ; [198 185],[117.57885906  95.42114094] ; [211.42114094 171.57885906],0
p8,1,0.036431,4.376808,[125  86] ; [189 187],[112.86882453  98.13117547] ; [201.13117547 174.86882453],0
d4,1,0.03839,4.287643,[201  13] ; [340  43],[193.92629816  20.07370184] ; [347.07370184  35.92629816],0
u1,1,0.039966,4.21934,[ 59 156] ; [ 77 306],[ 48.89632107 166.10367893] ; [ 87.10367893 295.89632107],0
a5,1,0.060938,3.511666,[179  36] ; [294  89],[170.05852843  44.94147157] ; [302.94147157  80.05852843],0
b5,1,0.065033,3.404137,[117  98] ; [238 145],[127.63377926  87.36622074] ; [227.36622074 155.63377926],0
a6,1,0.066935,3.356638,[140  74] ; [278 105],[149.8358459  64.1641541] ; [268.1641541 114.8358459],0
a2,1,0.084602,2.974199,[ 71 144] ; [101 282],[ 61.83946488 153.16053512] ; [110.16053512 272.83946488],0
b3,1,0.119898,2.418654,[57 80] ; [ 75 149],[50.09418283 86.90581717] ; [ 81.90581717 142.09418283],0
b2,1,0.119898,2.418654,[57 80] ; [ 75 149],[50.09418283 86.90581717] ; [ 81.90581717 142.09418283],0
n4,1,0.135187,2.231904,[178  36] ; [299  84],[170.98492462  43.01507538] ; [306.01507538  76.98492462],0
p2,1,0.152193,2.050134,[188  25] ; [319  61],[182.10961214  30.89038786] ; [324.89038786  55.10961214],0
v3,1,0.156281,2.009847,[ 97 116] ; [143 219],[ 88.90434783 124.09565217] ; [151.09565217 210.90434783],0
u2,1,0.172095,1.864595,[16 18] ; [64 42],[19.42857143 14.57142857] ; [60.57142857 45.42857143],0
n3,1,0.193653,1.689604,[34  9] ; [60 28],[30.85496183 12.14503817] ; [63.14503817 24.85496183],0
d1,1,0.203504,1.617049,[162  53] ; [270 113],[155.31772575  59.68227425] ; [276.68227425 106.31772575],0
a1,1,0.26774,1.22829,[ 12 203] ; [ 14 369],[  9.34782609 205.65217391] ; [ 16.65217391 366.34782609],0
u4,1,0.327988,0.956826,[  3 212] ; [ 10 373],[  4.67391304 210.32608696] ; [  8.32608696 374.67391304],0
r2,1,0.461532,0.542177,[208   5] ; [366  13],[206.52364865   6.47635135] ; [367.47635135  11.52364865],0
v2,1,0.488969,0.478795,[132  80] ; [216 148],[128.08333333  83.91666667] ; [219.91666667 144.08333333],0
r3,1,0.588961,0.29197,[206   6] ; [368  14],[204.86195286   7.13804714] ; [369.13804714  12.86195286],0
a8,1,0.656018,0.198397,[ 29 163] ; [ 47 296],[ 27.27476636 164.72523364] ; [ 48.72523364 294.27476636],0
p11,1,0.665454,0.186966,[170  45] ; [297  86],[167.90133779  47.09866221] ; [299.09866221  83.90133779],0
r4,1,0.758974,0.094143,[205  10] ; [363  20],[204.21404682  10.78595318] ; [363.78595318  19.21404682],0
b4,1,0.850826,0.035368,[128  87] ; [225 158],[126.91471572  88.08528428] ; [226.08528428 156.91471572],0
b1,1,0.885548,0.020719,[ 79 136] ; [143 240],[ 79.81605351 135.18394649] ; [142.18394649 240.81605351],0
d3,1,0.934234,0.006809,[164  51] ; [291  92],[163.58695652  51.41304348] ; [291.41304348  91.58695652],0
u3,1,0.941556,0.005375,[23 13] ; [67 39],[22.81690141 13.18309859] ; [67.18309859 38.81690141],0
v4,1,0.955054,0.003177,[205   8] ; [368  14],[205.12436975   7.87563025] ; [367.87563025  14.12436975],0
s1,1,0.967373,0.001673,[  6 205] ; [ 11 368],[  6.07966102 204.92033898] ; [ 10.92033898 368.07966102],0
