Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,31.368125,[ 62 115] ; [98 50],[87.13846154 89.86153846] ; [72.86153846 75.13846154],1
p2,1,0.0,25.910234,[115  70] ; [128  19],[135.40662651  49.59337349] ; [107.59337349  39.40662651],1
p3,1,4e-06,21.503085,[ 50 136] ; [76 71],[ 70.37837838 115.62162162] ; [55.62162162 91.37837838],1
p9,1,1.1e-05,19.268188,[112  69] ; [124  24],[129.83586626  51.16413374] ; [106.16413374  41.83586626],1
p10,1,2.2e-05,17.968009,[106  75] ; [119  29],[123.78419453  57.21580547] ; [101.21580547  46.78419453],1
v3,1,6.8e-05,15.866968,[ 36 145] ; [58 87],[ 52.19018405 128.80981595] ; [ 41.80981595 103.19018405],1
p4,1,0.000112,14.916881,[ 69 115] ; [87 61],[86.45783133 97.54216867] ; [69.54216867 78.45783133],1
r1,1,0.000189,13.942337,[110  76] ; [116  32],[125.85628743  60.14371257] ; [100.14371257  47.85628743],1
s6,1,0.000462,12.264409,[ 49 136] ; [66 81],[ 64.0813253 120.9186747] ; [50.9186747 96.0813253],1
n5,1,0.000799,11.243919,[109  76] ; [113  35],[123.33333333  61.66666667] ; [98.66666667 49.33333333],1
p7,1,0.002229,9.350516,[ 78 105] ; [87 59],[91.7781155 91.2218845] ; [73.2218845 72.7781155],0
r4,1,0.002978,8.821165,[132  54] ; [127  23],[143.375  42.625] ; [115.625  34.375],0
u1,1,0.004426,8.100278,[ 11 175] ; [ 23 127],[ 18.82142857 167.17857143] ; [ 15.17857143 134.82142857],0
p11,1,0.004555,8.04797,[120  66] ; [118  32],[131.75  54.25] ; [106.25  43.75],0
n4,1,0.005896,7.581834,[112  74] ; [111  38],[123.81492537  62.18507463] ; [99.18507463 49.81492537],0
p8,1,0.007598,7.125827,[ 71 114] ; [77 68],[ 82.96969697 102.03030303] ; [65.03030303 79.96969697],0
a5,1,0.023902,5.101736,[112  74] ; [108  42],[121.78571429  64.21428571] ; [98.21428571 51.78571429],0
n3,1,0.033224,4.534207,[38 28] ; [24  6],[42.625 23.375] ; [19.375 10.625],0
r2,1,0.040618,4.191893,[153  30] ; [135  13],[159.2265861  23.7734139] ; [128.7734139  19.2265861],0
a3,1,0.04622,3.97354,[107  78] ; [102  47],[115.76347305  69.23652695] ; [93.23652695 55.76347305],0
d1,1,0.05375,3.72045,[ 82 104] ; [82 68],[90.78571429 95.21428571] ; [73.21428571 76.78571429],0
a2,1,0.05401,3.712389,[ 27 159] ; [ 34 116],[ 33.76785714 152.23214286] ; [ 27.23214286 122.76785714],0
s7,1,0.067179,3.350641,[ 21 156] ; [ 27 113],[ 26.80126183 150.19873817] ; [ 21.19873817 118.80126183],0
d5,1,0.078787,3.089755,[134  51] ; [121  29],[140.82089552  44.17910448] ; [114.17910448  35.82089552],0
r3,1,0.081835,3.028075,[154  31] ; [133  15],[159.44444444  25.55555556] ; [127.55555556  20.44444444],0
d4,1,0.093728,2.809159,[132  53] ; [119  31],[138.6119403  46.3880597] ; [112.3880597  37.6119403],0
u3,1,0.096284,2.766035,[32 46] ; [27 21],[36.52380952 41.47619048] ; [22.47619048 25.52380952],0
a6,1,0.103585,2.649462,[121  65] ; [110  40],[127.875  58.125] ; [103.125  46.875],0
n6,1,0.103624,2.648864,[136  49] ; [120  28],[142.22222222  42.77777778] ; [113.77777778  34.22222222],0
p6,1,0.106719,2.602145,[ 40 143] ; [ 43 102],[ 46.30792683 136.69207317] ; [ 36.69207317 108.30792683],0
b3,1,0.121497,2.397912,[29 74] ; [33 52],[33.96808511 69.03191489] ; [28.03191489 56.96808511],0
b2,1,0.121497,2.397912,[29 74] ; [33 52],[33.96808511 69.03191489] ; [28.03191489 56.96808511],0
v4,1,0.136252,2.219791,[160  26] ; [136  13],[164.34626866  21.65373134] ; [131.65373134  17.34626866],0
a1,1,0.139004,2.18895,[ 13 173] ; [  5 145],[  9.96428571 176.03571429] ; [  8.03571429 141.96428571],0
a7,1,0.146665,2.106602,[121  63] ; [109  40],[127.08708709  56.91291291] ; [102.91291291  46.08708709],0
s1,1,0.173783,1.85,[  7 178] ; [  2 146],[  5. 180.] ; [  4. 144.],0
s2,1,0.2927,1.107161,[ 16 169] ; [ 18 130],[ 18.88888889 166.11111111] ; [ 15.11111111 132.88888889],0
a4,1,0.317895,0.997588,[ 69 116] ; [64 86],[ 73.44776119 111.55223881] ; [59.55223881 90.44776119],0
n2,1,0.321724,0.981924,[40 26] ; [22  9],[42.18556701 23.81443299] ; [19.81443299 11.18556701],0
b5,1,0.326212,0.963878,[108  78] ; [95 55],[112.375  73.625] ; [90.625 59.375],0
b4,1,0.342956,0.899351,[97 89] ; [86 64],[101.30357143  84.69642857] ; [81.69642857 68.30357143],0
d3,1,0.372173,0.796396,[114  70] ; [100  50],[117.89221557  66.10778443] ; [96.10778443 53.89221557],0
u2,1,0.417004,0.658743,[34 44] ; [24 23],[36.192 41.808] ; [21.808 25.192],0
p5,1,0.429226,0.624916,[ 12 173] ; [ 13 135],[ 13.88888889 171.11111111] ; [ 11.11111111 136.88888889],0
u4,1,0.44083,0.594122,[  1 185] ; [  2 148],[  1.66071429 184.33928571] ; [  1.33928571 148.66071429],0
s4,1,0.49063,0.475145,[ 22 163] ; [ 14 133],[ 20.06024096 164.93975904] ; [ 15.93975904 131.06024096],0
n1,1,0.536531,0.382008,[19 46] ; [11 20],[20.3125 44.6875] ; [ 9.6875 21.3125],0
d2,1,0.653501,0.201514,[ 70 113] ; [61 89],[ 71.99099099 111.00900901] ; [59.00900901 90.99099099],0
p12,1,0.693233,0.155607,[  6 179] ; [  6 142],[  6.66666667 178.33333333] ; [  5.33333333 142.66666667],0
a8,1,0.720243,0.12826,[ 15 157] ; [ 13 118],[ 15.89438944 156.10561056] ; [ 12.10561056 118.89438944],0
