Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,41.593704,[39 46] ; [59  2],[57.05479452 27.94520548] ; [40.94520548 20.05479452],1
d3,1,0.0,40.847895,[35 49] ; [57  4],[53.29655172 30.70344828] ; [38.70344828 22.29655172],1
d2,1,0.0,39.355986,[11 75] ; [38 23],[28.66666667 57.33333333] ; [20.33333333 40.66666667],1
a5,1,3.4e-05,17.208108,[28 58] ; [41 20],[40.36734694 45.63265306] ; [28.63265306 32.36734694],1
a4,1,8.6e-05,15.419152,[10 76] ; [24 37],[19.89115646 66.10884354] ; [14.10884354 46.89115646],1
a2,1,0.000233,13.547544,[ 1 85] ; [11 50],[ 7.02040816 78.97959184] ; [ 4.97959184 56.02040816],1
a3,1,0.000758,11.341259,[35 51] ; [42 19],[45.04761905 40.95238095] ; [31.95238095 29.04761905],1
r1,1,0.010466,6.553855,[45 41] ; [44 16],[52.42465753 33.57534247] ; [36.57534247 23.42465753],0
n5,1,0.01345,6.10898,[33 52] ; [12 49],[26.19863014 58.80136986] ; [18.80136986 42.19863014],0
a7,1,0.035011,4.444644,[53 32] ; [48 13],[58.80136986 26.19863014] ; [42.19863014 18.80136986],0
r2,1,0.052671,3.754341,[69 17] ; [56  5],[73.1292517 12.8707483] ; [51.8707483  9.1292517],0
n2,1,0.055359,3.671235,[22  9] ; [13 15],[18.38983051 12.61016949] ; [16.61016949 11.38983051],0
s6,1,0.063603,3.440851,[36 50] ; [35 26],[41.53741497 44.46258503] ; [29.46258503 31.53741497],0
a6,1,0.095281,2.78281,[46 40] ; [41 20],[50.89795918 35.10204082] ; [36.10204082 24.89795918],0
s5,1,0.104593,2.634073,[17 67] ; [19 40],[21.14685315 62.85314685] ; [14.85314685 44.14685315],0
r3,1,0.109865,2.556168,[73 13] ; [57  4],[76.05442177  9.94557823] ; [53.94557823  7.05442177],0
u3,1,0.111269,2.536102,[23 26] ; [13  6],[25.94117647 23.05882353] ; [10.05882353  8.94117647],0
r4,1,0.149598,2.07634,[60 26] ; [49 12],[63.76870748 22.23129252] ; [45.23129252 15.76870748],0
v2,1,0.158516,1.988324,[25 57] ; [24 33],[28.90647482 53.09352518] ; [20.09352518 36.90647482],0
p11,1,0.178084,1.813538,[56 30] ; [33 28],[52.06802721 33.93197279] ; [36.93197279 24.06802721],0
s1,1,0.20753,1.588572,[ 5 81] ; [ 1 60],[ 3.51020408 82.48979592] ; [ 2.48979592 58.51020408],0
b1,1,0.209462,1.575144,[37 49] ; [20 41],[33.34693878 52.65306122] ; [23.65306122 37.34693878],0
b4,1,0.254227,1.299926,[44 42] ; [37 24],[47.3877551 38.6122449] ; [33.6122449 27.3877551],0
p7,1,0.320525,0.986801,[44 37] ; [28 33],[41.07042254 39.92957746] ; [30.92957746 30.07042254],0
a1,1,0.320907,0.985246,[ 4 82] ; [ 1 60],[ 2.92517007 83.07482993] ; [ 2.07482993 58.92517007],0
p6,1,0.355272,0.854537,[21 65] ; [11 50],[18.72108844 67.27891156] ; [13.27891156 47.72108844],0
s4,1,0.393589,0.727824,[20 66] ; [18 43],[22.23129252 63.76870748] ; [15.76870748 45.23129252],0
n3,1,0.406073,0.690268,[22  9] ; [17 11],[20.49152542 10.50847458] ; [18.50847458  9.49152542],0
p8,1,0.407388,0.68641,[37 48] ; [22 38],[34.5862069 50.4137931] ; [24.4137931 35.5862069],0
n6,1,0.451425,0.567072,[56 30] ; [36 25],[53.82312925 32.17687075] ; [38.17687075 22.82312925],0
b5,1,0.518009,0.417856,[49 37] ; [38 23],[50.89795918 35.10204082] ; [36.10204082 24.89795918],0
s2,1,0.528672,0.396944,[30 56] ; [24 36],[31.80821918 54.19178082] ; [22.19178082 37.80821918],0
s3,1,0.529874,0.394634,[35 51] ; [28 33],[36.85714286 49.14285714] ; [26.14285714 34.85714286],0
s7,1,0.532527,0.389566,[19 65] ; [15 40],[20.54676259 63.45323741] ; [13.45323741 41.54676259],0
b3,1,0.548002,0.360908,[ 8 31] ; [ 9 25],[ 9.08219178 29.91780822] ; [ 7.91780822 26.08219178],0
b2,1,0.548002,0.360908,[ 8 31] ; [ 9 25],[ 9.08219178 29.91780822] ; [ 7.91780822 26.08219178],0
p2,1,0.556572,0.345674,[56 29] ; [43 18],[57.6369863 27.3630137] ; [41.3630137 19.6369863],0
p3,1,0.598127,0.27783,[22 64] ; [18 43],[23.40136054 62.59863946] ; [16.59863946 44.40136054],0
v3,1,0.60759,0.2637,[13 70] ; [11 47],[14.12765957 68.87234043] ; [ 9.87234043 48.12765957],0
p10,1,0.630708,0.231102,[49 35] ; [38 23],[50.4 33.6] ; [36.6 24.4],0
p5,1,0.657982,0.195984,[ 4 80] ; [ 2 59],[ 3.47586207 80.52413793] ; [ 2.52413793 58.47586207],0
p1,1,0.676778,0.173776,[ 3 82] ; [ 3 58],[ 3.49315068 81.50684932] ; [ 2.50684932 58.49315068],0
n1,1,0.711129,0.137152,[ 8 22] ; [ 9 20],[ 8.6440678 21.3559322] ; [ 8.3559322 20.6440678],0
p12,1,0.771864,0.084064,[ 2 84] ; [ 1 60],[ 1.75510204 84.24489796] ; [ 1.24489796 59.75510204],0
v4,1,0.818689,0.052547,[74 11] ; [53  7],[74.44827586 10.55172414] ; [52.55172414  7.44827586],0
u2,1,0.845149,0.038147,[25 25] ; [10  9],[25.36231884 24.63768116] ; [9.63768116 9.36231884],0
p4,1,0.904919,0.014268,[34 51] ; [25 36],[34.34931507 50.65068493] ; [24.65068493 36.34931507],0
p9,1,0.929593,0.007807,[54 30] ; [39 21],[54.25 29.75] ; [38.75 21.25],0
s8,1,0.980986,0.000568,[21 65] ; [15 46],[21.06122449 64.93877551] ; [14.93877551 46.06122449],0
