Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,42.115544,[2 8] ; [145  14],[8.69822485 1.30177515] ; [138.30177515  20.69822485],1
v4,1,7e-06,20.216522,[5 5] ; [147  11],[9.04761905 0.95238095] ; [142.95238095  15.04761905],1
r3,1,0.000134,14.588712,[5 5] ; [142  15],[8.80239521 1.19760479] ; [138.19760479  18.80239521],1
a7,1,0.000659,11.600739,[3 7] ; [124  35],[7.5147929 2.4852071] ; [119.4852071  39.5147929],1
p9,1,0.004516,8.063869,[2 8] ; [100  54],[6.2195122 3.7804878] ; [95.7804878 58.2195122],0
d5,1,0.004732,7.9793,[5 5] ; [134  24],[8.27380952 1.72619048] ; [130.72619048  27.27380952],0
s6,1,0.004828,7.942679,[3 7] ; [112  43],[6.96969697 3.03030303] ; [108.03030303  46.96969697],0
a6,1,0.004896,7.917429,[2 8] ; [102  56],[6.19047619 3.80952381] ; [97.80952381 60.19047619],0
a5,1,0.005585,7.679403,[3 7] ; [114  45],[6.92307692 3.07692308] ; [110.07692308  48.92307692],0
d2,1,0.005656,7.656663,[1 9] ; [87 71],[5.23809524 4.76190476] ; [82.76190476 75.23809524],0
d3,1,0.005883,7.58575,[3 7] ; [113  45],[6.9047619 3.0952381] ; [109.0952381  48.9047619],0
d1,1,0.0121,6.296152,[2 8] ; [96 63],[5.79881657 4.20118343] ; [92.20118343 66.79881657],0
a1,1,0.033117,4.539734,[2 8] ; [  7 152],[0.53254438 9.46745562] ; [  8.46745562 150.53254438],0
n3,1,0.046933,3.947794,[2 4] ; [45 17],[4.14705882 1.85294118] ; [42.85294118 19.14705882],0
v2,1,0.047759,3.918443,[2 8] ; [79 72],[5.0310559 4.9689441] ; [75.9689441 75.0310559],0
a4,1,0.065591,3.390038,[2 8] ; [79 79],[4.82142857 5.17857143] ; [76.17857143 81.82142857],0
b1,1,0.068357,3.322048,[8 2] ; [80 79],[5.20710059 4.79289941] ; [82.79289941 76.20710059],0
v1,1,0.098239,2.733899,[2 8] ; [74 84],[4.52380952 5.47619048] ; [71.47619048 86.52380952],0
s3,1,0.104749,2.631706,[3 7] ; [89 69],[5.47619048 4.52380952] ; [86.52380952 71.47619048],0
n6,1,0.11795,2.444337,[4 5] ; [109  48],[6.12650602 2.87349398] ; [106.87349398  50.12650602],0
p6,1,0.12218,2.389154,[1 9] ; [ 52 103],[3.21212121 6.78787879] ; [ 49.78787879 105.21212121],0
s2,1,0.155116,2.021204,[3 7] ; [84 74],[5.17857143 4.82142857] ; [81.82142857 76.17857143],0
n1,1,0.165605,1.922283,[1 5] ; [29 34],[2.60869565 3.39130435] ; [27.39130435 35.60869565],0
s8,1,0.169024,1.891581,[2 8] ; [66 91],[4.07185629 5.92814371] ; [63.92814371 93.07185629],0
s1,1,0.171594,1.868963,[2 8] ; [ 12 145],[0.83832335 9.16167665] ; [ 13.16167665 143.83832335],0
a2,1,0.207213,1.590789,[1 9] ; [ 45 114],[2.72189349 7.27810651] ; [ 43.27810651 115.72189349],0
p2,1,0.218072,1.517011,[5 5] ; [108  49],[6.76646707 3.23353293] ; [106.23353293  50.76646707],0
p10,1,0.243122,1.362399,[4 6] ; [90 63],[5.76687117 4.23312883] ; [88.23312883 64.76687117],0
d4,1,0.247946,1.334838,[7 3] ; [132  25],[8.32335329 1.67664671] ; [130.67664671  26.32335329],0
v3,1,0.280314,1.165566,[2 8] ; [55 94],[3.58490566 6.41509434] ; [53.41509434 95.58490566],0
p7,1,0.284881,1.143659,[3 7] ; [73 81],[4.63414634 5.36585366] ; [71.36585366 82.63414634],0
a3,1,0.290696,1.116397,[5 4] ; [113  44],[6.39759036 2.60240964] ; [111.60240964  45.39759036],0
p8,1,0.324644,0.970144,[2 8] ; [ 55 101],[3.43373494 6.56626506] ; [ 53.56626506 102.43373494],0
n2,1,0.335495,0.927571,[3 3] ; [45 20],[4.05633803 1.94366197] ; [43.94366197 21.05633803],0
b5,1,0.367793,0.811109,[5 5] ; [102  57],[6.33136095 3.66863905] ; [100.66863905  58.33136095],0
n5,1,0.408809,0.682261,[5 5] ; [99 58],[6.22754491 3.77245509] ; [97.77245509 59.22754491],0
a8,1,0.420345,0.649351,[2 8] ; [ 16 124],[1.2 8.8] ; [ 16.8 123.2],0
p3,1,0.550633,0.356185,[3 7] ; [62 95],[3.89221557 6.10778443] ; [61.10778443 95.89221557],0
p4,1,0.661086,0.192207,[4 6] ; [74 83],[4.67065868 5.32934132] ; [73.32934132 83.67065868],0
u2,1,0.67166,0.179667,[2 3] ; [22 22],[2.44897959 2.55102041] ; [21.55102041 22.44897959],0
s7,1,0.700687,0.147758,[4 5] ; [73 70],[4.55921053 4.44078947] ; [72.44078947 70.55921053],0
n4,1,0.756361,0.096263,[7 3] ; [103  55],[6.54761905 3.45238095] ; [103.45238095  54.54761905],0
p5,1,0.792307,0.069335,[1 9] ; [ 12 144],[0.78313253 9.21686747] ; [ 12.21686747 143.78313253],0
p1,1,0.902487,0.015011,[1 9] ; [ 14 144],[0.89285714 9.10714286] ; [ 14.10714286 143.89285714],0
b2,1,0.935906,0.006467,[2 5] ; [22 59],[1.90909091 5.09090909] ; [22.09090909 58.90909091],0
b3,1,0.935906,0.006467,[2 5] ; [22 59],[1.90909091 5.09090909] ; [22.09090909 58.90909091],0
b4,1,0.95618,0.003019,[6 4] ; [94 65],[5.91715976 4.08284024] ; [94.08284024 64.91715976],0
u3,1,0.968737,0.001536,[3 2] ; [26 18],[2.95918367 2.04081633] ; [26.04081633 17.95918367],0
s4,1,0.984583,0.000373,[2 8] ; [ 32 126],[2.02380952 7.97619048] ; [ 31.97619048 126.02380952],0
