Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,2e-06,22.667691,[76 18] ; [23 31],[62.87837838 31.12162162] ; [36.12162162 17.87837838],1
n2,1,0.146169,2.111785,[17 10] ; [18  4],[19.28571429  7.71428571] ; [15.71428571  6.28571429],0
p2,1,0.151892,2.053149,[62 29] ; [31 24],[57.96575342 33.03424658] ; [35.03424658 19.96575342],0
v3,1,0.164125,1.935802,[26 64] ; [10 44],[22.5 67.5] ; [13.5 40.5],0
p11,1,0.168856,1.89307,[69 26] ; [34 21],[65.23333333 29.76666667] ; [37.76666667 17.23333333],0
b5,1,0.190057,1.717179,[43 52] ; [31 24],[46.86666667 48.13333333] ; [27.13333333 27.86666667],0
v4,1,0.200911,1.635741,[75 20] ; [48  7],[77.9 17.1] ; [45.1  9.9],0
p6,1,0.224216,1.477185,[21 68] ; [ 8 45],[18.17605634 70.82394366] ; [10.82394366 42.17605634],0
v2,1,0.352967,0.86276,[40 49] ; [20 34],[37.34265734 51.65734266] ; [22.65734266 31.34265734],0
p8,1,0.36381,0.824698,[37 55] ; [18 37],[34.42176871 57.57823129] ; [20.57823129 34.42176871],0
a6,1,0.381707,0.765197,[45 50] ; [22 33],[42.43333333 52.56666667] ; [24.56666667 30.43333333],0
p12,1,0.412915,0.670391,[ 4 88] ; [ 1 54],[ 3.1292517 88.8707483] ; [ 1.8707483 53.1292517],0
s5,1,0.414018,0.667233,[26 64] ; [12 41],[23.91608392 66.08391608] ; [14.08391608 38.91608392],0
d4,1,0.437409,0.60307,[63 32] ; [33 22],[60.8 34.2] ; [35.2 19.8],0
a3,1,0.457189,0.552768,[50 45] ; [25 29],[47.81879195 47.18120805] ; [27.18120805 26.81879195],0
r3,1,0.473435,0.513949,[73 22] ; [45 10],[74.73333333 20.26666667] ; [43.26666667 11.73333333],0
r4,1,0.487259,0.482572,[69 26] ; [37 18],[67.13333333 27.86666667] ; [38.86666667 16.13333333],0
s1,1,0.515395,0.423099,[ 3 89] ; [ 3 52],[ 3.75510204 88.24489796] ; [ 2.24489796 52.75510204],0
d3,1,0.543154,0.369726,[34 61] ; [17 38],[32.3 62.7] ; [18.7 36.3],0
u2,1,0.546514,0.363599,[16 28] ; [13 17],[17.24324324 26.75675676] ; [11.75675676 18.24324324],0
p7,1,0.620389,0.245321,[45 46] ; [29 25],[46.44137931 44.55862069] ; [27.55862069 26.44137931],0
s4,1,0.681968,0.167919,[10 85] ; [ 7 48],[10.76666667 84.23333333] ; [ 6.23333333 48.76666667],0
b1,1,0.682097,0.167775,[43 52] ; [23 32],[41.8 53.2] ; [24.2 30.8],0
s6,1,0.733838,0.115617,[38 53] ; [21 33],[37.02758621 53.97241379] ; [21.97241379 32.02758621],0
s3,1,0.738612,0.11135,[29 62] ; [19 36],[29.91780822 61.08219178] ; [18.08219178 36.91780822],0
s8,1,0.746242,0.104716,[16 79] ; [ 8 46],[15.30201342 79.69798658] ; [ 8.69798658 45.30201342],0
r2,1,0.769373,0.085964,[77 15] ; [45 10],[76.3537415 15.6462585] ; [45.6462585  9.3537415],0
a8,1,0.890685,0.018889,[ 7 80] ; [ 4 50],[ 6.78723404 80.21276596] ; [ 4.21276596 49.78723404],0
n3,1,0.899583,0.015923,[17  9] ; [14  8],[16.79166667  9.20833333] ; [14.20833333  7.79166667],0
a2,1,0.959907,0.002527,[ 5 90] ; [ 3 52],[ 5.06666667 89.93333333] ; [ 2.93333333 52.06666667],0
v1,1,0.996276,2.2e-05,[40 54] ; [23 31],[40.01351351 53.98648649] ; [22.98648649 31.01351351],0
