Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,67.333915,[230  50] ; [223 207],[178.64788732 101.35211268] ; [274.35211268 155.64788732],1
p7,1,0.0,66.079337,[237  38] ; [242 183],[188.17857143  86.82142857] ; [290.82142857 134.17857143],1
p8,1,0.0,34.010419,[196  82] ; [205 220],[158.57467994 119.42532006] ; [242.42532006 182.57467994],1
p3,1,0.0,33.611539,[185  95] ; [189 242],[147.28551336 132.71448664] ; [226.71448664 204.28551336],1
s7,1,0.0,27.04739,[168  99] ; [176 238],[134.8722467 132.1277533] ; [209.1277533 204.8722467],1
p5,1,0.0,25.956799,[ 54 226] ; [ 29 402],[ 32.68635724 247.31364276] ; [ 50.31364276 380.68635724],1
s8,1,1e-06,23.397798,[157 122] ; [162 267],[125.70762712 153.29237288] ; [193.29237288 235.70762712],1
n4,1,6.3e-05,16.007483,[241  39] ; [315 114],[219.57686883  60.42313117] ; [336.42313117  92.57686883],1
p1,1,0.000122,14.760497,[ 40 239] ; [ 25 405],[ 25.57827927 253.42172073] ; [ 39.42172073 390.57827927],1
s5,1,0.000227,13.589487,[115 150] ; [125 297],[ 92.57641921 172.42358079] ; [147.42358079 274.57641921],1
a1,1,0.000388,12.588791,[ 20 260] ; [  8 424],[ 11.01123596 268.98876404] ; [ 16.98876404 415.01123596],1
s2,1,0.000581,11.836572,[168 110] ; [202 226],[145.69405099 132.30594901] ; [224.30594901 203.69405099],1
b2,1,0.00111,10.634802,[84 93] ; [ 79 169],[ 67.88470588 109.11529412] ; [ 95.11529412 152.88470588],0
b3,1,0.00111,10.634802,[84 93] ; [ 79 169],[ 67.88470588 109.11529412] ; [ 95.11529412 152.88470588],0
n5,1,0.001182,10.517748,[231  48] ; [309 119],[213.09759547  65.90240453] ; [326.90240453 101.09759547],0
u1,1,0.002891,8.874999,[ 67 213] ; [ 65 367],[ 51.91011236 228.08988764] ; [ 80.08988764 351.91011236],0
p12,1,0.002973,8.824202,[ 31 247] ; [ 22 407],[ 20.84016973 257.15983027] ; [ 32.15983027 396.84016973],0
n6,1,0.003375,8.592758,[252  26] ; [356  74],[238.73446328  39.26553672] ; [369.26553672  60.73446328],0
v1,1,0.004321,8.143851,[172 104] ; [214 203],[153.73160173 122.26839827] ; [232.26839827 184.73160173],0
a4,1,0.004818,7.946434,[144 135] ; [176 255],[125.74647887 153.25352113] ; [194.25352113 236.74647887],0
d1,1,0.008343,6.95839,[184  96] ; [241 191],[167.13483146 112.86516854] ; [257.86516854 174.13483146],0
p9,1,0.01165,6.363326,[255  24] ; [362  64],[244.17446809  34.82553191] ; [372.82553191  53.17446809],0
b1,1,0.014273,6.00402,[116 164] ; [140 292],[100.6741573 179.3258427] ; [155.3258427 276.6741573],0
p10,1,0.019917,5.419112,[245  33] ; [350  79],[233.96039604  44.03960396] ; [361.03960396  67.96039604],0
s6,1,0.021178,5.312077,[199  72] ; [276 148],[185.21582734  85.78417266] ; [289.78417266 134.21582734],0
d3,1,0.02438,5.067414,[211  67] ; [294 138],[197.73239437  80.26760563] ; [307.26760563 124.73239437],0
u4,1,0.053486,3.728683,[  9 271] ; [  5 427],[  5.50561798 274.49438202] ; [  8.49438202 423.50561798],0
a3,1,0.053495,3.728401,[212  66] ; [300 131],[200.75599436  77.24400564] ; [311.24400564 119.75599436],0
a2,1,0.055059,3.6803,[ 80 200] ; [ 96 336],[ 69.21348315 210.78651685] ; [106.78651685 325.21348315],0
s4,1,0.065105,3.402305,[ 54 220] ; [ 62 368],[ 45.14772727 228.85227273] ; [ 70.85227273 359.14772727],0
d2,1,0.066439,3.368869,[149 131] ; [199 232],[137.0464135 142.9535865] ; [210.9535865 220.0464135],0
a6,1,0.100475,2.697983,[184  95] ; [310 122],[193.84810127  85.15189873] ; [300.15189873 131.84810127],0
d4,1,0.102867,2.660519,[239  40] ; [348  82],[230.99153738  48.00846262] ; [356.00846262  73.99153738],0
n1,1,0.144404,2.130395,[25 30] ; [30 60],[20.86206897 34.13793103] ; [34.13793103 55.86206897],0
s3,1,0.145519,2.118608,[173 105] ; [241 184],[163.71550498 114.28449502] ; [250.28449502 174.71550498],0
a5,1,0.221307,1.495873,[215  65] ; [314 118],[208.03370787  71.96629213] ; [320.96629213 111.03370787],0
s1,1,0.251665,1.314036,[  9 268] ; [  8 416],[  6.71754636 270.28245364] ; [ 10.28245364 413.71754636],0
v3,1,0.276625,1.183597,[115 159] ; [157 258],[108.16835994 165.83164006] ; [163.83164006 251.16835994],0
b5,1,0.406557,0.688845,[165 115] ; [268 164],[170.28089888 109.71910112] ; [262.71910112 169.28089888],0
p11,1,0.423427,0.640784,[231  49] ; [346  86],[226.91011236  53.08988764] ; [350.08988764  81.91011236],0
r4,1,0.462998,0.538638,[265  15] ; [403  29],[262.69662921  17.30337079] ; [405.30337079  26.69662921],0
n2,1,0.479231,0.500613,[40 16] ; [69 21],[41.80821918 14.19178082] ; [67.19178082 22.80821918],0
v2,1,0.496719,0.46194,[161 116] ; [227 182],[156.67055394 120.32944606] ; [231.32944606 177.67055394],0
d5,1,0.520795,0.412318,[233  45] ; [354  78],[229.83943662  48.16056338] ; [357.16056338  74.83943662],0
r3,1,0.548543,0.359934,[270   8] ; [415  16],[268.58956276   9.41043724] ; [416.41043724  14.58956276],0
u2,1,0.604336,0.268506,[39 29] ; [69 60],[37.27918782 30.72081218] ; [70.72081218 58.27918782],0
