Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,111.468286,[277  54] ; [113 154],[215.86956522 115.13043478] ; [174.13043478  92.86956522],1
p4,1,0.0,55.466147,[248  88] ; [120 152],[203.36842105 132.63157895] ; [164.63157895 107.36842105],1
p3,1,0.0,49.053183,[211 124] ; [ 94 179],[168.05098684 166.94901316] ; [136.94901316 136.05098684],1
p6,1,0.0,35.037715,[151 181] ; [ 60 209],[116.55906822 215.44093178] ; [ 94.44093178 174.55906822],1
p2,1,0.0,32.433718,[311  24] ; [208  64],[286.43327842  48.56672158] ; [232.56672158  39.43327842],1
p5,1,0.0,26.15035,[ 65 271] ; [ 14 254],[ 43.94701987 292.05298013] ; [ 35.05298013 232.94701987],1
p10,1,7e-06,20.133879,[303  30] ; [212  60],[283.46280992  49.53719008] ; [231.53719008  40.46280992],1
p9,1,3e-05,17.443053,[309  26] ; [219  52],[291.88118812  43.11881188] ; [236.11881188  34.88118812],1
s5,1,0.000286,13.160583,[118 210] ; [ 59 206],[ 97.90219224 230.09780776] ; [ 79.09780776 185.90219224],1
s8,1,0.001031,10.770249,[165 168] ; [ 99 174],[145.06930693 187.93069307] ; [118.93069307 154.06930693],0
v1,1,0.001885,9.65875,[201 128] ; [125 134],[182.4047619 146.5952381] ; [143.5952381 115.4047619],0
p1,1,0.002379,9.231168,[ 41 293] ; [ 14 258],[ 30.31353135 303.68646865] ; [ 24.68646865 247.31353135],0
a5,1,0.002466,9.165685,[266  71] ; [186  87],[249.71147541  87.28852459] ; [202.28852459  70.71147541],0
a7,1,0.006413,7.430405,[256  80] ; [180  92],[240.94736842  95.05263158] ; [195.05263158  76.94736842],0
r4,1,0.008468,6.931676,[313  24] ; [236  37],[303.3  33.7] ; [245.7  27.3],0
r1,1,0.018421,5.55566,[279  57] ; [204  67],[267.36079077  68.63920923] ; [215.63920923  55.36079077],0
s6,1,0.019037,5.4981,[217 112] ; [154 118],[203.09317804 125.90682196] ; [167.90682196 104.09317804],0
v2,1,0.019371,5.467701,[210 118] ; [140 117],[196.23931624 131.76068376] ; [153.76068376 103.23931624],0
v3,1,0.019499,5.456197,[150 177] ; [ 94 165],[136.15699659 190.84300341] ; [107.84300341 151.15699659],0
n5,1,0.022987,5.169464,[265  70] ; [192  78],[253.04958678  81.95041322] ; [203.95041322  66.04958678],0
v4,1,0.023926,5.099959,[322  11] ; [251  20],[315.9089404  17.0910596] ; [257.0910596  13.9089404],0
b5,1,0.039917,4.221426,[182 155] ; [170 103],[194.46557377 142.53442623] ; [157.53442623 115.46557377],0
p12,1,0.04542,4.00298,[ 38 297] ; [ 18 254],[ 30.90609555 304.09390445] ; [ 25.09390445 246.90609555],0
n6,1,0.048744,3.884155,[294  40] ; [224  48],[285.49834983  48.50165017] ; [232.50165017  39.49834983],0
s7,1,0.091051,2.855687,[156 162] ; [111 153],[145.88659794 172.11340206] ; [121.11340206 142.88659794],0
r2,1,0.13273,2.260276,[314  17] ; [247  22],[309.485  21.515] ; [251.515  17.485],0
d3,1,0.171215,1.872271,[233 103] ; [175  98],[225.10344828 110.89655172] ; [182.89655172  90.10344828],0
n4,1,0.18369,1.767512,[274  63] ; [210  63],[267.39016393  69.60983607] ; [216.60983607  56.39016393],0
d1,1,0.193463,1.691046,[204 133] ; [151 122],[196.12295082 140.87704918] ; [158.87704918 114.12295082],0
a1,1,0.196998,1.664488,[ 20 317] ; [ 10 263],[ 16.57377049 320.42622951] ; [ 13.42622951 259.57377049],0
a8,1,0.258519,1.276672,[ 54 253] ; [ 35 214],[ 49.14208633 257.85791367] ; [ 39.85791367 209.14208633],0
d4,1,0.279145,1.171248,[281  54] ; [219  53],[275.94728171  59.05271829] ; [224.05271829  47.94728171],0
a4,1,0.281515,1.159761,[141 195] ; [126 146],[147.55263158 188.44736842] ; [119.44736842 152.55263158],0
b4,1,0.311673,1.023575,[195 142] ; [169 104],[201.09508197 135.90491803] ; [162.90491803 110.09508197],0
u1,1,0.358496,0.843156,[ 50 287] ; [ 48 225],[ 54.14098361 282.85901639] ; [ 43.85901639 229.14098361],0
n3,1,0.430187,0.622318,[35 15] ; [58 18],[36.9047619 13.0952381] ; [56.0952381 19.9047619],0
a3,1,0.470623,0.520513,[244  92] ; [191  82],[240.  96.] ; [195.  78.],0
s2,1,0.51833,0.417215,[156 178] ; [119 151],[152.06953642 181.93046358] ; [122.93046358 147.06953642],0
u2,1,0.534836,0.385195,[55 38] ; [51 29],[56.98265896 36.01734104] ; [49.01734104 30.98265896],0
r3,1,0.544425,0.367399,[323  13] ; [262   8],[324.35643564  11.64356436] ; [260.64356436   9.35643564],0
b1,1,0.557504,0.344045,[125 212] ; [ 95 178],[121.54098361 215.45901639] ; [ 98.45901639 174.54098361],0
d5,1,0.610096,0.260035,[273  62] ; [218  55],[270.53453947  64.46546053] ; [220.46546053  52.53453947],0
u3,1,0.68003,0.170092,[51 41] ; [48 34],[52.34482759 39.65517241] ; [46.65517241 35.34482759],0
n1,1,0.716776,0.131603,[17 34] ; [27 47],[17.952 33.048] ; [26.048 47.952],0
b3,1,0.817526,0.053235,[ 87 127] ; [ 74 103],[ 88.11764706 125.88235294] ; [ 72.88235294 104.11764706],0
b2,1,0.817526,0.053235,[ 87 127] ; [ 74 103],[ 88.11764706 125.88235294] ; [ 72.88235294 104.11764706],0
d2,1,0.83951,0.041014,[159 177] ; [130 140],[160.23762376 175.76237624] ; [128.76237624 141.23762376],0
s1,1,0.860765,0.030765,[  8 327] ; [  7 261],[  8.33333333 326.66666667] ; [  6.66666667 261.33333333],0
a6,1,0.879097,0.023139,[230 105] ; [189  84],[230.86348684 104.13651316] ; [188.13651316  84.86348684],0
s3,1,0.880996,0.022412,[175 155] ; [141 128],[174.09015025 155.90984975] ; [141.90984975 127.09015025],0
n2,1,0.882793,0.021735,[38 13] ; [55 20],[37.64285714 13.35714286] ; [55.35714286 19.64285714],0
u4,1,0.885177,0.020854,[  8 329] ; [  6 267],[  7.73442623 329.26557377] ; [  6.26557377 266.73442623],0
a2,1,0.925049,0.00885,[ 73 264] ; [ 60 213],[ 73.47704918 263.52295082] ; [ 59.52295082 213.47704918],0
