Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,3.2e-05,17.276841,[15 63] ; [20 14],[24.375 53.625] ; [10.625 23.375],1
s6,1,8.4e-05,15.473486,[32 53] ; [27  8],[41.79166667 43.20833333] ; [17.20833333 17.79166667],1
s5,1,0.000153,14.339263,[ 7 73] ; [13 21],[14.03508772 65.96491228] ; [ 5.96491228 28.03508772],1
p2,1,0.000367,12.693333,[52 32] ; [33  2],[60. 24.] ; [25. 10.],1
s4,1,0.001627,9.928895,[ 6 79] ; [10 25],[11.33333333 73.66666667] ; [ 4.66666667 30.33333333],0
p11,1,0.001756,9.788643,[39 46] ; [27  8],[46.75 38.25] ; [19.25 15.75],0
p7,1,0.00286,8.894625,[33 48] ; [23  9],[40.14159292 40.85840708] ; [15.85840708 16.14159292],0
p9,1,0.003063,8.769338,[50 32] ; [31  4],[56.76923077 25.23076923] ; [24.23076923 10.76923077],0
p10,1,0.005196,7.809815,[43 39] ; [28  7],[49.76068376 32.23931624] ; [21.23931624 13.76068376],0
p4,1,0.007511,7.146615,[26 58] ; [20 15],[32.47058824 51.52941176] ; [13.52941176 21.47058824],0
s2,1,0.010155,6.607538,[26 59] ; [19 15],[32.14285714 52.85714286] ; [12.85714286 21.14285714],0
s3,1,0.020881,5.336702,[34 51] ; [21 12],[39.61864407 45.38135593] ; [15.38135593 17.61864407],0
r4,1,0.049063,3.873186,[58 27] ; [30  5],[62.33333333 22.66666667] ; [25.66666667  9.33333333],0
a4,1,0.052715,3.75293,[38 47] ; [ 9 26],[33.29166667 51.70833333] ; [13.70833333 21.29166667],0
p6,1,0.060533,3.522726,[13 68] ; [11 24],[16.75862069 64.24137931] ; [ 7.24137931 27.75862069],0
d5,1,0.07207,3.235231,[65 19] ; [32  3],[68.47058824 15.52941176] ; [28.52941176  6.47058824],0
v1,1,0.076217,3.143786,[28 55] ; [17 16],[32.19827586 50.80172414] ; [12.80172414 20.19827586],0
p3,1,0.078272,3.100423,[24 59] ; [16 19],[28.13559322 54.86440678] ; [11.86440678 23.13559322],0
d1,1,0.090908,2.858217,[39 46] ; [22 13],[43.20833333 41.79166667] ; [17.79166667 17.20833333],0
d3,1,0.091792,2.842665,[59 24] ; [30  5],[62.60169492 20.39830508] ; [26.39830508  8.60169492],0
n2,1,0.116985,2.457234,[15 14] ; [8 2],[17.1025641 11.8974359] ; [5.8974359 4.1025641],0
u2,1,0.121458,2.398422,[15 11] ; [10  2],[17.10526316  8.89473684] ; [7.89473684 4.10526316],0
a6,1,0.125109,2.352164,[64 20] ; [31  4],[67.05882353 16.94117647] ; [27.94117647  7.05882353],0
r2,1,0.126125,2.339563,[71 14] ; [32  2],[73.57142857 11.42857143] ; [29.42857143  4.57142857],0
u1,1,0.153575,2.03638,[ 7 78] ; [ 6 29],[ 9.20833333 75.79166667] ; [ 3.79166667 31.20833333],0
p8,1,0.17002,1.882766,[28 52] ; [17 18],[31.30434783 48.69565217] ; [13.69565217 21.30434783],0
r3,1,0.250194,1.322222,[70 14] ; [32  3],[72. 12.] ; [30.  5.],0
b2,1,0.250823,1.318712,[ 8 33] ; [ 8 17],[ 9.93939394 31.06060606] ; [ 6.06060606 18.93939394],0
b3,1,0.250823,1.318712,[ 8 33] ; [ 8 17],[ 9.93939394 31.06060606] ; [ 6.06060606 18.93939394],0
n4,1,0.374993,0.787053,[44 41] ; [15 20],[41.79166667 43.20833333] ; [17.20833333 17.79166667],0
r1,1,0.398168,0.713851,[61 23] ; [28  7],[62.82352941 21.17647059] ; [26.17647059  8.82352941],0
s1,1,0.398655,0.71238,[ 6 78] ; [ 1 32],[ 5.02564103 78.97435897] ; [ 1.97435897 31.02564103],0
a3,1,0.431334,0.619228,[59 25] ; [22 13],[57.17647059 26.82352941] ; [23.82352941 11.17647059],0
a8,1,0.433648,0.613034,[ 9 72] ; [ 5 25],[10.21621622 70.78378378] ; [ 3.78378378 26.21621622],0
d4,1,0.44597,0.580873,[67 17] ; [30  5],[68.47058824 15.52941176] ; [28.52941176  6.47058824],0
n5,1,0.488987,0.478755,[35 49] ; [17 18],[36.70588235 47.29411765] ; [15.29411765 19.70588235],0
a1,1,0.489482,0.477665,[ 5 80] ; [ 1 34],[ 4.25 80.75] ; [ 1.75 33.25],0
b1,1,0.502249,0.45018,[38 47] ; [18 17],[39.66666667 45.33333333] ; [16.33333333 18.66666667],0
p12,1,0.531493,0.391536,[ 1 81] ; [ 1 34],[ 1.4017094 80.5982906] ; [ 0.5982906 34.4017094],0
b5,1,0.598652,0.277034,[54 31] ; [24 11],[55.25 29.75] ; [22.75 12.25],0
p1,1,0.622473,0.242407,[ 7 77] ; [ 2 33],[ 6.35294118 77.64705882] ; [ 2.64705882 32.35294118],0
n3,1,0.7437,0.106901,[18 10] ; [7 3],[18.42105263  9.57894737] ; [6.57894737 3.42105263],0
d2,1,0.751044,0.100656,[31 53] ; [14 21],[31.76470588 52.23529412] ; [13.23529412 21.76470588],0
a2,1,0.776121,0.08087,[19 66] ; [ 7 28],[18.41666667 66.58333333] ; [ 7.58333333 27.41666667],0
b4,1,0.85294,0.034361,[47 38] ; [20 15],[47.45833333 37.54166667] ; [19.54166667 15.45833333],0
a5,1,0.872251,0.025856,[57 28] ; [24 11],[57.375 27.625] ; [23.625 11.375],0
v2,1,0.893729,0.017845,[37 42] ; [15 18],[36.67857143 42.32142857] ; [15.32142857 17.67857143],0
n1,1,0.896873,0.016799,[ 9 20] ; [3 6],[ 9.15789474 19.84210526] ; [2.84210526 6.15789474],0
v3,1,0.917541,0.010719,[22 59] ; [ 9 23],[22.22123894 58.77876106] ; [ 8.77876106 23.22123894],0
