Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,58.45254,[137  24] ; [20 41],[113.86036036  47.13963964] ; [43.13963964 17.86036036],1
s7,1,0.001882,9.661573,[109  48] ; [28 32],[99.11981567 57.88018433] ; [37.88018433 22.11981567],0
n6,1,0.002937,8.846296,[138  22] ; [42 19],[130.31674208  29.68325792] ; [49.68325792 11.31674208],0
p11,1,0.009556,6.715761,[124  38] ; [36 25],[116.23318386  45.76681614] ; [43.76681614 17.23318386],0
p2,1,0.018941,5.506977,[132  30] ; [40 20],[125.51351351  36.48648649] ; [46.48648649 13.51351351],0
p7,1,0.020111,5.402235,[92 59] ; [25 33],[84.53110048 66.46889952] ; [32.46889952 25.53110048],0
s4,1,0.026965,4.893027,[ 34 124] ; [22 39],[ 40.40182648 117.59817352] ; [15.59817352 45.40182648],0
s8,1,0.038541,4.280973,[91 70] ; [25 36],[84.12612613 76.87387387] ; [31.87387387 29.12612613],0
v1,1,0.040864,4.18163,[88 68] ; [25 36],[81.23502304 74.76497696] ; [31.76497696 29.23502304],0
b2,1,0.042384,4.119822,[36 63] ; [ 5 25],[31.46511628 67.53488372] ; [ 9.53488372 20.46511628],0
b3,1,0.042384,4.119822,[36 63] ; [ 5 25],[31.46511628 67.53488372] ; [ 9.53488372 20.46511628],0
p6,1,0.043969,4.057756,[ 53 105] ; [12 49],[ 46.89497717 111.10502283] ; [18.10502283 42.89497717],0
p4,1,0.045802,3.988877,[74 87] ; [19 42],[67.44594595 93.55405405] ; [25.55405405 35.44594595],0
v3,1,0.046204,3.974125,[63 92] ; [15 43],[56.76056338 98.23943662] ; [21.23943662 36.76056338],0
a3,1,0.058187,3.588323,[117  45] ; [36 25],[111.14798206  50.85201794] ; [41.85201794 19.14798206],0
b1,1,0.065375,3.395484,[64 98] ; [16 45],[ 58.11659193 103.88340807] ; [21.88340807 39.11659193],0
a4,1,0.097477,2.746346,[73 89] ; [20 41],[67.56053812 94.43946188] ; [25.43946188 35.56053812],0
r1,1,0.105775,2.616239,[132  29] ; [44 17],[127.63963964  33.36036036] ; [48.36036036 12.63963964],0
a8,1,0.137654,2.203991,[ 31 118] ; [ 6 46],[ 27.4278607 121.5721393] ; [ 9.5721393 42.4278607],0
a5,1,0.153917,2.032998,[112  50] ; [36 25],[107.51569507  54.48430493] ; [40.48430493 20.51569507],0
d1,1,0.175936,1.831624,[96 66] ; [30 31],[91.53363229 70.46636771] ; [34.46636771 26.53363229],0
