Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,53.875287,[107  14] ; [22 39],[85.76373626 35.23626374] ; [43.23626374 17.76373626],1
a8,1,0.001396,10.210478,[29 83] ; [ 3 53],[21.33333333 90.66666667] ; [10.66666667 45.33333333],0
n1,1,0.00242,9.200172,[13 16] ; [ 1 19],[ 8.28571429 20.71428571] ; [ 5.71428571 14.28571429],0
v1,1,0.010456,6.555556,[62 56] ; [19 40],[54. 64.] ; [27. 32.],0
s7,1,0.039669,4.231976,[53 62] ; [18 42],[46.65714286 68.34285714] ; [24.34285714 35.65714286],0
s8,1,0.05103,3.807286,[52 68] ; [17 43],[46. 74.] ; [23. 37.],0
s3,1,0.065427,3.394166,[70 51] ; [26 34],[64.17679558 56.82320442] ; [31.82320442 28.17679558],0
s2,1,0.065892,3.382497,[59 62] ; [21 40],[53.18681319 67.81318681] ; [26.81318681 34.18681319],0
b2,1,0.07187,3.239793,[28 45] ; [ 6 24],[24.09708738 48.90291262] ; [ 9.90291262 20.09708738],0
b3,1,0.07187,3.239793,[28 45] ; [ 6 24],[24.09708738 48.90291262] ; [ 9.90291262 20.09708738],0
a2,1,0.086137,2.945127,[24 97] ; [ 6 55],[ 19.94505495 101.05494505] ; [10.05494505 50.94505495],0
n6,1,0.088941,2.893429,[102  19] ; [45 16],[97.73076923 23.26923077] ; [49.26923077 11.73076923],0
v3,1,0.120474,2.411154,[46 74] ; [16 44],[41.33333333 78.66666667] ; [20.66666667 39.33333333],0
b4,1,0.129177,2.302372,[59 62] ; [37 24],[63.82417582 57.17582418] ; [32.17582418 28.82417582],0
n2,1,0.137007,2.211257,[25  5] ; [13  7],[22.8  7.2] ; [15.2  4.8],0
p10,1,0.144127,2.133333,[94 26] ; [41 19],[90. 30.] ; [45. 15.],0
r4,1,0.145501,2.118793,[110  11] ; [51 10],[107.03846154  13.96153846] ; [53.96153846  7.03846154],0
a4,1,0.174348,1.845153,[46 75] ; [17 44],[41.88461538 79.11538462] ; [21.11538462 39.88461538],0
