Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,51.489321,[63 34] ; [ 21 100],[37.37614679 59.62385321] ; [46.62385321 74.37614679],1
p8,1,0.0,28.42685,[60 36] ; [31 87],[40.82242991 55.17757009] ; [50.17757009 67.82242991],1
p6,1,1e-06,24.73562,[44 53] ; [ 17 100],[27.64953271 69.35046729] ; [33.35046729 83.64953271],1
p10,1,3.1e-05,17.354978,[80 16] ; [67 51],[65.94392523 30.05607477] ; [81.05607477 36.94392523],1
p2,1,6.6e-05,15.919124,[83 14] ; [74 47],[69.85779817 27.14220183] ; [87.14220183 33.85779817],1
p9,1,0.000125,14.720179,[83 14] ; [72 44],[70.58685446 26.41314554] ; [84.41314554 31.58685446],1
p7,1,0.000133,14.59912,[61 35] ; [44 74],[47.10280374 48.89719626] ; [57.89719626 60.10280374],1
r4,1,0.000425,12.417972,[83 14] ; [78 43],[71.63761468 25.36238532] ; [89.36238532 31.63761468],1
p11,1,0.00255,9.104222,[77 20] ; [73 48],[66.74311927 30.25688073] ; [83.25688073 37.74311927],0
s7,1,0.002688,9.007794,[32 58] ; [20 96],[22.7184466 67.2815534] ; [29.2815534 86.7184466],0
s6,1,0.002964,8.829797,[48 47] ; [36 82],[37.46478873 57.53521127] ; [46.53521127 71.46478873],0
v4,1,0.00746,7.158763,[90  7] ; [96 24],[83.14285714 13.85714286] ; [102.85714286  17.14285714],0
r3,1,0.009517,6.723192,[89  8] ; [94 25],[82.18055556 14.81944444] ; [100.81944444  18.18055556],0
p5,1,0.009537,6.71933,[15 82] ; [  6 114],[ 9.38709677 87.61290323] ; [ 11.61290323 108.38709677],0
u3,1,0.012333,6.262396,[28 18] ; [21 37],[21.67307692 24.32692308] ; [27.32692308 30.67307692],0
r1,1,0.013164,6.146961,[70 27] ; [67 53],[61.23963134 35.76036866] ; [75.76036866 44.23963134],0
v1,1,0.013551,6.095767,[50 45] ; [43 77],[41.09302326 53.90697674] ; [51.90697674 68.09302326],0
d5,1,0.014282,6.002927,[63 34] ; [58 62],[54.0875576 42.9124424] ; [66.9124424 53.0875576],0
v2,1,0.016715,5.7261,[49 45] ; [41 74],[40.4784689 53.5215311] ; [49.5215311 65.4784689],0
n6,1,0.02566,4.978765,[79 18] ; [81 38],[71.85185185 25.14814815] ; [88.14814815 30.85185185],0
n4,1,0.03796,4.306797,[69 28] ; [69 51],[61.68663594 35.31336406] ; [76.31336406 43.68663594],0
n5,1,0.04225,4.125153,[71 24] ; [74 46],[64.06976744 30.93023256] ; [80.93023256 39.06976744],0
a7,1,0.04977,3.84919,[68 29] ; [68 51],[61.07407407 35.92592593] ; [74.92592593 44.07407407],0
s8,1,0.051268,3.799481,[25 72] ; [ 18 101],[19.31018519 77.68981481] ; [23.68981481 95.31018519],0
a4,1,0.057785,3.599842,[31 66] ; [25 96],[24.91743119 72.08256881] ; [31.08256881 89.91743119],0
a6,1,0.060333,3.52822,[62 35] ; [62 59],[55.17431193 41.82568807] ; [68.82568807 52.17431193],0
s5,1,0.067171,3.350834,[23 71] ; [ 17 100],[17.81990521 76.18009479] ; [22.18009479 94.81990521],0
u2,1,0.06991,3.285131,[29 18] ; [25 32],[24.40384615 22.59615385] ; [29.59615385 27.40384615],0
r2,1,0.078717,3.091189,[84 12] ; [94 26],[79.11111111 16.88888889] ; [98.88888889 21.11111111],0
a5,1,0.097689,2.74288,[59 38] ; [60 61],[52.94954128 44.05045872] ; [66.05045872 54.94954128],0
d3,1,0.150618,2.065985,[41 56] ; [39 80],[35.92592593 61.07407407] ; [44.07407407 74.92592593],0
b4,1,0.166837,1.911137,[58 39] ; [61 60],[52.94954128 44.05045872] ; [66.05045872 54.94954128],0
p12,1,0.199878,1.643269,[ 7 90] ; [  4 115],[ 4.93981481 92.06018519] ; [  6.06018519 112.93981481],0
a1,1,0.215202,1.53608,[ 4 93] ; [ 10 111],[ 6.2293578 90.7706422] ; [  7.7706422 113.2293578],0
v3,1,0.28616,1.137598,[31 63] ; [31 87],[27.49056604 66.50943396] ; [34.50943396 83.49056604],0
n1,1,0.313912,1.014146,[11 13] ; [14 28],[ 9.09090909 14.90909091] ; [15.90909091 26.09090909],0
u1,1,0.388842,0.74256,[ 2 95] ; [  5 116],[ 3.1146789 93.8853211] ; [  3.8853211 117.1146789],0
p1,1,0.476559,0.506728,[ 9 88] ; [  8 112],[ 7.59907834 89.40092166] ; [  9.40092166 110.59907834],0
a8,1,0.480048,0.498754,[ 8 81] ; [ 14 102],[ 9.55121951 79.44878049] ; [ 12.44878049 103.55121951],0
s4,1,0.527198,0.39979,[10 86] ; [ 16 105],[11.50230415 84.49769585] ; [ 14.49769585 106.50230415],0
n2,1,0.587261,0.294643,[15  9] ; [29 13],[16.  8.] ; [28. 14.],0
b1,1,0.615379,0.252415,[40 57] ; [54 67],[41.82568807 55.17431193] ; [52.17431193 68.82568807],0
s2,1,0.851638,0.03498,[12 84] ; [ 14 106],[11.55555556 84.44444444] ; [ 14.44444444 105.55555556],0
a3,1,0.888815,0.019545,[50 47] ; [63 57],[50.51152074 46.48847926] ; [62.48847926 57.51152074],0
d4,1,0.892218,0.01836,[53 44] ; [65 56],[52.50458716 44.49541284] ; [65.49541284 55.50458716],0
a2,1,0.901253,0.015396,[ 6 91] ; [  7 114],[ 5.78440367 91.21559633] ; [  7.21559633 113.78440367],0
d2,1,0.906764,0.013717,[14 83] ; [ 18 102],[14.30414747 82.69585253] ; [ 17.69585253 102.30414747],0
b5,1,0.911888,0.012245,[57 40] ; [72 49],[57.39908257 39.60091743] ; [71.60091743 49.39908257],0
n3,1,0.946701,0.004469,[16  8] ; [27 14],[15.87692308  8.12307692] ; [27.12307692 13.87692308],0
s1,1,1.0,0.0,[ 4 92] ; [  5 115],[ 4. 92.] ; [  5. 115.],0
b2,1,1.0,0.0,[21 35] ; [24 40],[21. 35.] ; [24. 40.],0
b3,1,1.0,0.0,[21 35] ; [24 40],[21. 35.] ; [24. 40.],0
