Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,70.392327,[238  35] ; [74 75],[201.83886256  71.16113744] ; [110.16113744  38.83886256],1
p7,1,1e-06,23.208859,[240  31] ; [100  44],[222.02409639  48.97590361] ; [117.97590361  26.02409639],1
p6,1,2e-06,22.660283,[158 112] ; [51 98],[134.6778043 135.3221957] ; [74.3221957 74.6778043],1
n4,1,0.000166,14.177812,[234  39] ; [105  44],[219.3056872  53.6943128] ; [119.6943128  29.3056872],1
u1,1,0.000173,14.10522,[ 59 214] ; [ 11 138],[ 45.28436019 227.71563981] ; [ 24.71563981 124.28436019],1
p5,1,0.000639,11.659446,[ 65 208] ; [ 15 133],[ 51.87648456 221.12351544] ; [ 28.12351544 119.87648456],1
p10,1,0.000928,10.965785,[262   9] ; [131  17],[254.18377088  16.81622912] ; [138.81622912   9.18377088],1
d2,1,0.001493,10.087516,[143 130] ; [54 95],[127.44312796 145.55687204] ; [69.55687204 79.44312796],0
a2,1,0.002846,8.903561,[ 73 200] ; [ 21 128],[ 60.81042654 212.18957346] ; [ 33.18957346 115.81042654],0
d1,1,0.003227,8.674449,[181  92] ; [77 72],[166.90521327 106.09478673] ; [91.09478673 57.90521327],0
p12,1,0.004211,8.19042,[ 40 232] ; [  8 140],[ 31.08571429 240.91428571] ; [ 16.91428571 131.08571429],0
s7,1,0.004972,7.889443,[152 104] ; [65 80],[138.53366584 117.46633416] ; [78.46633416 66.53366584],0
a5,1,0.00597,7.559318,[221  52] ; [103  46],[209.60189573  63.39810427] ; [114.39810427  34.60189573],0
v2,1,0.007736,7.093641,[170  97] ; [70 70],[157.44471744 109.55528256] ; [82.55528256 57.44471744],0
a3,1,0.010103,6.61669,[206  65] ; [95 53],[194.68019093  76.31980907] ; [106.31980907  41.68019093],0
s5,1,0.016056,5.796751,[116 145] ; [46 97],[104.65841584 156.34158416] ; [57.34158416 85.65841584],0
s8,1,0.020876,5.337111,[151 120] ; [65 83],[139.70405728 131.29594272] ; [76.29594272 71.70405728],0
n5,1,0.021932,5.251135,[229  43] ; [111  37],[220.19047619  51.80952381] ; [119.80952381  28.19047619],0
b5,1,0.023772,5.111168,[141 132] ; [94 55],[152.02606635 120.97393365] ; [82.97393365 66.02606635],0
n6,1,0.034689,4.46042,[248  24] ; [124  23],[241.48926014  30.51073986] ; [130.51073986  16.48926014],0
v3,1,0.042633,4.109898,[127 138] ; [54 90],[117.27383863 147.72616137] ; [63.72616137 80.27383863],0
p1,1,0.048384,3.896595,[ 40 231] ; [ 12 136],[ 33.63245823 237.36754177] ; [ 18.36754177 129.63245823],0
a4,1,0.048721,3.884954,[132 140] ; [57 91],[122.4 149.6] ; [66.6 81.4],0
a6,1,0.052227,3.768475,[188  84] ; [89 60],[178.96437055  93.03562945] ; [98.03562945 50.96437055],0
a1,1,0.064461,3.418708,[ 19 254] ; [  4 145],[ 14.87914692 258.12085308] ; [  8.12085308 140.87914692],0
r1,1,0.072418,3.227345,[232  40] ; [116  32],[225.37142857  46.62857143] ; [122.62857143  25.37142857],0
v1,1,0.08681,2.932554,[172  96] ; [80 64],[163.9223301 104.0776699] ; [88.0776699 55.9223301],0
d4,1,0.109984,2.55445,[232  40] ; [118  31],[226.12826603  45.87173397] ; [123.87173397  25.12826603],0
r3,1,0.111631,2.530983,[261   9] ; [139  10],[257.75656325  12.24343675] ; [142.24343675   6.75656325],0
s3,1,0.128633,2.308926,[160 109] ; [75 70],[152.69323671 116.30676329] ; [82.30676329 62.69323671],0
p2,1,0.151661,2.055467,[255  17] ; [133  15],[251.27619048  20.72380952] ; [136.72380952  11.27619048],0
p11,1,0.153795,2.034198,[247  26] ; [128  21],[242.59478673  30.40521327] ; [132.40521327  16.59478673],0
