Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,131.37947,[210  93] ; [ 69 233],[139.73057851 163.26942149] ; [139.26942149 162.73057851],1
s2,1,0.0,124.761126,[228  76] ; [ 88 210],[159.57475083 144.42524917] ; [156.42524917 141.57475083],1
s3,1,0.0,78.450695,[225  76] ; [115 181],[171.42378559 129.57621441] ; [168.57621441 127.42378559],1
s6,1,0.0,66.750266,[255  43] ; [162 133],[209.55480607  88.44519393] ; [207.44519393  87.55480607],1
s5,1,0.0,37.824875,[141 150] ; [ 70 222],[105.31903945 185.68096055] ; [105.68096055 186.31903945],1
a3,1,0.0,31.896773,[257  46] ; [196 106],[226.87438017  76.12561983] ; [226.12561983  75.87438017],1
p6,1,1e-05,19.546337,[145 155] ; [ 91 206],[118.59296482 181.40703518] ; [117.40703518 179.59296482],1
n4,1,1.1e-05,19.279392,[264  39] ; [220  82],[242.4  60.6] ; [241.6  60.4],1
p4,1,2e-05,18.227663,[223  81] ; [171 130],[197.9768595 106.0231405] ; [196.0231405 104.9768595],1
u1,1,9e-05,15.343585,[ 84 221] ; [ 44 258],[ 64.31630972 240.68369028] ; [ 63.68369028 238.31630972],1
p3,1,0.000133,14.599542,[185 119] ; [137 165],[161.53135314 142.46864686] ; [160.46864686 141.53135314],1
v3,1,0.00014,14.497646,[142 154] ; [ 94 195],[119.41196581 176.58803419] ; [116.58803419 172.41196581],1
p5,1,0.000198,13.853194,[ 51 253] ; [ 21 280],[ 36.1785124 267.8214876] ; [ 35.8214876 265.1785124],1
s4,1,0.001136,10.591121,[ 66 237] ; [ 35 261],[ 51.09015025 251.90984975] ; [ 49.90984975 246.09015025],0
p7,1,0.001214,10.469347,[222  73] ; [187 110],[203.80912162  91.19087838] ; [205.19087838  91.80912162],0
n5,1,0.001868,9.674905,[247  54] ; [214  86],[230.88352745  70.11647255] ; [230.11647255  69.88352745],0
a1,1,0.002377,9.232821,[ 20 285] ; [  5 297],[ 12.56177924 292.43822076] ; [ 12.43822076 289.56177924],0
s1,1,0.002467,9.165235,[ 14 286] ; [  2 296],[  8.02675585 291.97324415] ; [  7.97324415 290.02675585],0
u4,1,0.003819,8.367901,[ 11 294] ; [  1 300],[  6.03960396 298.96039604] ; [  5.96039604 295.03960396],0
d2,1,0.006596,7.379786,[179 126] ; [143 157],[162.33057851 142.66942149] ; [159.66942149 140.33057851],0
a7,1,0.008439,6.937882,[217  88] ; [241  59],[230.89256198  74.10743802] ; [227.10743802  72.89256198],0
n6,1,0.010395,6.565891,[269  32] ; [247  54],[258.  43.] ; [258.  43.],0
a2,1,0.012186,6.283537,[ 94 211] ; [ 66 236],[ 80.39538715 224.60461285] ; [ 79.60461285 222.39538715],0
a8,1,0.015954,5.807942,[ 51 218] ; [ 32 245],[ 40.89194139 228.10805861] ; [ 42.10805861 234.89194139],0
p12,1,0.016053,5.797046,[ 31 273] ; [ 15 285],[ 23.15231788 280.84768212] ; [ 22.84768212 277.15231788],0
a4,1,0.018297,5.567505,[162 142] ; [132 170],[147.48514851 156.51485149] ; [146.51485149 155.48514851],0
