Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,70.878456,[ 59 108] ; [117  24],[95.42857143 71.57142857] ; [80.57142857 60.42857143],1
p8,1,5e-06,20.971804,[ 60 107] ; [87 53],[79.96416938 87.03583062] ; [67.03583062 72.96416938],1
p6,1,1e-05,19.468107,[ 40 126] ; [68 73],[ 58.39739414 107.60260586] ; [49.60260586 91.39739414],1
p7,1,5e-05,16.431207,[75 90] ; [96 44],[92.50819672 72.49180328] ; [78.49180328 61.50819672],1
p9,1,0.000501,12.112276,[115  50] ; [121  19],[127.67213115  37.32786885] ; [108.32786885  31.67213115],1
p5,1,0.000544,11.958586,[ 13 154] ; [ 30 109],[ 23.46732026 143.53267974] ; [ 19.53267974 119.46732026],1
d1,1,0.002782,8.944899,[75 93] ; [87 54],[88.0776699 79.9223301] ; [73.9223301 67.0776699],0
p10,1,0.002848,8.902157,[110  56] ; [114  26],[121.51633987  44.48366013] ; [102.48366013  37.51633987],0
s7,1,0.003267,8.651834,[64 99] ; [74 57],[76.51020408 86.48979592] ; [61.48979592 69.51020408],0
d5,1,0.00339,8.584955,[117  50] ; [118  22],[127.83387622  39.16612378] ; [107.16612378  32.83387622],0
s2,1,0.006805,7.32379,[ 65 101] ; [77 64],[76.78175896 89.21824104] ; [65.21824104 75.78175896],0
s8,1,0.00719,7.224894,[ 54 114] ; [66 74],[ 65.45454545 102.54545455] ; [54.54545455 85.45454545],0
p2,1,0.010221,6.595999,[122  45] ; [120  21],[131.21428571  35.78571429] ; [110.78571429  30.21428571],0
n6,1,0.011014,6.463082,[131  36] ; [125  15],[139.25732899  27.74267101] ; [116.74267101  23.25732899],0
v4,1,0.013981,6.040552,[145  22] ; [134   7],[151.27597403  15.72402597] ; [127.72402597  13.27597403],0
r3,1,0.015561,5.851851,[140  27] ; [130  10],[146.87296417  20.12703583] ; [123.12703583  16.87296417],0
s3,1,0.024414,5.065014,[82 82] ; [88 52],[91.71052632 72.28947368] ; [78.28947368 61.71052632],0
u1,1,0.025874,4.964394,[ 20 148] ; [ 30 111],[ 27.18446602 140.81553398] ; [ 22.81553398 118.18446602],0
r4,1,0.029516,4.737291,[135  33] ; [126  15],[141.90291262  26.09708738] ; [119.09708738  21.90291262],0
s5,1,0.061656,3.49228,[ 43 122] ; [48 85],[ 50.38590604 114.61409396] ; [40.61409396 92.38590604],0
p11,1,0.070641,3.268068,[117  51] ; [111  30],[123.96116505  44.03883495] ; [104.03883495  36.96116505],0
d4,1,0.070714,3.266378,[120  47] ; [113  27],[126.74592834  40.25407166] ; [106.25407166  33.74592834],0
s6,1,0.072285,3.230366,[99 67] ; [94 41],[106.43853821  59.56146179] ; [86.56146179 48.43853821],0
s4,1,0.084429,2.977505,[ 24 140] ; [ 31 108],[ 29.7689769 134.2310231] ; [ 25.2310231 113.7689769],0
d3,1,0.098662,2.727036,[96 71] ; [94 47],[103.01948052  63.98051948] ; [86.98051948 54.01948052],0
n2,1,0.106395,2.60697,[40 15] ; [13 11],[36.89873418 18.10126582] ; [16.10126582  7.89873418],0
u3,1,0.118434,2.437908,[25 31] ; [26 17],[28.84848485 27.15151515] ; [22.15151515 20.84848485],0
a8,1,0.133156,2.255315,[ 27 131] ; [ 14 115],[ 22.57142857 135.42857143] ; [ 18.42857143 110.57142857],0
a6,1,0.135871,2.224105,[100  67] ; [96 45],[106.27272727  60.72727273] ; [89.72727273 51.27272727],0
b1,1,0.135952,2.22319,[ 68 100] ; [69 72],[74.48543689 93.51456311] ; [62.51456311 78.48543689],0
p1,1,0.152702,2.045052,[ 13 153] ; [ 18 123],[ 16.76221498 149.23778502] ; [ 14.23778502 126.76221498],0
r1,1,0.165549,1.922793,[120  47] ; [111  30],[125.25  41.75] ; [105.75  35.25],0
v1,1,0.21952,1.507505,[ 60 106] ; [59 78],[ 65.19471947 100.80528053] ; [53.80528053 83.19471947],0
a4,1,0.240354,1.378519,[72 93] ; [71 70],[77.10784314 87.89215686] ; [65.89215686 75.10784314],0
d2,1,0.254455,1.298676,[71 95] ; [69 71],[75.94771242 90.05228758] ; [64.05228758 75.94771242],0
p12,1,0.272616,1.203536,[  8 158] ; [ 11 129],[ 10.30718954 155.69281046] ; [  8.69281046 131.30718954],0
v3,1,0.323121,0.976273,[ 32 133] ; [ 33 104],[ 35.51324503 129.48675497] ; [ 29.48675497 107.51324503],0
n1,1,0.364121,0.82363,[28 25] ; [10 14],[26.15584416 26.84415584] ; [11.84415584 12.15584416],0
b3,1,0.386425,0.750161,[44 61] ; [33 59],[41.04060914 63.95939086] ; [35.95939086 56.04060914],0
b2,1,0.386425,0.750161,[44 61] ; [33 59],[41.04060914 63.95939086] ; [35.95939086 56.04060914],0
a7,1,0.497641,0.459964,[107  61] ; [95 46],[109.82524272  58.17475728] ; [92.17475728 48.82524272],0
n3,1,0.515286,0.423318,[30 21] ; [16  8],[31.28 19.72] ; [14.72  9.28],0
r2,1,0.637883,0.221521,[152  13] ; [130   9],[153.05921053  11.94078947] ; [128.94078947  10.05921053],0
a1,1,0.653514,0.201499,[  9 159] ; [  6 135],[  8.15533981 159.84466019] ; [  6.84466019 134.15533981],0
b4,1,0.669114,0.18264,[97 71] ; [78 63],[95.14563107 72.85436893] ; [79.85436893 61.14563107],0
u2,1,0.687013,0.162338,[27 29] ; [23 21],[28. 28.] ; [22. 22.],0
s1,1,0.73165,0.117602,[ 11 154] ; [  8 132],[ 10.27868852 154.72131148] ; [  8.72131148 131.27868852],0
a3,1,0.733787,0.115662,[112  54] ; [97 43],[113.37908497  52.62091503] ; [95.62091503 44.37908497],0
a2,1,0.772776,0.083374,[ 37 131] ; [ 33 108],[ 38.05825243 129.94174757] ; [ 31.94174757 109.05825243],0
n5,1,0.796301,0.066635,[141  27] ; [119  21],[141.81818182  26.18181818] ; [118.18181818  21.81818182],0
a5,1,0.859105,0.031511,[120  48] ; [102  39],[120.69902913  47.30097087] ; [101.30097087  39.69902913],0
u4,1,0.859842,0.031179,[  2 166] ; [  2 139],[  2.17475728 165.82524272] ; [  1.82524272 139.17475728],0
b5,1,0.890781,0.018856,[99 69] ; [82 59],[98.40776699 69.59223301] ; [82.59223301 58.40776699],0
