Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.000556,11.918201,[4 5] ; [ 10 115],[0.94029851 8.05970149] ; [ 13.05970149 111.94029851],1
s5,1,0.009516,6.723347,[4 4] ; [ 18 105],[1.34351145 6.65648855] ; [ 20.65648855 102.34351145],0
p6,1,0.034201,4.484643,[5 4] ; [29 94],[2.31818182 6.68181818] ; [31.68181818 91.31818182],0
p4,1,0.03472,4.458901,[7 2] ; [52 73],[3.96268657 5.03731343] ; [55.03731343 69.96268657],0
p8,1,0.035176,4.436589,[6 2] ; [46 77],[3.17557252 4.82442748] ; [48.82442748 74.17557252],0
p3,1,0.036127,4.391095,[6 3] ; [40 84],[3.11278195 5.88721805] ; [42.88721805 81.11278195],0
b2,1,0.042807,4.103014,[3 2] ; [15 58],[1.15384615 3.84615385] ; [16.84615385 56.15384615],0
b3,1,0.042807,4.103014,[3 2] ; [15 58],[1.15384615 3.84615385] ; [16.84615385 56.15384615],0
s6,1,0.049617,3.854342,[6 1] ; [59 65],[3.47328244 3.52671756] ; [61.52671756 62.47328244],0
s7,1,0.073809,3.196206,[5 3] ; [38 82],[2.6875 5.3125] ; [40.3125 79.6875],0
n1,1,0.111956,2.52639,[3 1] ; [16 30],[1.52 2.48] ; [17.48 28.52],0
p10,1,0.124466,2.360203,[8 1] ; [77 44],[5.88461538 3.11538462] ; [79.11538462 41.88461538],0
b5,1,0.129531,2.29812,[3 6] ; [74 51],[5.17164179 3.82835821] ; [71.82835821 53.17164179],0
p12,1,0.138021,2.199891,[1 8] ; [  3 122],[0.26865672 8.73134328] ; [  3.73134328 121.26865672],0
u3,1,0.1683,1.898023,[1 5] ; [32 38],[2.60526316 3.39473684] ; [30.39473684 39.60526316],0
p11,1,0.175509,1.835248,[8 1] ; [84 41],[6.17910448 2.82089552] ; [85.82089552 39.17910448],0
a6,1,0.187225,1.739322,[3 6] ; [70 55],[4.90298507 4.09701493] ; [68.09701493 56.90298507],0
r4,1,0.203369,1.61801,[8 1] ; [86 39],[6.31343284 2.68656716] ; [87.68656716 37.31343284],0
a1,1,0.226492,1.462758,[1 8] ; [  4 121],[0.3358209 8.6641791] ; [  4.6641791 120.3358209],0
n6,1,0.288593,1.126176,[8 1] ; [91 34],[6.64925373 2.35074627] ; [92.35074627 32.64925373],0
p2,1,0.308659,1.036407,[8 1] ; [92 33],[6.71641791 2.28358209] ; [93.28358209 31.71641791],0
d1,1,0.31911,0.992593,[1 8] ; [  5 120],[0.40298507 8.59701493] ; [  5.59701493 119.40298507],0
n4,1,0.346367,0.886723,[7 2] ; [77 47],[5.68421053 3.31578947] ; [78.31578947 45.68421053],0
s3,1,0.381286,0.766551,[5 4] ; [50 73],[3.75 5.25] ; [51.25 71.75],0
a4,1,0.388989,0.742101,[1 8] ; [29 94],[2.04545455 6.95454545] ; [27.95454545 95.04545455],0
s4,1,0.421042,0.647405,[1 8] ; [28 96],[1.96240602 7.03759398] ; [27.03759398 96.96240602],0
r1,1,0.422087,0.644497,[6 3] ; [65 58],[4.84090909 4.15909091] ; [66.15909091 56.84090909],0
s1,1,0.425318,0.635575,[1 8] ; [  6 116],[0.48091603 8.51908397] ; [  6.51908397 115.48091603],0
p7,1,0.462042,0.540943,[6 3] ; [67 57],[4.93984962 4.06015038] ; [68.06015038 55.93984962],0
d5,1,0.462042,0.540943,[3 6] ; [57 67],[4.06015038 4.93984962] ; [55.93984962 68.06015038],0
a3,1,0.506606,0.44107,[3 6] ; [55 68],[3.95454545 5.04545455] ; [54.04545455 68.95454545],0
a5,1,0.562901,0.334706,[5 4] ; [57 68],[4.1641791 4.8358209] ; [57.8358209 67.1641791],0
d2,1,0.569893,0.322861,[3 6] ; [31 94],[2.28358209 6.71641791] ; [31.71641791 93.28358209],0
a7,1,0.577705,0.30996,[4 5] ; [67 57],[4.80451128 4.19548872] ; [66.19548872 57.80451128],0
r2,1,0.611534,0.257947,[8 1] ; [102  22],[7.44360902 1.55639098] ; [102.55639098  21.44360902],0
v2,1,0.672348,0.178867,[2 7] ; [34 84],[2.5511811 6.4488189] ; [33.4488189 84.5511811],0
s8,1,0.673319,0.177745,[3 5] ; [38 87],[2.46616541 5.53383459] ; [38.53383459 86.46616541],0
r3,1,0.685525,0.163972,[7 2] ; [103  21],[7.44360902 1.55639098] ; [102.55639098  21.44360902],0
u2,1,0.748493,0.102802,[2 4] ; [28 42],[2.36842105 3.63157895] ; [27.63157895 42.36842105],0
v1,1,0.793661,0.068413,[3 6] ; [46 76],[3.36641221 5.63358779] ; [45.63358779 76.36641221],0
b4,1,0.836594,0.04254,[4 5] ; [60 65],[4.29850746 4.70149254] ; [59.70149254 65.29850746],0
n2,1,0.840135,0.040691,[3 1] ; [33 14],[2.82352941 1.17647059] ; [33.17647059 13.82352941],0
b1,1,0.941985,0.005296,[4 5] ; [54 71],[3.89552239 5.10447761] ; [54.10447761 70.89552239],0
d3,1,0.970123,0.001403,[2 7] ; [28 95],[2.04545455 6.95454545] ; [27.95454545 95.04545455],0
a8,1,0.971154,0.001308,[1 7] ; [ 14 102],[0.96774194 7.03225806] ; [ 14.03225806 101.96774194],0
s2,1,0.986796,0.000274,[3 6] ; [41 83],[2.97744361 6.02255639] ; [41.02255639 82.97744361],0
