Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,248.559652,[ 35 246] ; [250  77],[131.71875 149.28125] ; [153.28125 173.71875],1
s6,1,0.0,104.631696,[117 162] ; [264  57],[177.165 101.835] ; [203.835 117.165],1
s7,1,0.0,86.70646,[ 76 186] ; [214 101],[131.68110919 130.31889081] ; [158.31889081 156.68110919],1
s8,1,0.0,63.320253,[ 76 204] ; [193 132],[124.49586777 155.50413223] ; [144.50413223 180.49586777],1
s5,1,3e-06,21.829119,[ 56 220] ; [119 195],[ 81.86440678 194.13559322] ; [ 93.13559322 220.86440678],1
p12,1,0.001685,9.8644,[ 14 264] ; [ 40 283],[ 24.97836938 253.02163062] ; [ 29.02163062 293.97836938],0
r4,1,0.002006,9.544056,[238  44] ; [302  25],[250.04926108  31.95073892] ; [289.95073892  37.04926108],0
p7,1,0.007825,7.073166,[158 118] ; [215 102],[173.60539629 102.39460371] ; [199.39460371 117.60539629],0
p10,1,0.008747,6.873698,[210  66] ; [274  50],[222.64  53.36] ; [261.36  62.64],0
r2,1,0.008913,6.840209,[255  22] ; [311  10],[262.17725753  14.82274247] ; [303.82274247  17.17725753],0
u4,1,0.00951,6.724386,[  2 280] ; [ 13 314],[  6.94581281 275.05418719] ; [  8.05418719 318.94581281],0
n1,1,0.013065,6.160341,[25 42] ; [34 23],[31.87903226 35.12096774] ; [27.12096774 29.87903226],0
p9,1,0.014132,6.021618,[217  58] ; [281  44],[228.25  46.75] ; [269.75  55.25],0
r1,1,0.014604,5.963609,[213  68] ; [273  53],[224.98517298  56.01482702] ; [261.01482702  64.98517298],0
p6,1,0.014775,5.943134,[ 89 187] ; [135 187],[103.38461538 172.61538462] ; [120.61538462 201.38461538],0
v4,1,0.017677,5.627843,[254  28] ; [309  16],[261.55848435  20.44151565] ; [301.44151565  23.55848435],0
r3,1,0.018797,5.520347,[256  24] ; [313  13],[262.90429043  17.09570957] ; [306.09570957  19.90429043],0
n2,1,0.026154,4.945828,[45 24] ; [48 10],[50.52755906 18.47244094] ; [42.47244094 15.52755906],0
p2,1,0.031304,4.636195,[221  58] ; [279  46],[230.9602649  48.0397351] ; [269.0397351  55.9602649],0
a6,1,0.040649,4.190578,[203  79] ; [208 116],[191.25742574  90.74257426] ; [219.74257426 104.25742574],0
p4,1,0.066085,3.377687,[156 123] ; [205 119],[167.02985075 111.97014925] ; [193.97014925 130.02985075],0
a3,1,0.073944,3.193234,[194  86] ; [247  79],[203.76237624  76.23762376] ; [237.23762376  88.76237624],0
p5,1,0.082669,3.01163,[ 30 250] ; [ 50 272],[ 37.20930233 242.79069767] ; [ 42.79069767 279.20930233],0
d1,1,0.092775,2.825547,[157 125] ; [204 123],[167.16256158 114.83743842] ; [193.83743842 133.16256158],0
n5,1,0.092805,2.825039,[233  47] ; [286  39],[240.19834711  39.80165289] ; [278.80165289  46.19834711],0
p3,1,0.094455,2.796752,[133 147] ; [176 148],[143.24503311 136.75496689] ; [165.75496689 158.24503311],0
d4,1,0.095219,2.783857,[223  58] ; [274  50],[230.83801653  50.16198347] ; [266.16198347  57.83801653],0
