Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,90.939392,[230  72] ; [ 8 54],[197.46153846 104.53846154] ; [40.53846154 21.46153846],1
d4,1,0.0,36.258704,[278  24] ; [39 22],[263.73002755  38.26997245] ; [53.26997245  7.73002755],1
a4,1,0.0,25.333845,[161 141] ; [11 50],[143.09641873 158.90358127] ; [28.90358127 32.09641873],1
d2,1,4.6e-05,16.58611,[168 133] ; [17 45],[153.40220386 147.59779614] ; [31.59779614 30.40220386],1
d3,1,0.000169,14.151095,[222  80] ; [30 31],[209.65289256  92.34710744] ; [42.34710744 18.65289256],1
a5,1,0.000291,13.125033,[243  59] ; [36 25],[232.11570248  69.88429752] ; [46.88429752 14.11570248],1
u1,1,0.000554,11.926079,[ 74 228] ; [ 3 59],[ 63.88461538 238.11538462] ; [13.11538462 48.88461538],1
a2,1,0.003087,8.755397,[ 89 213] ; [ 7 55],[ 79.64835165 222.35164835] ; [16.35164835 45.64835165],0
n4,1,0.004991,7.882644,[255  47] ; [43 19],[247.24175824  54.75824176] ; [50.75824176 11.24175824],0
r2,1,0.008382,6.949982,[291   8] ; [55  6],[287.37222222  11.62777778] ; [58.62777778  2.37222222],0
r3,1,0.011103,6.448711,[295   6] ; [57  5],[291.87878788   9.12121212] ; [60.12121212  1.87878788],0
a3,1,0.013244,6.136258,[237  64] ; [39 22],[229.49171271  71.50828729] ; [46.50828729 14.49171271],0
v1,1,0.042501,4.115153,[178 111] ; [29 32],[170.92285714 118.07714286] ; [36.07714286 24.92285714],0
p1,1,0.04649,3.963734,[ 21 278] ; [ 9 52],[ 24.91666667 274.08333333] ; [ 5.08333333 55.91666667],0
s8,1,0.051048,3.806689,[195 106] ; [32 30],[188.22865014 112.77134986] ; [38.77134986 23.22865014],0
v2,1,0.057121,3.619058,[178 111] ; [29 31],[171.41260745 117.58739255] ; [35.58739255 24.41260745],0
p2,1,0.065859,3.383335,[262  37] ; [48 13],[257.47222222  41.52777778] ; [52.52777778  8.47222222],0
p4,1,0.098431,2.73079,[205  95] ; [35 26],[199.44598338 100.55401662] ; [40.55401662 20.44598338],0
r1,1,0.104075,2.641962,[249  51] ; [46 16],[244.47513812  55.52486188] ; [50.52486188 11.47513812],0
b1,1,0.109628,2.559577,[104 198] ; [28 34],[109.51648352 192.48351648] ; [22.48351648 39.51648352],0
p3,1,0.112118,2.524108,[171 129] ; [28 33],[165.37396122 134.62603878] ; [33.62603878 27.37396122],0
