Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,47.789316,[74 42] ; [24 98],[47.76470588 68.23529412] ; [50.23529412 71.76470588],1
p2,1,0.0,39.515033,[105  12] ; [65 58],[82.875 34.125] ; [87.125 35.875],1
p6,1,0.0,36.034085,[48 67] ; [ 10 112],[28.14345992 86.85654008] ; [29.85654008 92.14345992],1
p4,1,0.0,29.770174,[70 48] ; [30 92],[49.16666667 68.83333333] ; [50.83333333 71.16666667],1
p3,1,1e-06,24.792556,[59 59] ; [24 99],[40.63900415 77.36099585] ; [42.36099585 80.63900415],1
r4,1,4.9e-05,16.488524,[101  17] ; [77 46],[87.15352697 30.84647303] ; [90.84647303 32.15352697],1
s6,1,0.000708,11.467497,[56 56] ; [35 88],[43.37021277 68.62978723] ; [47.62978723 75.37021277],1
r3,1,0.002539,9.111933,[105  13] ; [90 32],[95.875 22.125] ; [99.125 22.875],0
p10,1,0.002946,8.840708,[82 35] ; [62 59],[70.78991597 46.21008403] ; [73.21008403 47.78991597],0
n3,1,0.00314,8.724202,[28  6] ; [22 22],[21.79487179 12.20512821] ; [28.20512821 15.79487179],0
v1,1,0.00446,8.086323,[46 71] ; [27 94],[35.88655462 81.11344538] ; [37.11344538 83.88655462],0
p9,1,0.009736,6.682581,[87 29] ; [71 49],[77.66101695 38.33898305] ; [80.33898305 39.66101695],0
v4,1,0.018086,5.58783,[106  12] ; [96 26],[99.31666667 18.68333333] ; [102.68333333  19.31666667],0
p11,1,0.021073,5.320708,[84 34] ; [70 53],[75.40248963 42.59751037] ; [78.59751037 44.40248963],0
s3,1,0.02374,5.113528,[36 81] ; [22 99],[28.51260504 88.48739496] ; [29.48739496 91.51260504],0
s8,1,0.032178,4.588969,[31 85] ; [ 19 104],[24.26778243 91.73221757] ; [25.73221757 97.26778243],0
n6,1,0.0355,4.420945,[93 24] ; [83 40],[85.8 31.2] ; [90.2 32.8],0
r1,1,0.048259,3.900954,[81 36] ; [70 53],[73.6125 43.3875] ; [77.3875 45.6125],0
d1,1,0.048705,3.885491,[57 61] ; [44 79],[49.45228216 68.54771784] ; [51.54771784 71.45228216],0
d5,1,0.058647,3.575234,[89 29] ; [79 44],[82.25726141 35.74273859] ; [85.74273859 37.25726141],0
s5,1,0.059579,3.54907,[25 90] ; [ 15 105],[19.57446809 95.42553191] ; [20.42553191 99.57446809],0
a1,1,0.061291,3.502102,[  2 116] ; [  8 115],[  4.89626556 113.10373444] ; [  5.10373444 117.89626556],0
