Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,32.256,[23 42] ; [127  42],[41.66666667 23.33333333] ; [108.33333333  60.66666667],1
d3,1,0.0,26.622847,[27 38] ; [130  39],[43.61111111 21.38888889] ; [113.38888889  55.61111111],1
r4,1,1e-05,19.576095,[47 18] ; [159  11],[56.9787234  8.0212766] ; [149.0212766  20.9787234],1
r2,1,1e-05,19.482154,[52 12] ; [165   4],[59.60515021  4.39484979] ; [157.39484979  11.60515021],1
v4,1,0.000136,14.56031,[54 10] ; [166   4],[60.17094017  3.82905983] ; [159.82905983  10.17094017],1
a2,1,0.000572,11.863341,[ 5 60] ; [ 49 121],[14.93617021 50.06382979] ; [ 39.06382979 130.93617021],1
r1,1,0.000964,10.895715,[44 21] ; [147  23],[52.82978723 12.17021277] ; [138.17021277  31.82978723],1
b5,1,0.001186,10.511804,[29 36] ; [115  55],[39.82978723 25.17021277] ; [104.17021277  65.82978723],0
u1,1,0.001345,10.280013,[ 4 61] ; [ 42 128],[12.72340426 52.27659574] ; [ 33.27659574 136.72340426],0
d1,1,0.002179,9.392227,[29 36] ; [113  57],[39.27659574 25.72340426] ; [102.72340426  67.27659574],0
b4,1,0.002658,9.028822,[26 39] ; [105  65],[36.23404255 28.76595745] ; [94.76595745 75.23404255],0
p2,1,0.006187,7.494984,[44 20] ; [144  26],[51.41880342 12.58119658] ; [136.58119658  33.41880342],0
d4,1,0.007567,7.133196,[47 18] ; [147  22],[53.88888889 11.11111111] ; [140.11111111  28.88888889],0
s8,1,0.01006,6.62423,[45 20] ; [86 84],[36.23404255 28.76595745] ; [94.76595745 75.23404255],0
r3,1,0.020063,5.406429,[59  6] ; [165   4],[62.22222222  2.77777778] ; [161.77777778   7.22222222],0
d5,1,0.021921,5.252068,[45 20] ; [140  29],[51.38888889 13.61111111] ; [133.61111111  35.38888889],0
n1,1,0.05288,3.747701,[9 8] ; [ 9 26],[ 5.88461538 11.11538462] ; [12.11538462 22.88461538],0
b1,1,0.105311,2.623215,[34 31] ; [ 69 101],[28.4893617 36.5106383] ; [74.5106383 95.4893617],0
p12,1,0.107673,2.588051,[ 2 62] ; [ 16 154],[ 4.92307692 59.07692308] ; [ 13.07692308 156.92307692],0
s7,1,0.127555,2.322015,[43 19] ; [95 68],[38.02666667 23.97333333] ; [99.97333333 63.02666667],0
a8,1,0.158846,1.98518,[ 7 54] ; [ 31 128],[10.53636364 50.46363636] ; [ 27.46363636 131.53636364],0
p9,1,0.164418,1.933117,[49 16] ; [140  28],[52.72532189 12.27467811] ; [136.27467811  31.72532189],0
n2,1,0.166517,1.914026,[10  8] ; [26  9],[12.22641509  5.77358491] ; [23.77358491 11.22641509],0
p10,1,0.202219,1.626275,[49 16] ; [139  29],[52.44635193 12.55364807] ; [135.55364807  32.44635193],0
d2,1,0.205754,1.601053,[29 36] ; [91 78],[33.33333333 31.66666667] ; [86.66666667 82.33333333],0
u3,1,0.292267,1.109149,[8 8] ; [33 18],[9.79104478 6.20895522] ; [31.20895522 19.79104478],0
u2,1,0.292267,1.109149,[8 8] ; [33 18],[9.79104478 6.20895522] ; [31.20895522 19.79104478],0
n3,1,0.322453,0.978971,[11  7] ; [26  9],[12.56603774  5.43396226] ; [24.43396226 10.56603774],0
