Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-06,24.190269,[37 31] ; [16 76],[22.525 45.475] ; [30.475 61.525],1
s8,1,0.446386,0.579813,[25 42] ; [29 63],[22.75471698 44.24528302] ; [31.24528302 60.75471698],0
b4,1,0.450067,0.570483,[37 31] ; [45 48],[34.63354037 33.36645963] ; [47.36645963 45.63354037],0
b5,1,0.461515,0.542218,[37 31] ; [56 37],[39.27950311 28.72049689] ; [53.72049689 39.27950311],0
n2,1,0.470398,0.521041,[15  2] ; [24  6],[14.10638298  2.89361702] ; [24.89361702  5.10638298],0
n1,1,0.55816,0.342901,[ 5 11] ; [12 18],[ 5.91304348 10.08695652] ; [11.08695652 18.91304348],0
s6,1,0.563125,0.334322,[39 27] ; [49 41],[37.23076923 28.76923077] ; [50.76923077 39.23076923],0
p2,1,0.570233,0.322293,[53 14] ; [70 23],[51.50625 15.49375] ; [71.49375 21.50625],0
b1,1,0.636462,0.223399,[26 42] ; [39 54],[27.45341615 40.54658385] ; [37.54658385 55.45341615],0
d5,1,0.641869,0.216306,[30 38] ; [44 48],[31.45 36.55] ; [42.55 49.45],0
d1,1,0.652739,0.202464,[ 2 66] ; [ 4 89],[ 2.53416149 65.46583851] ; [ 3.46583851 89.53416149],0
u3,1,0.659175,0.194528,[15 15] ; [22 27],[14.05063291 15.94936709] ; [22.94936709 26.05063291],0
p1,1,0.706415,0.141885,[ 8 59] ; [13 80],[ 8.79375 58.20625] ; [12.20625 80.79375],0
n5,1,0.716059,0.1323,[50 17] ; [67 26],[48.99375 18.00625] ; [68.00625 24.99375],0
u1,1,0.750218,0.101348,[ 2 66] ; [ 2 91],[ 1.68944099 66.31055901] ; [ 2.31055901 90.68944099],0
a2,1,0.773829,0.082582,[ 5 63] ; [ 8 85],[ 5.49068323 62.50931677] ; [ 7.50931677 85.49068323],0
n4,1,0.774696,0.081932,[48 20] ; [63 29],[47.175 20.825] ; [63.825 28.175],0
s2,1,0.796091,0.066775,[25 41] ; [33 59],[24.2278481 41.7721519] ; [33.7721519 58.2278481],0
s3,1,0.812635,0.056183,[31 35] ; [44 46],[31.73076923 34.26923077] ; [43.26923077 46.73076923],0
p5,1,0.814559,0.055013,[ 8 59] ; [10 83],[ 7.5375 59.4625] ; [10.4625 82.5375],0
n6,1,0.892695,0.018197,[55 13] ; [76 17],[55.32919255 12.67080745] ; [75.67080745 17.32919255],0
