Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,95.973206,[ 55 156] ; [235 106],[110.85144928 100.14855072] ; [179.14855072 161.85144928],1
p3,1,0.0,52.37216,[ 62 148] ; [210 133],[103.29113924 106.70886076] ; [168.70886076 174.29113924],1
p6,1,0.0,52.039773,[ 32 178] ; [154 187],[ 70.8892922 139.1107078] ; [115.1107078 225.8892922],1
p4,1,0.0,39.559252,[ 90 121] ; [239 104],[125.30505415  85.69494585] ; [203.69494585 139.30505415],1
p2,1,0.0,38.385833,[149  63] ; [311  32],[175.71171171  36.28828829] ; [284.28828829  58.71171171],1
p11,1,1.9e-05,18.313507,[143  69] ; [286  58],[163.57553957  48.42446043] ; [265.42446043  78.57553957],1
p10,1,3.4e-05,17.156971,[148  60] ; [293  49],[166.77818182  41.22181818] ; [274.22181818  67.77818182],1
r4,1,4e-05,16.864385,[176  36] ; [323  21],[190.26618705  21.73381295] ; [308.73381295  35.26618705],1
p9,1,4.3e-05,16.716563,[154  53] ; [300  41],[171.49270073  35.50729927] ; [282.50729927  58.49270073],1
v4,1,6.8e-05,15.863153,[188  24] ; [330  10],[198.94202899  13.05797101] ; [319.05797101  20.94202899],1
s7,1,0.000495,12.133356,[ 70 129] ; [165 160],[ 89.24618321 109.75381679] ; [145.75381679 179.24618321],1
a8,1,0.00091,11.002878,[ 19 177] ; [ 64 241],[ 32.47105788 163.52894212] ; [ 50.52894212 254.47105788],1
s6,1,0.001592,9.96936,[113  99] ; [225 112],[130.52094718  81.47905282] ; [207.47905282 129.52094718],0
n6,1,0.003237,8.668581,[161  51] ; [291  48],[173.9092559  38.0907441] ; [278.0907441  60.9092559],0
r3,1,0.003486,8.533968,[193  18] ; [332  10],[200.3164557  10.6835443] ; [324.6835443  17.3164557],0
n4,1,0.00453,8.058081,[149  63] ; [277  66],[162.72432432  49.27567568] ; [263.27567568  79.72432432],0
n5,1,0.005775,7.619217,[138  73] ; [260  81],[152.13405797  58.86594203] ; [245.86594203  95.13405797],0
s8,1,0.006365,7.443917,[ 69 142] ; [151 189],[ 84.24682396 126.75317604] ; [135.75317604 204.24682396],0
s5,1,0.006966,7.281591,[ 43 162] ; [107 231],[ 56.62983425 148.37016575] ; [ 93.37016575 244.62983425],0
p5,1,0.007773,7.085093,[ 14 196] ; [ 48 294],[ 23.58695652 186.41304348] ; [ 38.41304348 303.58695652],0
r1,1,0.010325,6.577886,[161  50] ; [289  51],[172.323049  38.676951] ; [277.676951  62.323049],0
v2,1,0.011054,6.456557,[105  97] ; [209 122],[119.00187617  82.99812383] ; [194.99812383 136.00187617],0
a3,1,0.012406,6.251903,[137  73] ; [257  85],[149.89130435  60.10869565] ; [244.10869565  97.89130435],0
v1,1,0.014572,5.967478,[ 94 109] ; [192 144],[107.71428571  95.28571429] ; [178.28571429 157.71428571],0
r2,1,0.019713,5.437105,[192  19] ; [324  14],[198.31693989  12.68306011] ; [317.68306011  20.31693989],0
n3,1,0.092997,2.821712,[42 22] ; [49 13],[46.22222222 17.77777778] ; [44.77777778 17.22222222],0
n2,1,0.099803,2.708687,[41 23] ; [48 14],[45.20634921 18.79365079] ; [43.79365079 18.20634921],0
s2,1,0.107012,2.597804,[ 85 125] ; [162 179],[ 94.13793103 115.86206897] ; [152.86206897 188.13793103],0
s3,1,0.1085,2.575938,[ 97 111] ; [181 156],[106.09908257 101.90091743] ; [171.90091743 165.09908257],0
a5,1,0.115719,2.474327,[150  62] ; [264  80],[157.85611511  54.14388489] ; [256.14388489  87.85611511],0
a2,1,0.183104,1.772249,[ 53 159] ; [104 240],[ 59.86330935 152.13669065] ; [ 97.13669065 246.86330935],0
v3,1,0.18621,1.747351,[ 74 128] ; [140 190],[ 81.2556391 120.7443609] ; [132.7443609 197.2556391],0
a6,1,0.189289,1.723143,[157  55] ; [269  72],[163.31283906  48.68716094] ; [262.68716094  78.31283906],0
u1,1,0.237008,1.398301,[ 38 174] ; [ 76 268],[ 43.4676259 168.5323741] ; [ 70.5323741 273.4676259],0
b4,1,0.323821,0.973449,[131  81] ; [198 146],[125.44604317  86.55395683] ; [203.55395683 140.44604317],0
u2,1,0.333476,0.935352,[42 32] ; [54 30],[44.96202532 29.03797468] ; [51.03797468 32.96202532],0
u3,1,0.41178,0.673655,[48 27] ; [49 36],[45.46875 29.53125] ; [51.53125 33.46875],0
a1,1,0.41909,0.652866,[  9 203] ; [ 20 324],[ 11.05755396 200.94244604] ; [ 17.94244604 326.05755396],0
n1,1,0.432276,0.6167,[26 37] ; [21 40],[23.87903226 39.12096774] ; [23.12096774 37.87903226],0
b1,1,0.450925,0.568325,[ 74 138] ; [131 213],[ 78.16546763 133.83453237] ; [126.83453237 217.16546763],0
p12,1,0.494425,0.466882,[ 16 194] ; [ 32 312],[ 18.19494585 191.80505415] ; [ 29.80505415 314.19494585],0
