Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,34.007985,[ 3 31] ; [30  9],[15.36986301 18.63013699] ; [17.63013699 21.36986301],1
d5,1,6e-06,20.621217,[18 16] ; [39  1],[26.18918919  7.81081081] ; [30.81081081  9.18918919],1
a4,1,6.3e-05,15.998691,[ 3 31] ; [21 19],[11.02702703 22.97297297] ; [12.97297297 27.02702703],1
d3,1,0.000567,11.880076,[15 19] ; [33  7],[22.05405405 11.94594595] ; [25.94594595 14.05405405],1
a2,1,0.002301,9.29213,[ 1 33] ; [12 28],[ 5.97297297 28.02702703] ; [ 7.02702703 32.97297297],0
a3,1,0.013517,6.100201,[16 18] ; [30 10],[21.13513514 12.86486486] ; [24.86486486 15.13513514],0
a5,1,0.025472,4.991539,[16 18] ; [29 11],[20.67567568 13.32432432] ; [24.32432432 15.67567568],0
u3,1,0.030522,4.67963,[ 5 13] ; [7 3],[ 7.71428571 10.28571429] ; [4.28571429 5.71428571],0
p7,1,0.058954,3.566563,[21 13] ; [15 23],[17. 17.] ; [19. 19.],0
p6,1,0.06596,3.380802,[11 23] ; [ 5 31],[ 7.77142857 26.22857143] ; [ 8.22857143 27.77142857],0
r1,1,0.080769,3.04935,[22 12] ; [33  7],[25.27027027  8.72972973] ; [29.72972973 10.27027027],0
a6,1,0.081544,3.033853,[18 16] ; [29 11],[21.59459459 12.40540541] ; [25.40540541 14.59459459],0
n3,1,0.082735,3.010338,[8 1] ; [7 6],[6.13636364 2.86363636] ; [8.86363636 4.13636364],0
a7,1,0.096804,2.757427,[20 14] ; [30  9],[23.28767123 10.71232877] ; [26.71232877 12.28767123],0
n2,1,0.12506,2.352778,[8 1] ; [7 5],[6.42857143 2.57142857] ; [8.57142857 3.42857143],0
p2,1,0.126501,2.334924,[17 17] ; [27 13],[20.21621622 13.78378378] ; [23.78378378 16.21621622],0
u1,1,0.127561,2.321941,[ 2 32] ; [ 7 33],[ 4.13513514 29.86486486] ; [ 4.86486486 35.13513514],0
b2,1,0.173726,1.850494,[7 9] ; [ 7 22],[ 4.97777778 11.02222222] ; [ 9.02222222 19.97777778],0
b3,1,0.173726,1.850494,[7 9] ; [ 7 22],[ 4.97777778 11.02222222] ; [ 9.02222222 19.97777778],0
s2,1,0.199674,1.644755,[15 18] ; [12 27],[12.375 20.625] ; [14.625 24.375],0
b1,1,0.203176,1.619398,[22 12] ; [20 20],[19.2972973 14.7027027] ; [22.7027027 17.2972973],0
a1,1,0.230585,1.437248,[ 3 31] ; [ 1 39],[ 1.83783784 32.16216216] ; [ 2.16216216 37.83783784],0
v1,1,0.235755,1.405796,[14 20] ; [22 18],[16.54054054 17.45945946] ; [19.45945946 20.54054054],0
s1,1,0.241104,1.374126,[ 3 31] ; [ 1 38],[ 1.8630137 32.1369863] ; [ 2.1369863 36.8630137],0
s3,1,0.24383,1.358311,[16 17] ; [14 26],[13.56164384 19.43835616] ; [16.43835616 23.56164384],0
n1,1,0.250829,1.318681,[4 4] ; [3 9],[2.8 5.2] ; [4.2 7.8],0
p3,1,0.354311,0.857959,[14 20] ; [12 27],[12.10958904 21.89041096] ; [13.89041096 25.10958904],0
a8,1,0.368448,0.808892,[ 4 27] ; [ 2 30],[ 2.95238095 28.04761905] ; [ 3.04761905 28.95238095],0
p10,1,0.393649,0.727641,[ 8 26] ; [13 27],[ 9.64864865 24.35135135] ; [11.35135135 28.64864865],0
s5,1,0.413265,0.669389,[ 6 27] ; [10 28],[ 7.43661972 25.56338028] ; [ 8.56338028 29.43661972],0
v4,1,0.417873,0.65629,[31  3] ; [34  6],[29.86486486  4.13513514] ; [35.13513514  4.86486486],0
s8,1,0.527433,0.399334,[11 23] ; [10 29],[ 9.78082192 24.21917808] ; [11.21917808 27.78082192],0
r4,1,0.532219,0.390153,[26  8] ; [28 12],[24.81081081  9.18918919] ; [29.18918919 10.81081081],0
r3,1,0.555545,0.347476,[30  4] ; [36  3],[30.73972603  3.26027397] ; [35.26027397  3.73972603],0
p11,1,0.667685,0.184322,[17 17] ; [22 18],[17.91891892 16.08108108] ; [21.08108108 18.91891892],0
u2,1,0.68017,0.169935,[9 8] ; [4 5],[8.5 8.5] ; [4.5 4.5],0
s6,1,0.718833,0.129614,[16 18] ; [20 19],[16.76712329 17.23287671] ; [19.23287671 19.76712329],0
v3,1,0.782262,0.076382,[15 19] ; [18 20],[15.58333333 18.41666667] ; [17.41666667 20.58333333],0
p1,1,0.782328,0.076334,[ 2 32] ; [ 3 37],[ 2.2972973 31.7027027] ; [ 2.7027027 37.2972973],0
n5,1,0.800833,0.063639,[18 16] ; [20 20],[17.45945946 16.54054054] ; [20.54054054 19.45945946],0
n4,1,0.810386,0.057565,[23 11] ; [26 14],[22.51351351 11.48648649] ; [26.48648649 13.51351351],0
r2,1,0.815218,0.054616,[29  5] ; [34  5],[29.34246575  4.65753425] ; [33.65753425  5.34246575],0
