Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.003225,8.675699,[25 70] ; [28 28],[33.34437086 61.65562914] ; [19.65562914 36.34437086],0
v2,1,0.006213,7.48744,[37 56] ; [33 19],[44.89655172 48.10344828] ; [25.10344828 26.89655172],0
s6,1,0.008505,6.923986,[36 59] ; [32 21],[43.64864865 51.35135135] ; [24.35135135 28.64864865],0
s8,1,0.01145,6.3941,[17 78] ; [20 35],[23.43333333 71.56666667] ; [13.56666667 41.43333333],0
p1,1,0.018188,5.57795,[ 1 92] ; [ 5 51],[ 3.74496644 89.25503356] ; [ 2.25503356 53.74496644],0
v3,1,0.018842,5.516125,[19 72] ; [20 31],[24.99295775 66.00704225] ; [14.00704225 36.99295775],0
s7,1,0.04202,4.13441,[22 69] ; [21 31],[27.36363636 63.63636364] ; [15.63636364 36.36363636],0
b2,1,0.042102,4.131091,[13 36] ; [13 13],[16.98666667 32.01333333] ; [ 9.01333333 16.98666667],0
b3,1,0.042102,4.131091,[13 36] ; [13 13],[16.98666667 32.01333333] ; [ 9.01333333 16.98666667],0
u2,1,0.048234,3.901805,[16 19] ; [14  5],[19.44444444 15.55555556] ; [10.55555556  8.44444444],0
n6,1,0.086418,2.939864,[61 34] ; [28 28],[55.99337748 39.00662252] ; [33.00662252 22.99337748],0
d4,1,0.142384,2.152008,[74 21] ; [49  7],[77.38410596 17.61589404] ; [45.61589404 10.38410596],0
r1,1,0.174237,1.846109,[63 32] ; [43 13],[66.68874172 28.31125828] ; [39.31125828 16.68874172],0
p3,1,0.176668,1.82543,[17 78] ; [15 40],[20.26666667 74.73333333] ; [11.73333333 43.26666667],0
a5,1,0.224767,1.473672,[48 47] ; [34 22],[51.58940397 43.41059603] ; [30.41059603 25.58940397],0
s3,1,0.246964,1.340395,[37 57] ; [27 28],[40.37583893 53.62416107] ; [23.62416107 31.37583893],0
a8,1,0.249271,1.327383,[ 3 85] ; [ 4 47],[ 4.43165468 83.56834532] ; [ 2.56834532 48.43165468],0
p12,1,0.268086,1.226514,[ 1 94] ; [ 2 52],[ 1.91275168 93.08724832] ; [ 1.08724832 52.91275168],0
p5,1,0.276505,1.184187,[ 2 92] ; [ 3 52],[ 3.15436242 90.84563758] ; [ 1.84563758 53.15436242],0
a1,1,0.280703,1.163683,[ 2 93] ; [ 3 53],[ 3.14569536 91.85430464] ; [ 1.85430464 54.14569536],0
b5,1,0.3053,1.050898,[53 42] ; [36 20],[55.99337748 39.00662252] ; [33.00662252 22.99337748],0
p7,1,0.309428,1.033118,[40 53] ; [19 36],[37.07432432 55.92567568] ; [21.92567568 33.07432432],0
r2,1,0.312194,1.021372,[82 12] ; [50  4],[83.83783784 10.16216216] ; [48.16216216  5.83783784],0
v4,1,0.323924,0.973036,[80 14] ; [49  5],[81.93243243 12.06756757] ; [47.06756757  6.93243243],0
p2,1,0.339623,0.911854,[60 34] ; [40 16],[62.66666667 31.33333333] ; [37.33333333 18.66666667],0
p9,1,0.353269,0.861681,[59 34] ; [39 16],[61.58108108 31.41891892] ; [36.41891892 18.58108108],0
b1,1,0.401293,0.704447,[37 58] ; [18 38],[34.60264901 60.39735099] ; [20.39735099 35.60264901],0
a7,1,0.417709,0.656752,[68 26] ; [37 19],[65.8 28.2] ; [39.2 16.8],0
s1,1,0.437134,0.603794,[ 4 91] ; [ 4 52],[ 5.03311258 89.96688742] ; [ 2.96688742 53.03311258],0
s4,1,0.44136,0.592743,[22 73] ; [10 46],[20.13245033 74.86754967] ; [11.86754967 44.13245033],0
p11,1,0.457228,0.552672,[57 38] ; [37 19],[59.13907285 35.86092715] ; [34.86092715 21.13907285],0
u3,1,0.507554,0.439106,[16 19] ; [11  9],[17.18181818 17.81818182] ; [ 9.81818182 10.18181818],0
s2,1,0.543086,0.369851,[31 64] ; [21 35],[32.71523179 62.28476821] ; [19.28476821 36.71523179],0
d5,1,0.548268,0.360429,[68 26] ; [43 13],[69.56 24.44] ; [41.44 14.56],0
n2,1,0.551323,0.354952,[18 13] ; [12  6],[18.97959184 12.02040816] ; [11.02040816  6.97959184],0
n1,1,0.573943,0.316129,[ 8 23] ; [ 6 12],[ 8.85714286 22.14285714] ; [ 5.14285714 12.85714286],0
d3,1,0.656209,0.198162,[57 37] ; [36 20],[58.28 35.72] ; [34.72 21.28],0
a6,1,0.666296,0.185966,[56 39] ; [31 25],[54.73509934 40.26490066] ; [32.26490066 23.73509934],0
