Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.00203,9.522132,[20 18] ; [37  7],[26.41463415 11.58536585] ; [30.58536585 13.41463415],0
r4,1,0.021333,5.299382,[26 12] ; [40  5],[30.21686747  7.78313253] ; [35.78313253  9.21686747],0
p6,1,0.029743,4.724064,[ 4 34] ; [13 30],[ 7.97530864 30.02469136] ; [ 9.02469136 33.97530864],0
a4,1,0.038785,4.270244,[23 15] ; [17 28],[18.31325301 19.68674699] ; [21.68674699 23.31325301],0
s1,1,0.045022,4.017799,[ 7 31] ; [ 2 42],[ 4.17073171 33.82926829] ; [ 4.82926829 39.17073171],0
v3,1,0.106396,2.606952,[ 8 26] ; [18 26],[11.33333333 22.66666667] ; [14.66666667 29.33333333],0
p5,1,0.112037,2.52525,[ 5 29] ; [ 2 43],[ 3.01265823 30.98734177] ; [ 3.98734177 41.01265823],0
p8,1,0.112045,2.525139,[ 4 33] ; [11 34],[ 6.76829268 30.23170732] ; [ 8.23170732 36.76829268],0
a7,1,0.129496,2.298537,[20 18] ; [31 14],[23.34939759 14.65060241] ; [27.65060241 17.34939759],0
p10,1,0.154399,2.028245,[21 17] ; [31 13],[24.09756098 13.90243902] ; [27.90243902 16.09756098],0
r2,1,0.16863,1.895084,[31  6] ; [42  3],[32.93902439  4.06097561] ; [40.06097561  4.93902439],0
n1,1,0.175823,1.832579,[12  5] ; [6 7],[10.2  6.8] ; [7.8 5.2],0
p11,1,0.184294,1.762652,[19 19] ; [29 16],[21.97590361 16.02409639] ; [26.02409639 18.97590361],0
v4,1,0.214397,1.541482,[30  8] ; [40  5],[32.04819277  5.95180723] ; [37.95180723  7.04819277],0
p7,1,0.215639,1.533157,[13 22] ; [22 21],[15.70512821 19.29487179] ; [19.29487179 23.70512821],0
s2,1,0.224068,1.478123,[25 13] ; [35 10],[27.46987952 10.53012048] ; [32.53012048 12.46987952],0
r1,1,0.227539,1.45618,[27 11] ; [37  8],[29.30120482  8.69879518] ; [34.69879518 10.30120482],0
n2,1,0.252595,1.308892,[14  3] ; [9 5],[12.61290323  4.38709677] ; [10.38709677  3.61290323],0
a3,1,0.266781,1.233225,[28 10] ; [28 17],[25.63855422 12.36144578] ; [30.36144578 14.63855422],0
s5,1,0.272015,1.206559,[ 9 28] ; [15 27],[11.24050633 25.75949367] ; [12.75949367 29.24050633],0
p4,1,0.288837,1.125033,[16 21] ; [14 30],[13.7037037 23.2962963] ; [16.2962963 27.7037037],0
p9,1,0.299989,1.074244,[22 15] ; [31 13],[24.20987654 12.79012346] ; [28.79012346 15.20987654],0
s7,1,0.315567,1.007231,[17 17] ; [27 17],[19.17948718 14.82051282] ; [24.82051282 19.17948718],0
d4,1,0.340169,0.909793,[27 10] ; [36  8],[28.77777778  8.22222222] ; [34.22222222  9.77777778],0
n6,1,0.344449,0.893803,[23 15] ; [31 13],[25.02439024 12.97560976] ; [28.97560976 15.02439024],0
a2,1,0.349439,0.875493,[ 8 30] ; [ 6 39],[ 6.40963855 31.59036145] ; [ 7.59036145 37.40963855],0
b4,1,0.361147,0.833901,[19 19] ; [27 18],[21.06024096 16.93975904] ; [24.93975904 20.06024096],0
v1,1,0.455747,0.556319,[17 19] ; [25 20],[18.66666667 17.33333333] ; [23.33333333 21.66666667],0
d5,1,0.459929,0.546066,[25 12] ; [33 11],[26.49382716 10.50617284] ; [31.50617284 12.49382716],0
