Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,55.565615,[244  11] ; [47 26],[226.2347561  28.7652439] ; [64.7652439  8.2347561],1
p10,1,0.0,46.203691,[219  37] ; [33 37],[197.88957055  58.11042945] ; [54.11042945 15.88957055],1
p9,1,0.0,38.319419,[221  35] ; [36 33],[202.43692308  53.56307692] ; [54.56307692 14.43692308],1
r4,1,0.0,30.636417,[232  26] ; [46 27],[216.68882175  41.31117825] ; [61.31117825 11.68882175],1
p2,1,0.0,29.976707,[214  42] ; [38 34],[196.68292683  59.31707317] ; [55.31707317 16.68292683],1
p4,1,1e-06,24.267388,[150 107] ; [18 53],[131.63414634 125.36585366] ; [36.36585366 34.63414634],1
v4,1,1e-05,19.520244,[240  17] ; [55 18],[229.74242424  27.25757576] ; [65.25757576  7.74242424],1
n6,1,1.7e-05,18.53446,[226  30] ; [49 24],[213.98176292  42.01823708] ; [61.01823708 11.98176292],1
p8,1,3e-05,17.449671,[135 118] ; [18 53],[119.47222222 133.52777778] ; [33.52777778 37.47222222],1
u2,1,0.000467,12.241743,[52 44] ; [ 5 24],[43.776 52.224] ; [13.224 15.776],1
a1,1,0.00072,11.436465,[  7 251] ; [ 9 64],[ 12.47129909 245.52870091] ; [ 3.52870091 69.47129909],1
r1,1,0.000775,11.299617,[197  59] ; [41 31],[185.75609756  70.24390244] ; [52.24390244 19.75609756],1
v2,1,0.001011,10.807889,[129 111] ; [22 48],[116.90322581 123.09677419] ; [34.09677419 35.90322581],0
b4,1,0.001028,10.775553,[168  90] ; [32 41],[155.89123867 102.10876133] ; [44.10876133 28.89123867],0
v1,1,0.001437,10.158331,[142 108] ; [26 47],[130.03095975 119.96904025] ; [37.96904025 35.03095975],0
d1,1,0.002529,9.119405,[147 111] ; [27 46],[135.62537764 122.37462236] ; [38.37462236 34.62537764],0
s2,1,0.007366,7.181553,[ 78 174] ; [11 62],[ 69.00923077 182.99076923] ; [19.99076923 53.00923077],0
d3,1,0.007524,7.143449,[170  88] ; [35 37],[160.27272727  97.72727273] ; [44.72727273 27.27272727],0
