Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,30.010351,[40 31] ; [12 71],[23.97402597 47.02597403] ; [28.02597403 54.97402597],1
s6,1,1.8e-05,18.379602,[45 26] ; [24 59],[31.81168831 39.18831169] ; [37.18831169 45.81168831],1
s7,1,6e-05,16.08895,[32 34] ; [14 66],[20.79452055 45.20547945] ; [25.20547945 54.79452055],1
s8,1,0.00133,10.300738,[25 46] ; [11 72],[16.5974026 54.4025974] ; [19.4025974 63.5974026],0
p2,1,0.008898,6.843148,[49 22] ; [41 44],[40.96153846 30.03846154] ; [49.03846154 35.96153846],0
p7,1,0.028595,4.791826,[39 30] ; [33 52],[32.25974026 36.74025974] ; [39.74025974 45.25974026],0
p10,1,0.031768,4.610994,[24 46] ; [16 68],[18.18181818 51.81818182] ; [21.81818182 62.18181818],0
s4,1,0.032473,4.57337,[14 55] ; [ 7 77],[ 9.47058824 59.52941176] ; [11.52941176 72.47058824],0
p4,1,0.04381,4.063868,[35 36] ; [28 56],[28.85806452 42.14193548] ; [34.14193548 49.85806452],0
v1,1,0.094565,2.794903,[30 41] ; [25 60],[25.03205128 45.96794872] ; [29.96794872 55.03205128],0
s5,1,0.112279,2.521843,[18 51] ; [13 70],[14.07236842 54.92763158] ; [16.92763158 66.07236842],0
r3,1,0.128451,2.31112,[65  6] ; [70 14],[61.83870968  9.16129032] ; [73.16129032 10.83870968],0
u2,1,0.132432,2.263765,[16 11] ; [14 21],[13.06451613 13.93548387] ; [16.93548387 18.06451613],0
p11,1,0.139854,2.179565,[41 30] ; [39 46],[36.41025641 34.58974359] ; [43.58974359 41.41025641],0
p8,1,0.194126,1.68602,[27 44] ; [24 61],[23.21153846 47.78846154] ; [27.78846154 57.21153846],0
r1,1,0.196508,1.668136,[58 13] ; [62 23],[54.61538462 16.38461538] ; [65.38461538 19.61538462],0
r4,1,0.210333,1.569131,[60 11] ; [65 20],[56.89102564 14.10897436] ; [68.10897436 16.89102564],0
n3,1,0.219594,1.50702,[15  7] ; [17 16],[12.8  9.2] ; [19.2 13.8],0
n2,1,0.241552,1.371514,[17  6] ; [20 14],[14.92982456  8.07017544] ; [22.07017544 11.92982456],0
p6,1,0.255414,1.293446,[17 53] ; [14 69],[14.18300654 55.81699346] ; [16.81699346 66.18300654],0
p5,1,0.288632,1.125992,[ 4 67] ; [ 2 83],[ 2.73076923 68.26923077] ; [ 3.26923077 81.73076923],0
p3,1,0.318964,0.993191,[25 45] ; [24 61],[22.12903226 47.87096774] ; [26.87096774 58.12903226],0
a2,1,0.330773,0.945867,[10 61] ; [17 68],[12.28846154 58.71153846] ; [14.71153846 70.28846154],0
v4,1,0.34451,0.893577,[62  7] ; [72 13],[60.03896104  8.96103896] ; [73.96103896 11.03896104],0
n4,1,0.363091,0.827175,[50 21] ; [54 31],[47.33333333 23.66666667] ; [56.66666667 28.33333333],0
n1,1,0.364695,0.821662,[10 11] ; [12 22],[ 8.4 12.6] ; [13.6 20.4],0
n6,1,0.365278,0.819666,[45 26] ; [59 25],[47.63870968 23.36129032] ; [56.36129032 27.63870968],0
d5,1,0.382033,0.76415,[49 22] ; [64 21],[51.42948718 19.57051282] ; [61.57051282 23.42948718],0
n5,1,0.399528,0.709746,[44 27] ; [47 38],[41.41666667 29.58333333] ; [49.58333333 35.41666667],0
a4,1,0.42985,0.623228,[24 46] ; [34 50],[26.36363636 43.63636364] ; [31.63636364 52.36363636],0
a3,1,0.486661,0.4839,[44 27] ; [48 37],[41.87179487 29.12820513] ; [50.12820513 34.87179487],0
d2,1,0.526028,0.402059,[34 37] ; [44 39],[35.96103896 35.03896104] ; [42.03896104 40.96103896],0
a5,1,0.539083,0.377241,[46 25] ; [51 34],[44.1474359 26.8525641] ; [52.8525641 32.1474359],0
b4,1,0.561373,0.337333,[45 26] ; [50 35],[43.23717949 27.76282051] ; [51.76282051 33.23717949],0
v2,1,0.564264,0.332376,[26 42] ; [36 48],[27.73684211 40.26315789] ; [34.26315789 49.73684211],0
b5,1,0.605365,0.266979,[38 33] ; [49 36],[39.59615385 31.40384615] ; [47.40384615 37.59615385],0
v3,1,0.617532,0.249351,[24 46] ; [25 57],[22.56578947 47.43421053] ; [26.43421053 55.56578947],0
d4,1,0.617569,0.249299,[50 20] ; [63 21],[51.36363636 18.63636364] ; [61.63636364 22.36363636],0
u1,1,0.648378,0.207951,[11 60] ; [11 74],[10.01282051 60.98717949] ; [11.98717949 73.01282051],0
a7,1,0.650899,0.204769,[44 27] ; [55 29],[45.3483871 25.6516129] ; [53.6516129 30.3483871],0
u3,1,0.678469,0.171854,[16 11] ; [20 17],[15.1875 11.8125] ; [20.8125 16.1875],0
s1,1,0.706289,0.142012,[ 6 63] ; [ 6 79],[ 5.37662338 63.62337662] ; [ 6.62337662 78.37662338],0
a1,1,0.717453,0.130946,[ 4 67] ; [ 6 79],[ 4.55128205 66.44871795] ; [ 5.44871795 79.55128205],0
p1,1,0.761469,0.092144,[ 6 65] ; [ 6 78],[ 5.49677419 65.50322581] ; [ 6.50322581 77.49677419],0
b1,1,0.781265,0.077101,[40 31] ; [46 39],[39.14102564 31.85897436] ; [46.85897436 38.14102564],0
d3,1,0.797229,0.066016,[42 29] ; [52 33],[42.78205128 28.21794872] ; [51.21794872 33.78205128],0
a6,1,0.819032,0.052345,[43 28] ; [53 32],[43.69230769 27.30769231] ; [52.30769231 32.69230769],0
d1,1,0.826822,0.047864,[33 38] ; [41 44],[33.67948718 37.32051282] ; [40.32051282 44.67948718],0
b2,1,0.936019,0.006444,[13 29] ; [16 37],[12.82105263 29.17894737] ; [16.17894737 36.82105263],0
b3,1,0.936019,0.006444,[13 29] ; [16 37],[12.82105263 29.17894737] ; [16.17894737 36.82105263],0
a8,1,0.961279,0.002357,[ 5 59] ; [ 6 73],[ 4.92307692 59.07692308] ; [ 6.07692308 72.92307692],0
