Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,82.747381,[331  10] ; [69 35],[306.51685393  34.48314607] ; [93.48314607 10.51685393],1
r2,1,0.0,34.590355,[325  13] ; [78 22],[310.99086758  27.00913242] ; [92.00913242  7.99086758],1
a5,1,0.0,29.613165,[257  84] ; [49 55],[234.48539326 106.51460674] ; [71.51460674 32.48539326],1
v1,1,0.000288,13.149485,[175 160] ; [32 69],[159.04816514 175.95183486] ; [47.95183486 53.04816514],1
v2,1,0.000369,12.683888,[192 134] ; [40 63],[176.2983683 149.7016317] ; [55.7016317 47.2983683],1
a6,1,0.001311,10.327073,[250  91] ; [59 45],[236.78426966 104.21573034] ; [72.21573034 31.78426966],0
d1,1,0.00164,9.914408,[188 153] ; [39 65],[173.94831461 167.05168539] ; [53.05168539 50.94831461],0
d3,1,0.001714,9.833156,[236 105] ; [54 49],[222.72522523 118.27477477] ; [67.27477477 35.72522523],0
u3,1,0.001883,9.660262,[64 46] ; [13 30],[55.35947712 54.64052288] ; [21.64052288 21.35947712],0
v4,1,0.001972,9.575566,[322  16] ; [90 14],[315.05882353  22.94117647] ; [96.94117647  7.05882353],0
d4,1,0.00361,8.470302,[275  65] ; [70 34],[264.18918919  75.81081081] ; [80.81081081 23.18918919],0
s5,1,0.005187,7.813025,[ 71 261] ; [ 9 91],[ 61.48148148 270.51851852] ; [18.51851852 81.48148148],0
u1,1,0.005283,7.779884,[ 52 289] ; [ 5 99],[ 43.67865169 297.32134831] ; [13.32134831 90.67865169],0
d5,1,0.007898,7.056546,[275  66] ; [71 33],[265.13707865  75.86292135] ; [80.86292135 23.13707865],0
s8,1,0.012573,6.22826,[ 93 246] ; [16 88],[ 83.41083521 255.58916479] ; [25.58916479 78.41083521],0
a2,1,0.015736,5.832192,[ 72 269] ; [11 93],[ 63.60224719 277.39775281] ; [19.39775281 84.60224719],0
a7,1,0.017826,5.613141,[251  90] ; [64 40],[241.38202247  99.61797753] ; [73.61797753 30.38202247],0
p2,1,0.020055,5.407099,[282  58] ; [74 28],[273.84615385  66.15384615] ; [82.15384615 19.84615385],0
n4,1,0.034476,4.470934,[255  85] ; [67 37],[246.57657658  93.42342342] ; [75.42342342 28.57657658],0
p10,1,0.035623,4.415075,[257  79] ; [66 34],[248.91743119  87.08256881] ; [74.08256881 25.91743119],0
p7,1,0.037669,4.319913,[210 126] ; [52 50],[200.98630137 135.01369863] ; [61.01369863 40.98630137],0
s6,1,0.038677,4.274994,[162 172] ; [38 65],[152.8604119 181.1395881] ; [47.1395881 55.8604119],0
u2,1,0.053865,3.716891,[62 47] ; [17 26],[56.65131579 52.34868421] ; [22.34868421 20.65131579],0
p4,1,0.067462,3.343719,[184 154] ; [45 57],[175.91363636 162.08636364] ; [53.08636364 48.91363636],0
a3,1,0.069599,3.292447,[231 109] ; [60 43],[223.34085779 116.65914221] ; [67.65914221 35.34085779],0
p8,1,0.070288,3.276271,[175 159] ; [43 59],[167. 167.] ; [51. 51.],0
a4,1,0.083888,2.987911,[143 196] ; [34 70],[135.4469526 203.5530474] ; [41.5530474 62.4469526],0
p3,1,0.094672,2.793078,[159 182] ; [38 64],[151.64108352 189.35891648] ; [45.35891648 56.64108352],0
p11,1,0.128251,2.313544,[276  65] ; [77 27],[270.5011236  70.4988764] ; [82.4988764 21.5011236],0
n2,1,0.136837,2.213172,[47 25] ; [30  8],[50.4 21.6] ; [26.6 11.4],0
n3,1,0.16938,1.88842,[50 19] ; [32  6],[52.87850467 16.12149533] ; [29.12149533  8.87850467],0
v3,1,0.182923,1.773716,[119 209] ; [30 73],[113.39211137 214.60788863] ; [35.60788863 67.39211137],0
n1,1,0.192344,1.699572,[20 51] ; [15 22],[23.00925926 47.99074074] ; [11.99074074 25.00925926],0
