Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,33.53007,[98 21] ; [ 5 17],[86.92907801 32.07092199] ; [16.07092199  5.92907801],1
p11,1,0.004589,8.034816,[96 26] ; [11 11],[90.65277778 31.34722222] ; [16.34722222  5.65277778],0
b1,1,0.00594,7.568405,[40 82] ; [14  8],[45.75 76.25] ; [ 8.25 13.75],0
p5,1,0.848113,0.036683,[ 10 111] ; [ 2 19],[ 10.22535211 110.77464789] ; [ 1.77464789 19.22535211],0
p4,1,0.947152,0.004394,[50 70] ; [ 9 13],[49.85915493 70.14084507] ; [ 9.14084507 12.85915493],0
