Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,129.834206,[229  23] ; [30 66],[187.55172414  64.44827586] ; [71.44827586 24.55172414],1
s6,1,0.0,34.003539,[230  19] ; [65 31],[212.91304348  36.08695652] ; [82.08695652 13.91304348],1
s7,1,0.0,25.525911,[205  36] ; [56 38],[187.7641791  53.2358209] ; [73.2358209 20.7641791],1
s5,1,6.9e-05,15.830581,[127 112] ; [28 68],[110.58208955 128.41791045] ; [44.41791045 51.58208955],1
r2,1,0.001166,10.544102,[243   7] ; [85 11],[236.99421965  13.00578035] ; [91.00578035  4.99421965],0
v4,1,0.007184,7.226335,[247   4] ; [90  7],[243.06609195   7.93390805] ; [93.93390805  3.06609195],0
d1,1,0.012444,6.246496,[179  74] ; [55 42],[169.14857143  83.85142857] ; [64.85142857 32.14857143],0
a3,1,0.018933,5.507713,[210  42] ; [70 27],[202.17765043  49.82234957] ; [77.82234957 19.17765043],0
s4,1,0.030096,4.703779,[ 57 194] ; [12 85],[ 49.76724138 201.23275862] ; [19.23275862 77.76724138],0
n1,1,0.036092,4.392773,[27 21] ; [ 8 18],[22.7027027 25.2972973] ; [12.2972973 13.7027027],0
p4,1,0.036549,4.371318,[180  72] ; [58 39],[171.85100287  80.14899713] ; [66.14899713 30.85100287],0
v1,1,0.054213,3.706143,[160  84] ; [51 43],[152.31952663  91.68047337] ; [58.68047337 35.31952663],0
d4,1,0.06268,3.465007,[220  32] ; [77 20],[214.45272206  37.54727794] ; [82.54727794 14.45272206],0
d5,1,0.079365,3.077861,[219  33] ; [77 20],[213.73065903  38.26934097] ; [82.26934097 14.73065903],0
u3,1,0.085363,2.959709,[31 12] ; [14 13],[27.64285714 15.35714286] ; [17.35714286  9.64285714],0
p6,1,0.087934,2.911785,[126 124] ; [39 58],[118.87608069 131.12391931] ; [46.12391931 50.87608069],0
u1,1,0.092222,2.835162,[ 63 190] ; [16 81],[ 57.10571429 195.89428571] ; [21.89428571 75.10571429],0
n2,1,0.116884,2.458585,[40  9] ; [17  9],[37.24 11.76] ; [19.76  6.24],0
u4,1,0.126915,2.329843,[ 11 242] ; [ 1 96],[  8.67428571 244.32571429] ; [ 3.32571429 93.67428571],0
a2,1,0.133486,2.251484,[ 75 178] ; [21 76],[ 69.39428571 183.60571429] ; [26.60571429 70.39428571],0
b5,1,0.13933,2.185347,[155  98] ; [51 46],[148.90857143 104.09142857] ; [57.09142857 39.90857143],0
n6,1,0.148927,2.083208,[226  25] ; [82 15],[222.14942529  28.85057471] ; [85.85057471 11.14942529],0
b4,1,0.158471,1.988756,[138 115] ; [61 36],[143.84857143 109.15142857] ; [55.15142857 41.84857143],0
a4,1,0.163016,1.94602,[128 125] ; [41 56],[122.16285714 130.83714286] ; [46.83714286 50.16285714],0
d3,1,0.190042,1.717291,[180  73] ; [62 35],[174.93142857  78.06857143] ; [67.06857143 29.93142857],0
r4,1,0.205689,1.601516,[239  14] ; [88  9],[236.37428571  16.62571429] ; [90.62571429  6.37428571],0
n3,1,0.205948,1.599681,[37 12] ; [16 10],[34.62666667 14.37333333] ; [18.37333333  7.62666667],0
p12,1,0.222377,1.488967,[ 36 216] ; [ 9 87],[ 32.5862069 219.4137931] ; [12.4137931 83.5862069],0
a1,1,0.232407,1.426069,[ 16 237] ; [ 3 94],[ 13.73428571 239.26571429] ; [ 5.26571429 91.73428571],0
v2,1,0.259095,1.273585,[152  89] ; [53 41],[147.47761194  93.52238806] ; [57.52238806 36.47761194],0
n5,1,0.259405,1.27193,[210  42] ; [75 21],[206.37931034  45.62068966] ; [78.62068966 17.37931034],0
r3,1,0.271836,1.207461,[246   7] ; [92  5],[244.32571429   8.67428571] ; [93.67428571  3.32571429],0
p3,1,0.288549,1.126379,[154  99] ; [53 44],[149.63142857 103.36857143] ; [57.36857143 39.63142857],0
s1,1,0.315752,1.006462,[ 11 241] ; [ 2 94],[  9.4137931 242.5862069] ; [ 3.5862069 92.4137931],0
r1,1,0.337308,0.920635,[210  42] ; [84 12],[212.89655172  39.10344828] ; [81.10344828 14.89655172],0
