Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,8e-06,19.829617,[49 12] ; [34 45],[36.16428571 24.83571429] ; [46.83571429 32.16428571],1
p3,1,0.002792,8.938957,[25 36] ; [15 67],[17.06293706 43.93706294] ; [22.93706294 59.06293706],0
a1,1,0.018183,5.578404,[ 6 55] ; [ 1 81],[ 2.98601399 58.01398601] ; [ 4.01398601 77.98601399],0
p11,1,0.046132,3.976784,[50 11] ; [55 27],[44.79020979 16.20979021] ; [60.20979021 21.79020979],0
n6,1,0.057798,3.599467,[54  7] ; [60 19],[49.67142857 11.32857143] ; [64.32857143 14.67142857],0
p1,1,0.078921,3.086983,[ 8 53] ; [ 4 78],[ 5.11888112 55.88111888] ; [ 6.88111888 75.11888112],0
r4,1,0.079425,3.076637,[55  6] ; [65 17],[51.18881119  9.81118881] ; [68.81118881 13.18881119],0
s8,1,0.080736,3.050032,[45 16] ; [49 33],[40.0979021 20.9020979] ; [53.9020979 28.0979021],0
s4,1,0.112439,2.519596,[11 50] ; [24 57],[15.03521127 45.96478873] ; [19.96478873 61.03521127],0
v1,1,0.116875,2.45871,[35 25] ; [35 43],[30.43478261 29.56521739] ; [39.56521739 38.43478261],0
p7,1,0.125395,2.348607,[35 22] ; [37 40],[30.62686567 26.37313433] ; [41.37313433 35.62686567],0
n5,1,0.161812,1.957207,[47 14] ; [53 27],[43.26241135 17.73758865] ; [56.73758865 23.26241135],0
r3,1,0.187923,1.733825,[59  2] ; [73  7],[57.10638298  3.89361702] ; [74.89361702  5.10638298],0
n1,1,0.190401,1.714514,[3 8] ; [16 16],[4.86046512 6.13953488] ; [14.13953488 17.86046512],0
n4,1,0.196964,1.664744,[52  9] ; [62 19],[48.97183099 12.02816901] ; [65.02816901 15.97183099],0
s5,1,0.19841,1.654043,[20 40] ; [34 43],[23.64963504 36.35036496] ; [30.35036496 46.64963504],0
d1,1,0.225065,1.471783,[36 25] ; [40 42],[32.41958042 28.58041958] ; [43.58041958 38.41958042],0
p2,1,0.25227,1.310687,[40 21] ; [61 21],[43.08391608 17.91608392] ; [57.91608392 24.08391608],0
b1,1,0.26179,1.259265,[28 33] ; [30 52],[24.74125874 36.25874126] ; [33.25874126 48.74125874],0
n3,1,0.286233,1.137254,[9 2] ; [20 11],[7.5952381 3.4047619] ; [21.4047619  9.5952381],0
p12,1,0.301175,1.068985,[ 2 58] ; [ 6 75],[ 3.40425532 56.59574468] ; [ 4.59574468 76.40425532],0
a5,1,0.316878,1.001791,[47 14] ; [57 25],[44.36363636 16.63636364] ; [59.63636364 22.36363636],0
s3,1,0.328577,0.954498,[41 18] ; [63 19],[43.5177305 15.4822695] ; [60.4822695 21.5177305],0
b4,1,0.381935,0.764463,[35 26] ; [41 41],[32.41958042 28.58041958] ; [43.58041958 38.41958042],0
a4,1,0.409818,0.679329,[28 33] ; [32 50],[25.59440559 35.40559441] ; [34.40559441 47.59440559],0
p6,1,0.462791,0.539135,[17 41] ; [19 61],[15.13043478 42.86956522] ; [20.86956522 59.13043478],0
v4,1,0.467955,0.526801,[57  4] ; [72  8],[55.80851064  5.19148936] ; [73.19148936  6.80851064],0
d4,1,0.512076,0.429823,[51 10] ; [65 17],[49.48251748 11.51748252] ; [66.51748252 15.48251748],0
b2,1,0.512231,0.429507,[20 24] ; [21 33],[18.40816327 25.59183673] ; [22.59183673 31.40816327],0
b3,1,0.512231,0.429507,[20 24] ; [21 33],[18.40816327 25.59183673] ; [22.59183673 31.40816327],0
d2,1,0.531212,0.392072,[30 31] ; [36 46],[28.15384615 32.84615385] ; [37.84615385 44.15384615],0
u3,1,0.534731,0.385392,[10  3] ; [12  6],[9.22580645 3.77419355] ; [12.77419355  5.22580645],0
d3,1,0.548763,0.359537,[38 23] ; [47 35],[36.25874126 24.74125874] ; [48.74125874 33.25874126],0
p5,1,0.559048,0.341356,[ 3 58] ; [ 6 76],[ 3.83916084 57.16083916] ; [ 5.16083916 76.83916084],0
a8,1,0.631259,0.230357,[ 9 45] ; [15 60],[10.04651163 43.95348837] ; [13.95348837 61.04651163],0
p8,1,0.651113,0.204499,[21 37] ; [32 48],[22.27536232 35.72463768] ; [30.72463768 49.27536232],0
s2,1,0.663283,0.18956,[43 18] ; [55 27],[41.8041958 19.1958042] ; [56.1958042 25.8041958],0
a3,1,0.778434,0.079164,[48 12] ; [64 18],[47.32394366 12.67605634] ; [64.67605634 17.32394366],0
u1,1,0.791272,0.070045,[13 48] ; [16 66],[12.37062937 48.62937063] ; [16.62937063 65.37062937],0
d5,1,0.791902,0.069612,[48 13] ; [63 19],[47.34965035 13.65034965] ; [63.65034965 18.34965035],0
p9,1,0.820325,0.051587,[48 10] ; [65 15],[47.49275362 10.50724638] ; [65.50724638 14.49275362],0
n2,1,0.842924,0.039265,[9 2] ; [27  5],[9.20930233 1.79069767] ; [26.79069767  5.20930233],0
s6,1,0.847357,0.037053,[49 12] ; [64 17],[48.54225352 12.45774648] ; [64.45774648 16.54225352],0
a7,1,0.85104,0.035265,[40 21] ; [55 27],[40.52447552 20.47552448] ; [54.47552448 27.52447552],0
p10,1,0.852827,0.034415,[48 12] ; [65 15],[48.42857143 11.57142857] ; [64.57142857 15.42857143],0
r1,1,0.876147,0.024291,[49 12] ; [65 17],[48.62937063 12.37062937] ; [65.37062937 16.62937063],0
a6,1,0.889828,0.019188,[38 22] ; [51 31],[37.6056338 22.3943662] ; [51.3943662 30.6056338],0
b5,1,0.913462,0.01181,[37 24] ; [49 33],[36.68531469 24.31468531] ; [49.31468531 32.68531469],0
s1,1,0.925825,0.008667,[ 4 57] ; [ 5 76],[ 3.86619718 57.13380282] ; [ 5.13380282 75.86619718],0
a2,1,0.926838,0.008432,[13 48] ; [18 64],[13.22377622 47.77622378] ; [17.77622378 64.22377622],0
r2,1,0.955159,0.003162,[58  3] ; [74  4],[57.92805755  3.07194245] ; [74.07194245  3.92805755],0
u2,1,0.960732,0.002424,[7 6] ; [9 8],[6.93333333 6.06666667] ; [9.06666667 7.93333333],0
