Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.086476,2.938776,[1 1] ; [ 1 13],[0.25 1.75] ; [ 1.75 12.25],0
a2,1,0.086476,2.938776,[1 1] ; [ 1 13],[0.25 1.75] ; [ 1.75 12.25],0
p4,1,0.101303,2.684911,[1 1] ; [12  1],[1.73333333 0.26666667] ; [11.26666667  1.73333333],0
p2,1,0.226104,1.465201,[1 1] ; [12  2],[1.625 0.375] ; [11.375  2.625],0
u1,1,0.382733,0.761905,[1 1] ; [ 3 11],[0.5 1.5] ; [ 3.5 10.5],0
v2,1,0.382733,0.761905,[1 1] ; [ 3 11],[0.5 1.5] ; [ 3.5 10.5],0
p1,1,0.69627,0.152381,[1 1] ; [5 9],[0.75 1.25] ; [5.25 8.75],0
p8,1,0.69627,0.152381,[1 1] ; [9 5],[1.25 0.75] ; [8.75 5.25],0
v1,1,0.69627,0.152381,[1 1] ; [9 5],[1.25 0.75] ; [8.75 5.25],0
b5,1,0.69627,0.152381,[1 1] ; [9 5],[1.25 0.75] ; [8.75 5.25],0
p3,1,0.69627,0.152381,[1 1] ; [9 5],[1.25 0.75] ; [8.75 5.25],0
n3,1,0.709388,0.138889,[1 1] ; [1 2],[0.8 1.2] ; [1.2 1.8],0
s5,1,0.825498,0.048611,[1 1] ; [5 7],[0.85714286 1.14285714] ; [5.14285714 6.85714286],0
s2,1,0.848936,0.036281,[1 1] ; [8 6],[1.125 0.875] ; [7.875 6.125],0
v3,1,0.848936,0.036281,[1 1] ; [6 8],[0.875 1.125] ; [6.125 7.875],0
a3,1,0.848936,0.036281,[1 1] ; [6 8],[0.875 1.125] ; [6.125 7.875],0
b1,1,0.848936,0.036281,[1 1] ; [6 8],[0.875 1.125] ; [6.125 7.875],0
