Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1.4e-05,18.882108,[16 37] ; [73 37],[28.93865031 24.06134969] ; [60.06134969 49.93865031],1
p9,1,2.5e-05,17.757737,[24 28] ; [87 23],[35.62962963 16.37037037] ; [75.37037037 34.62962963],1
p10,1,0.000197,13.858638,[23 30] ; [80 29],[33.69753086 19.30246914] ; [69.30246914 39.69753086],1
p8,1,0.000359,12.736241,[10 44] ; [52 58],[20.41463415 33.58536585] ; [41.58536585 68.41463415],1
p6,1,0.005924,7.573151,[ 6 47] ; [34 75],[13.08641975 39.91358025] ; [26.91358025 82.08641975],0
v4,1,0.00894,6.834745,[40 14] ; [97 11],[45.66666667  8.33333333] ; [91.33333333 16.66666667],0
s1,1,0.009478,6.730432,[ 7 46] ; [  3 106],[ 3.27160494 49.72839506] ; [  6.72839506 102.27160494],0
n4,1,0.010691,6.515899,[29 25] ; [81 29],[36.2195122 17.7804878] ; [73.7804878 36.2195122],0
p4,1,0.011857,6.332094,[15 38] ; [54 56],[22.43558282 30.56441718] ; [46.56441718 63.43558282],0
s7,1,0.01188,6.328618,[14 39] ; [50 56],[21.33333333 31.66666667] ; [42.66666667 63.33333333],0
p11,1,0.012688,6.212126,[31 23] ; [84 26],[37.86585366 16.13414634] ; [77.13414634 32.86585366],0
s3,1,0.015778,5.827465,[19 33] ; [62 47],[26.16149068 25.83850932] ; [54.83850932 54.16149068],0
v1,1,0.031351,4.633617,[17 36] ; [54 54],[23.37267081 29.62732919] ; [47.62732919 60.37267081],0
n6,1,0.033172,4.536854,[33 21] ; [84 25],[38.7607362 15.2392638] ; [78.2392638 30.7607362],0
p3,1,0.036432,4.376747,[14 40] ; [47 63],[20.08536585 33.91463415] ; [40.91463415 69.08536585],0
u3,1,0.038079,4.301505,[16 15] ; [13 33],[11.67532468 19.32467532] ; [17.32467532 28.67532468],0
a3,1,0.052119,3.771959,[23 31] ; [64 45],[28.82208589 25.17791411] ; [58.17791411 50.82208589],0
s6,1,0.05633,3.64228,[22 31] ; [61 45],[27.66666667 25.33333333] ; [55.33333333 50.66666667],0
d5,1,0.057493,3.608277,[19 35] ; [56 54],[24.69512195 29.30487805] ; [50.30487805 59.69512195],0
