Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.003517,8.517598,[ 8 20] ; [16  7],[13.17647059 14.82352941] ; [10.82352941 12.17647059],0
r2,1,0.004855,7.932663,[10 17] ; [17  5],[14.87755102 12.12244898] ; [12.12244898  9.87755102],0
p11,1,0.064655,3.413748,[ 9 20] ; [13 10],[12.26923077 16.73076923] ; [ 9.73076923 13.26923077],0
s8,1,0.090284,2.869297,[ 1 28] ; [ 4 19],[ 2.78846154 26.21153846] ; [ 2.21153846 20.78846154],0
u3,1,0.095581,2.777778,[ 4 11] ; [6 4],[6. 9.] ; [4. 6.],0
v4,1,0.101905,2.675477,[16 13] ; [17  5],[18.76470588 10.23529412] ; [14.23529412  7.76470588],0
a7,1,0.102371,2.668216,[15 14] ; [17  6],[17.84615385 11.15384615] ; [14.15384615  8.84615385],0
b1,1,0.112003,2.525727,[19 10] ; [10 13],[16.17307692 12.82692308] ; [12.82692308 10.17307692],0
s4,1,0.136146,2.220983,[ 3 26] ; [ 6 17],[ 5.01923077 23.98076923] ; [ 3.98076923 19.01923077],0
u2,1,0.141326,2.163462,[6 9] ; [7 3],[7.8 7.2] ; [5.2 4.8],0
n4,1,0.167578,1.904476,[10 19] ; [ 4 19],[ 7.80769231 21.19230769] ; [ 6.19230769 16.80769231],0
b4,1,0.19283,1.695862,[15 14] ; [16  7],[17.28846154 11.71153846] ; [13.71153846  9.28846154],0
a6,1,0.221832,1.49248,[15 14] ; [ 8 15],[12.82692308 16.17307692] ; [10.17307692 12.82692308],0
a5,1,0.221832,1.49248,[15 14] ; [ 8 15],[12.82692308 16.17307692] ; [10.17307692 12.82692308],0
s5,1,0.229817,1.441991,[ 4 25] ; [ 6 16],[ 5.68627451 23.31372549] ; [ 4.31372549 17.68627451],0
v2,1,0.242469,1.36618,[13 16] ; [ 6 15],[11.02 17.98] ; [ 7.98 13.02],0
s3,1,0.271199,1.210673,[ 9 19] ; [10 11],[10.85714286 17.14285714] ; [ 8.14285714 12.85714286],0
p2,1,0.289351,1.122639,[16 13] ; [16  7],[17.84615385 11.15384615] ; [14.15384615  8.84615385],0
n6,1,0.304388,1.05487,[11 18] ; [12 11],[12.82692308 16.17307692] ; [10.17307692 12.82692308],0
s7,1,0.389981,0.739002,[ 4 21] ; [ 6 17],[ 5.20833333 19.79166667] ; [ 4.79166667 18.20833333],0
