Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,5e-06,20.904381,[28 71] ; [27 11],[39.74452555 59.25547445] ; [15.25547445 22.74452555],1
p3,1,0.000103,15.078994,[19 80] ; [20 18],[28.18248175 70.81751825] ; [10.81751825 27.18248175],1
r3,1,0.000483,12.181862,[68 30] ; [37  1],[75.66176471 22.33823529] ; [29.33823529  8.66176471],1
p6,1,0.000577,11.850313,[15 83] ; [16 21],[22.5037037 75.4962963] ; [ 8.4962963 28.5037037],1
p2,1,0.001674,9.87662,[46 53] ; [29  9],[54.19708029 44.80291971] ; [20.80291971 17.19708029],0
p4,1,0.001932,9.612972,[29 70] ; [22 16],[36.8540146 62.1459854] ; [14.1459854 23.8540146],0
s8,1,0.002727,8.981436,[12 87] ; [13 25],[18.06569343 80.93430657] ; [ 6.93430657 31.06569343],0
p5,1,0.007831,7.071701,[ 1 98] ; [ 4 34],[ 3.61313869 95.38686131] ; [ 1.38686131 36.61313869],0
s6,1,0.008649,6.893967,[33 66] ; [22 16],[39.74452555 59.25547445] ; [15.25547445 22.74452555],0
s2,1,0.015045,5.911174,[21 77] ; [16 22],[26.66176471 71.33823529] ; [10.33823529 27.66176471],0
s3,1,0.020946,5.331307,[33 65] ; [21 17],[38.91176471 59.08823529] ; [15.08823529 22.91176471],0
a4,1,0.022833,5.181189,[44 54] ; [ 9 29],[38.19117647 59.80882353] ; [14.80882353 23.19117647],0
r4,1,0.033418,4.524236,[62 37] ; [31  7],[67.20437956 31.79562044] ; [25.79562044 12.20437956],0
r2,1,0.046709,3.95584,[75 22] ; [35  3],[79.03703704 17.96296296] ; [30.96296296  7.03703704],0
d3,1,0.048295,3.899705,[46 52] ; [25 13],[51.16176471 46.83823529] ; [19.83823529 18.16176471],0
p11,1,0.051094,3.805194,[39 60] ; [22 16],[44.08029197 54.91970803] ; [16.91970803 21.08029197],0
v2,1,0.072489,3.22573,[23 73] ; [15 23],[27.2238806 68.7761194] ; [10.7761194 27.2238806],0
p9,1,0.1131,2.510357,[28 69] ; [16 21],[31.85074627 65.14925373] ; [12.14925373 24.85074627],0
a1,1,0.115998,2.47054,[11 88] ; [ 1 37],[ 8.67153285 90.32846715] ; [ 3.32846715 34.67153285],0
v4,1,0.119028,2.430064,[73 25] ; [33  5],[76.38235294 21.61764706] ; [29.61764706  8.38235294],0
a7,1,0.147353,2.099444,[51 47] ; [25 13],[54.76470588 43.23529412] ; [21.23529412 16.76470588],0
d1,1,0.161244,1.962519,[39 60] ; [20 18],[42.6350365 56.3649635] ; [16.3649635 21.6350365],0
p1,1,0.161463,1.960474,[ 6 92] ; [ 5 32],[ 7.98518519 90.01481481] ; [ 3.01481481 33.98518519],0
s4,1,0.201079,1.634518,[20 79] ; [ 4 33],[17.47058824 81.52941176] ; [ 6.52941176 30.47058824],0
n6,1,0.212095,1.557066,[58 41] ; [26 11],[61.14705882 37.85294118] ; [22.85294118 14.14705882],0
r1,1,0.289956,1.119825,[58 41] ; [26 12],[60.70072993 38.29927007] ; [23.29927007 14.70072993],0
d5,1,0.295924,1.092475,[63 35] ; [28 10],[65.57352941 32.42647059] ; [25.42647059 12.57352941],0
b4,1,0.396553,0.718753,[60 39] ; [20 18],[57.81021898 41.18978102] ; [22.18978102 15.81021898],0
b1,1,0.41434,0.666314,[52 47] ; [17 21],[49.86131387 49.13868613] ; [19.13868613 18.86131387],0
s7,1,0.417117,0.658425,[20 70] ; [11 27],[21.796875 68.203125] ; [ 9.203125 28.796875],0
d4,1,0.429932,0.623007,[64 32] ; [28 10],[65.91044776 30.08955224] ; [26.08955224 11.91044776],0
u4,1,0.478676,0.501877,[ 1 98] ; [ 1 37],[ 1.44525547 97.55474453] ; [ 0.55474453 37.44525547],0
b5,1,0.483402,0.49118,[56 43] ; [24 14],[57.81021898 41.18978102] ; [22.18978102 15.81021898],0
b3,1,0.493457,0.468979,[21 41] ; [ 6 17],[19.69411765 42.30588235] ; [ 7.30588235 15.69411765],0
b2,1,0.493457,0.468979,[21 41] ; [ 6 17],[19.69411765 42.30588235] ; [ 7.30588235 15.69411765],0
d2,1,0.503859,0.446799,[44 52] ; [15 23],[42.26865672 53.73134328] ; [16.73134328 21.26865672],0
v3,1,0.522521,0.408914,[16 79] ; [ 8 29],[17.27272727 77.72727273] ; [ 6.72727273 30.27272727],0
a2,1,0.574958,0.314456,[14 85] ; [ 4 34],[13.00729927 85.99270073] ; [ 4.99270073 33.00729927],0
n2,1,0.641186,0.217195,[29 21] ; [5 5],[28.33333333 21.66666667] ; [5.66666667 4.33333333],0
