Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,93.654305,[ 32 117] ; [223  99],[80.66878981 68.33121019] ; [174.33121019 147.66878981],1
a3,1,0.206799,1.593692,[105  43] ; [246  76],[110.52765957  37.47234043] ; [240.47234043  81.52765957],0
p12,1,0.242407,1.366541,[ 13 135] ; [ 40 281],[ 16.7249467 131.2750533] ; [ 36.2750533 284.7249467],0
a7,1,0.2431,1.362527,[102  48] ; [235  86],[107.32484076  42.67515924] ; [229.67515924  91.32484076],0
p1,1,0.249352,1.326931,[ 10 139] ; [ 32 289],[ 13.31489362 135.68510638] ; [ 28.68510638 292.31489362],0
u2,1,0.305531,1.049897,[23 21] ; [47 29],[25.66666667 18.33333333] ; [44.33333333 31.66666667],0
s1,1,0.311183,1.025648,[  8 138] ; [ 11 306],[  5.99136069 140.00863931] ; [ 13.00863931 303.99136069],0
a2,1,0.322258,0.979762,[ 35 115] ; [ 89 233],[ 39.40677966 110.59322034] ; [ 84.59322034 237.40677966],0
v3,1,0.331729,0.942138,[58 87] ; [139 171],[62.78021978 82.21978022] ; [134.21978022 175.78021978],0
u4,1,0.374567,0.788458,[  4 146] ; [ 14 308],[  5.72033898 144.27966102] ; [ 12.27966102 309.72033898],0
a6,1,0.375946,0.783918,[95 53] ; [220 102],[99.19148936 48.80851064] ; [215.80851064 106.19148936],0
b3,1,0.396955,0.71753,[30 58] ; [ 81 125],[33.2244898 54.7755102] ; [ 77.7755102 128.2244898],0
b2,1,0.396955,0.71753,[30 58] ; [ 81 125],[33.2244898 54.7755102] ; [ 77.7755102 128.2244898],0
n2,1,0.420717,0.648312,[36  8] ; [39 13],[34.375  9.625] ; [40.625 11.375],0
b4,1,0.463036,0.538546,[92 58] ; [186 136],[88.34745763 61.65254237] ; [189.65254237 132.34745763],0
r2,1,0.524107,0.405803,[141   8] ; [307  13],[142.32835821   6.67164179] ; [305.67164179  14.32835821],0
a1,1,0.58429,0.29935,[  7 143] ; [ 19 303],[  8.26271186 141.73728814] ; [ 17.73728814 304.26271186],0
b1,1,0.603172,0.270238,[62 88] ; [125 197],[59.4279661 90.5720339] ; [127.5720339 194.4279661],0
v4,1,0.621443,0.243844,[144   6] ; [311  10],[144.9044586   5.0955414] ; [310.0955414  10.9044586],0
n1,1,0.631497,0.230036,[19 25] ; [25 27],[20.16666667 23.83333333] ; [23.83333333 28.16666667],0
u3,1,0.765951,0.088611,[26 19] ; [46 30],[26.7768595 18.2231405] ; [45.2231405 30.7768595],0
n3,1,0.8752,0.024667,[30 14] ; [34 17],[29.64210526 14.35789474] ; [34.35789474 16.64210526],0
s4,1,0.893589,0.017893,[ 30 117] ; [ 63 254],[ 29.46336207 117.53663793] ; [ 63.53663793 253.46336207],0
s3,1,0.908608,0.013178,[103  43] ; [226  92],[103.52155172  42.47844828] ; [225.47844828  92.52155172],0
