Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,66.060839,[205  64] ; [36 76],[170.15485564  98.84514436] ; [70.84514436 41.15485564],1
a3,1,0.0,33.920894,[229  41] ; [64 48],[207.09424084  62.90575916] ; [85.90575916 26.09424084],1
n4,1,2e-05,18.192887,[233  38] ; [75 37],[217.93211488  53.06788512] ; [90.06788512 21.93211488],1
s6,1,4.9e-05,16.482884,[241  23] ; [84 27],[228.8  35.2] ; [96.2 14.8],1
d2,1,0.000723,11.428186,[156 114] ; [43 68],[141.02362205 128.97637795] ; [57.97637795 53.02362205],1
r1,1,0.001052,10.734313,[231  39] ; [79 32],[219.68503937  50.31496063] ; [90.31496063 20.68503937],0
s5,1,0.001663,9.889194,[141 115] ; [40 68],[127.2967033 128.7032967] ; [53.7032967 54.2967033],0
n5,1,0.002071,9.485721,[226  42] ; [79 33],[215.10526316  52.89473684] ; [89.89473684 22.10526316],0
p7,1,0.002675,9.016552,[195  67] ; [64 45],[182.90566038  79.09433962] ; [76.09433962 32.90566038],0
a4,1,0.002938,8.845684,[142 129] ; [40 72],[128.77806789 142.22193211] ; [53.22193211 58.77806789],0
p3,1,0.003455,8.550292,[157 112] ; [47 65],[144.03149606 124.96850394] ; [59.96850394 52.03149606],0
n6,1,0.006907,7.297037,[242  24] ; [90 21],[234.24933687  31.75066313] ; [97.75066313 13.24933687],0
p6,1,0.007453,7.160392,[133 135] ; [38 72],[121.23809524 146.76190476] ; [49.76190476 60.23809524],0
r2,1,0.009318,6.760904,[263   5] ; [103   8],[258.80738786   9.19261214] ; [107.19261214   3.80738786],0
a5,1,0.010386,6.567498,[219  52] ; [77 35],[209.44125326  61.55874674] ; [86.55874674 25.44125326],0
p4,1,0.010527,6.543497,[188  81] ; [63 49],[177.2152231  91.7847769] ; [73.7847769 38.2152231],0
u1,1,0.011475,6.390185,[ 68 203] ; [15 97],[ 58.72845953 212.27154047] ; [24.27154047 87.72845953],0
s3,1,0.01272,6.207661,[243  26] ; [90 21],[235.72894737  33.27105263] ; [97.27105263 13.72894737],0
