Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,4e-06,21.168165,[17 48] ; [75 47],[31.97860963 33.02139037] ; [60.02139037 61.97860963],1
n4,1,9e-06,19.623868,[34 31] ; [101  21],[46.92513369 18.07486631] ; [88.07486631 33.92513369],1
n5,1,5.6e-05,16.23887,[33 32] ; [96 25],[45.08064516 19.91935484] ; [83.91935484 37.08064516],1
a4,1,0.000242,13.47505,[15 50] ; [62 60],[26.76470588 38.23529412] ; [50.23529412 71.76470588],1
a3,1,0.000246,13.440297,[33 32] ; [94 28],[44.14438503 20.85561497] ; [82.85561497 39.14438503],1
s3,1,0.000498,12.12343,[50 15] ; [114   7],[57.31182796  7.68817204] ; [106.68817204  14.31182796],1
d1,1,0.002281,9.308616,[27 38] ; [79 43],[36.84491979 28.15508021] ; [69.15508021 52.84491979],0
v4,1,0.005234,7.796667,[57  7] ; [119   2],[60.88648649  3.11351351] ; [115.11351351   5.88648649],0
s5,1,0.005519,7.700946,[15 48] ; [52 64],[23.58100559 39.41899441] ; [43.41899441 72.58100559],0
p9,1,0.010136,6.610823,[47 17] ; [106  14],[53.2173913 10.7826087] ; [99.7826087 20.2173913],0
n6,1,0.01094,6.475118,[48 17] ; [107  14],[54.16666667 10.83333333] ; [100.83333333  20.16666667],0
d2,1,0.0164,5.75949,[24 41] ; [67 54],[31.80107527 33.19892473] ; [59.19892473 61.80107527],0
s4,1,0.031103,4.647244,[12 50] ; [42 79],[18.29508197 43.70491803] ; [35.70491803 85.29508197],0
b3,1,0.044263,4.04649,[ 4 21] ; [29 48],[ 8.08823529 16.91176471] ; [24.91176471 52.08823529],0
b2,1,0.044263,4.04649,[ 4 21] ; [29 48],[ 8.08823529 16.91176471] ; [24.91176471 52.08823529],0
p4,1,0.054604,3.694127,[31 34] ; [76 46],[37.19251337 27.80748663] ; [69.80748663 52.19251337],0
u3,1,0.055704,3.660878,[14 16] ; [20  8],[17.5862069 12.4137931] ; [16.4137931 11.5862069],0
s6,1,0.06243,3.471619,[50 15] ; [105  15],[54.45945946 10.54054054] ; [100.54054054  19.45945946],0
s1,1,0.065366,3.395712,[ 1 64] ; [ 10 112],[ 3.82352941 61.17647059] ; [  7.17647059 114.82352941],0
a2,1,0.071053,3.258524,[10 55] ; [33 89],[14.94652406 50.05347594] ; [28.05347594 93.94652406],0
d5,1,0.073087,3.212295,[45 19] ; [99 22],[49.81621622 14.18378378] ; [94.18378378 26.81621622],0
p1,1,0.077299,3.120807,[ 2 61] ; [ 13 109],[ 5.10810811 57.89189189] ; [  9.89189189 112.10810811],0
r2,1,0.085114,2.964444,[58  6] ; [116   4],[60.52173913  3.47826087] ; [113.47826087   6.52173913],0
a5,1,0.090585,2.863938,[39 26] ; [88 34],[44.14438503 20.85561497] ; [82.85561497 39.14438503],0
p6,1,0.090693,2.862034,[19 46] ; [51 71],[24.3315508 40.6684492] ; [45.6684492 76.3315508],0
a7,1,0.106098,2.611401,[53 11] ; [88 34],[48.51612903 15.48387097] ; [92.48387097 29.51612903],0
r3,1,0.124208,2.363438,[64  1] ; [113   8],[61.85483871  3.14516129] ; [115.14516129   5.85483871],0
p10,1,0.158118,1.992131,[48 16] ; [102  20],[51.61290323 12.38709677] ; [98.38709677 23.61290323],0
u1,1,0.178905,1.806697,[10 55] ; [29 93],[13.55614973 51.44385027] ; [25.44385027 96.55614973],0
p5,1,0.181037,1.789093,[ 2 62] ; [ 10 112],[ 4.12903226 59.87096774] ; [  7.87096774 114.12903226],0
a6,1,0.191799,1.703747,[48 17] ; [78 43],[44.03225806 20.96774194] ; [81.96774194 39.03225806],0
p2,1,0.198616,1.652525,[51 13] ; [106  16],[54.02150538  9.97849462] ; [102.97849462  19.02150538],0
p3,1,0.215309,1.535364,[25 40] ; [58 63],[29.00537634 35.99462366] ; [53.99462366 67.00537634],0
r1,1,0.224046,1.478268,[47 17] ; [99 23],[50.23655914 13.76344086] ; [95.76344086 26.23655914],0
p11,1,0.243778,1.358613,[45 20] ; [94 28],[48.31550802 16.68449198] ; [90.68449198 31.31550802],0
v3,1,0.310486,1.028609,[15 49] ; [36 82],[17.93406593 46.06593407] ; [33.06593407 84.93406593],0
b1,1,0.336182,0.924939,[23 42] ; [52 70],[26.06951872 38.93048128] ; [48.93048128 73.06951872],0
d4,1,0.346335,0.88684,[50 15] ; [100  21],[52.41935484 12.58064516] ; [97.58064516 23.41935484],0
u2,1,0.407671,0.685583,[15 16] ; [16 11],[16.56896552 14.43103448] ; [14.43103448 12.56896552],0
b4,1,0.438628,0.59987,[39 26] ; [66 56],[36.4973262 28.5026738] ; [68.5026738 53.4973262],0
b5,1,0.449824,0.571095,[41 24] ; [70 52],[38.5828877 26.4171123] ; [72.4171123 49.5828877],0
v2,1,0.457216,0.552701,[24 36] ; [55 65],[26.33333333 33.66666667] ; [52.66666667 67.33333333],0
n2,1,0.469221,0.52381,[13  3] ; [20  8],[12.  4.] ; [21.  7.],0
