Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,4.3e-05,16.74992,[26 72] ; [27 16],[36.83687943 61.16312057] ; [16.16312057 26.83687943],1
p7,1,0.001426,10.171684,[34 63] ; [27 15],[42.56834532 54.43165468] ; [18.43165468 23.56834532],0
v1,1,0.01536,5.874676,[25 72] ; [20 23],[31.17857143 65.82142857] ; [13.82142857 29.17857143],0
p1,1,0.028541,4.795075,[ 5 93] ; [ 7 36],[ 8.34042553 89.65957447] ; [ 3.65957447 39.34042553],0
p8,1,0.030961,4.655105,[29 68] ; [21 22],[34.64285714 62.35714286] ; [15.35714286 27.64285714],0
s8,1,0.068406,3.320857,[ 8 91] ; [ 8 35],[11.15492958 87.84507042] ; [ 4.84507042 38.15492958],0
p2,1,0.075777,3.153218,[57 40] ; [32 11],[61.66428571 35.33571429] ; [27.33571429 15.66428571],0
u3,1,0.083787,2.989862,[13 35] ; [11 12],[16.22535211 31.77464789] ; [ 7.77464789 15.22535211],0
s2,1,0.114487,2.491166,[24 75] ; [16 27],[27.88732394 71.11267606] ; [12.11267606 30.88732394],0
n6,1,0.136478,2.217227,[68 31] ; [34  8],[71.61702128 27.38297872] ; [30.38297872 11.61702128],0
b3,1,0.154983,2.022509,[19 32] ; [ 5 19],[16.32 34.68] ; [ 7.68 16.32],0
b2,1,0.154983,2.022509,[19 32] ; [ 5 19],[16.32 34.68] ; [ 7.68 16.32],0
s5,1,0.159674,1.977307,[12 84] ; [ 9 32],[14.71532847 81.28467153] ; [ 6.28467153 34.71532847],0
p5,1,0.170081,1.882227,[ 5 92] ; [ 5 38],[ 6.92857143 90.07142857] ; [ 3.07142857 39.92857143],0
p6,1,0.171373,1.870892,[17 79] ; [12 31],[20.02877698 75.97122302] ; [ 8.97122302 34.02877698],0
s3,1,0.174372,1.844946,[30 67] ; [18 24],[33.49640288 63.50359712] ; [14.50359712 27.49640288],0
a7,1,0.183453,1.769425,[52 46] ; [28 15],[55.60283688 42.39716312] ; [24.39716312 18.60283688],0
n4,1,0.185502,1.752986,[55 44] ; [29 14],[58.56338028 40.43661972] ; [25.43661972 17.56338028],0
n3,1,0.209211,1.576876,[21 15] ; [8 2],[22.69565217 13.30434783] ; [6.30434783 3.69565217],0
a5,1,0.224009,1.478504,[42 57] ; [23 20],[45.31690141 53.68309859] ; [19.68309859 23.31690141],0
d1,1,0.224448,1.475701,[31 68] ; [18 25],[34.16197183 64.83802817] ; [14.83802817 28.16197183],0
d5,1,0.232248,1.427039,[58 40] ; [30 13],[61.16312057 36.83687943] ; [26.83687943 16.16312057],0
a2,1,0.254173,1.300222,[ 6 93] ; [ 5 38],[ 7.66901408 91.33098592] ; [ 3.33098592 39.66901408],0
a1,1,0.283362,1.150896,[10 89] ; [ 2 41],[ 8.36619718 90.63380282] ; [ 3.63380282 39.36619718],0
b5,1,0.297783,1.084097,[60 39] ; [30 13],[62.74647887 36.25352113] ; [27.25352113 15.74647887],0
r4,1,0.343394,0.897718,[49 50] ; [25 18],[51.5915493 47.4084507] ; [22.4084507 20.5915493],0
