Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,39.658666,[26 77] ; [57 22],[46.97252747 56.02747253] ; [36.02747253 42.97252747],1
s8,1,0.0,37.480589,[14 91] ; [44 35],[33.09782609 71.90217391] ; [24.90217391 54.09782609],1
s5,1,0.0,31.053693,[11 91] ; [35 37],[26.96551724 75.03448276] ; [19.03448276 52.96551724],1
s6,1,0.0,28.513597,[39 65] ; [59 17],[56.62222222 47.37777778] ; [41.37777778 34.62222222],1
s7,1,1e-06,23.557692,[21 77] ; [44 33],[36.4 61.6] ; [28.6 48.4],1
s4,1,4.1e-05,16.823991,[11 94] ; [28 51],[22.25543478 82.74456522] ; [16.74456522 62.25543478],1
d4,1,0.003983,8.291734,[66 39] ; [65 14],[74.75543478 30.24456522] ; [56.24456522 22.75543478],0
p10,1,0.005201,7.808051,[64 37] ; [65 14],[72.38333333 28.61666667] ; [56.61666667 22.38333333],0
u3,1,0.010128,6.612297,[15 29] ; [21 12],[20.57142857 23.42857143] ; [15.42857143 17.57142857],0
a5,1,0.01116,6.439695,[48 57] ; [51 28],[56.49456522 48.50543478] ; [42.50543478 36.49456522],0
v1,1,0.016013,5.801428,[35 68] ; [39 36],[42.82022472 60.17977528] ; [31.17977528 43.82022472],0
a1,1,0.025037,5.021305,[  4 101] ; [10 69],[ 7.98913043 97.01086957] ; [ 6.01086957 72.98913043],0
p4,1,0.038062,4.302248,[44 59] ; [46 33],[50.93406593 52.06593407] ; [39.06593407 39.93406593],0
d1,1,0.042681,4.107975,[35 70] ; [38 41],[41.6576087 63.3423913] ; [31.3423913 47.6576087],0
p9,1,0.083673,2.992081,[77 25] ; [67 11],[81.6 20.4] ; [62.4 15.6],0
n3,1,0.11362,2.503134,[28  9] ; [16 12],[25.04615385 11.95384615] ; [18.95384615  9.04615385],0
b2,1,0.128216,2.313973,[24 33] ; [14 36],[20.24299065 36.75700935] ; [17.75700935 32.24299065],0
b3,1,0.128216,2.313973,[24 33] ; [14 36],[20.24299065 36.75700935] ; [17.75700935 32.24299065],0
p6,1,0.132455,2.263498,[29 71] ; [31 47],[33.70786517 66.29213483] ; [26.29213483 51.70786517],0
r4,1,0.161398,1.961077,[64 41] ; [56 23],[68.47826087 36.52173913] ; [51.52173913 27.47826087],0
r2,1,0.16285,1.947559,[83 20] ; [68  9],[86.40555556 16.59444444] ; [64.59444444 12.40555556],0
p3,1,0.165898,1.919628,[39 64] ; [38 41],[43.57692308 59.42307692] ; [33.42307692 45.57692308],0
d3,1,0.169195,1.890065,[52 52] ; [47 31],[56.57142857 47.42857143] ; [42.42857143 35.57142857],0
s1,1,0.237384,1.396065,[  2 102] ; [ 4 75],[  3.40983607 100.59016393] ; [ 2.59016393 76.40983607],0
b5,1,0.264764,1.243673,[62 43] ; [53 26],[65.625 39.375] ; [49.375 29.625],0
p12,1,0.265121,1.241817,[  3 100] ; [ 5 74],[ 4.52747253 98.47252747] ; [ 3.47252747 75.52747253],0
n2,1,0.271187,1.210731,[26 11] ; [23  5],[27.89230769  9.10769231] ; [21.10769231  6.89230769],0
v2,1,0.292699,1.107164,[39 65] ; [34 41],[42.41340782 61.58659218] ; [30.58659218 44.41340782],0
b4,1,0.336639,0.923191,[55 50] ; [47 32],[58.20652174 46.79347826] ; [43.79347826 35.20652174],0
a8,1,0.416156,0.661144,[ 6 93] ; [ 7 68],[ 7.39655172 91.60344828] ; [ 5.60344828 69.39655172],0
u1,1,0.432838,0.615196,[  4 101] ; [ 5 74],[ 5.13586957 99.86413043] ; [ 3.86413043 75.13586957],0
p11,1,0.441652,0.591986,[73 32] ; [59 20],[75.32608696 29.67391304] ; [56.67391304 22.32608696],0
p7,1,0.448916,0.573387,[53 50] ; [44 33],[55.50555556 47.49444444] ; [41.49444444 35.50555556],0
d5,1,0.508694,0.436754,[72 33] ; [57 21],[74.01639344 30.98360656] ; [54.98360656 23.01639344],0
p8,1,0.553904,0.350369,[43 60] ; [36 42],[44.9558011 58.0441989] ; [34.0441989 43.9558011],0
r3,1,0.564056,0.332731,[90 15] ; [70  9],[91.30434783 13.69565217] ; [68.69565217 10.30434783],0
p5,1,0.658602,0.195226,[10 95] ; [ 9 69],[10.90163934 94.09836066] ; [ 8.09836066 69.90163934],0
a7,1,0.733634,0.115801,[62 43] ; [48 30],[63.1147541 41.8852459] ; [46.8852459 31.1147541],0
p1,1,0.760607,0.092832,[ 8 97] ; [ 7 72],[ 8.55978261 96.44021739] ; [ 6.44021739 72.55978261],0
d2,1,0.774803,0.081852,[39 65] ; [28 51],[38.07650273 65.92349727] ; [28.92349727 50.07650273],0
n5,1,0.800794,0.063665,[69 35] ; [51 28],[68.19672131 35.80327869] ; [51.80327869 27.19672131],0
a6,1,0.812064,0.056532,[59 46] ; [43 36],[58.20652174 46.79347826] ; [43.79347826 35.20652174],0
u4,1,0.839162,0.041195,[  1 104] ; [ 1 78],[  1.14130435 103.85869565] ; [ 0.85869565 78.14130435],0
p2,1,0.842949,0.039253,[79 25] ; [61 18],[79.56284153 24.43715847] ; [60.43715847 18.56284153],0
u2,1,0.843199,0.039126,[23 21] ; [18 15],[23.42857143 20.57142857] ; [17.57142857 15.42857143],0
v3,1,0.844564,0.038439,[29 76] ; [22 54],[29.58563536 75.41436464] ; [21.41436464 54.58563536],0
a2,1,0.877816,0.023635,[10 95] ; [ 7 72],[ 9.70108696 95.29891304] ; [ 7.29891304 71.70108696],0
n6,1,0.907673,0.01345,[83 22] ; [63 16],[83.31521739 21.68478261] ; [62.68478261 16.31521739],0
b1,1,0.910992,0.012496,[43 62] ; [33 46],[43.36956522 61.63043478] ; [32.63043478 46.36956522],0
a4,1,0.915748,0.011192,[34 71] ; [25 54],[33.66847826 71.33152174] ; [25.33152174 53.66847826],0
a3,1,0.942056,0.005283,[60 44] ; [46 33],[60.24043716 43.75956284] ; [45.75956284 33.24043716],0
n4,1,0.951861,0.003645,[66 39] ; [50 29],[66.19565217 38.80434783] ; [49.80434783 29.19565217],0
n1,1,1.0,0.0,[12 24] ; [ 9 18],[12. 24.] ; [ 9. 18.],0
