Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,175.11399,[  6 106] ; [372 139],[67.95505618 44.04494382] ; [310.04494382 200.95505618],1
d3,1,0.0,105.728015,[31 81] ; [396 115],[76.76404494 35.23595506] ; [350.23595506 160.76404494],1
d5,1,0.0,90.855548,[58 54] ; [457  54],[92.58426966 19.41573034] ; [422.41573034  88.58426966],1
d2,1,0.0,34.597988,[29 83] ; [288 221],[57.17230274 54.82769726] ; [259.82769726 249.17230274],1
a3,1,0.0,32.124152,[58 53] ; [399 110],[81.81774194 29.18225806] ; [375.18225806 133.81774194],1
a5,1,0.0,30.137309,[63 49] ; [412  99],[85.39325843 26.60674157] ; [389.60674157 121.39325843],1
a4,1,0.0,25.875427,[28 82] ; [266 244],[52.16129032 57.83870968] ; [241.83870968 268.16129032],1
u1,1,2e-06,22.847136,[  4 108] ; [120 391],[22.29213483 89.70786517] ; [101.70786517 409.29213483],1
a2,1,4e-06,21.305261,[ 10 102] ; [154 357],[29.48314607 82.51685393] ; [134.51685393 376.48314607],1
s2,1,0.00031,13.009159,[42 67] ; [291 215],[59.0195122 49.9804878] ; [273.9804878 232.0195122],1
p2,1,0.001167,10.542325,[84 27] ; [447  63],[94.91304348 16.08695652] ; [436.08695652  73.91304348],0
r1,1,0.003047,8.779363,[85 25] ; [449  61],[94.74193548 15.25806452] ; [439.25806452  70.74193548],0
p4,1,0.005905,7.57916,[60 51] ; [345 164],[72.50806452 38.49193548] ; [332.49193548 176.50806452],0
b3,1,0.008777,6.867653,[17 49] ; [138 182],[26.50259067 39.49740933] ; [128.49740933 191.50259067],0
b2,1,0.008777,6.867653,[17 49] ; [138 182],[26.50259067 39.49740933] ; [128.49740933 191.50259067],0
v2,1,0.009171,6.789228,[48 55] ; [299 195],[59.86767169 43.13232831] ; [287.13232831 206.86767169],0
u2,1,0.012995,6.169837,[22 32] ; [68 43],[29.45454545 24.54545455] ; [60.54545455 50.45454545],0
v1,1,0.014536,5.971871,[54 55] ; [311 189],[65.32840722 43.67159278] ; [299.67159278 200.32840722],0
r3,1,0.014555,5.969555,[106   6] ; [501   8],[109.47504026   2.52495974] ; [497.52495974  11.47504026],0
p6,1,0.024997,5.024085,[33 76] ; [211 293],[43.38662316 65.61337684] ; [200.61337684 303.38662316],0
s6,1,0.027744,4.84388,[68 39] ; [371 130],[77.25822368 29.74177632] ; [361.74177632 139.25822368],0
a7,1,0.028111,4.821222,[73 39] ; [384 126],[82.28938907 29.71061093] ; [374.71061093 135.28938907],0
s8,1,0.028675,4.787019,[43 67] ; [257 251],[53.39805825 56.60194175] ; [246.60194175 261.39805825],0
p10,1,0.029215,4.754886,[86 22] ; [445  63],[93.0974026 14.9025974] ; [437.9025974  70.0974026],0
p1,1,0.035635,4.414506,[16 95] ; [ 41 468],[ 10.20483871 100.79516129] ; [ 46.79516129 462.20483871],0
s5,1,0.036157,4.389668,[30 77] ; [191 301],[39.47746244 67.52253756] ; [181.52253756 310.47746244],0
a6,1,0.037646,4.320949,[69 43] ; [365 145],[78.14790997 33.85209003] ; [355.85209003 154.14790997],0
p9,1,0.041226,4.166684,[90 19] ; [452  53],[96.21824104 12.78175896] ; [445.78175896  59.21824104],0
n3,1,0.042786,4.103827,[22  2] ; [69 27],[18.2  5.8] ; [72.8 23.2],0
u3,1,0.048054,3.908108,[25 29] ; [70 42],[30.90361446 23.09638554] ; [64.09638554 47.90361446],0
a1,1,0.048297,3.89963,[  1 111] ; [ 26 485],[  4.85393258 107.14606742] ; [ 22.14606742 488.85393258],0
