Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,40.199964,[13 24] ; [56  3],[26.59375 10.40625] ; [42.40625 16.59375],1
b1,1,0.021678,5.271475,[20 17] ; [18 41],[14.64583333 22.35416667] ; [23.35416667 35.64583333],0
s5,1,0.024541,5.055956,[ 6 28] ; [23 34],[10.83516484 23.16483516] ; [18.16483516 38.83516484],0
d2,1,0.026421,4.928264,[19 18] ; [17 42],[13.875 23.125] ; [22.125 36.875],0
p11,1,0.044682,4.030617,[21 16] ; [45 14],[25.4375 11.5625] ; [40.5625 18.4375],0
r4,1,0.052946,3.74561,[26 11] ; [51  8],[29.67708333  7.32291667] ; [47.32291667 11.67708333],0
n6,1,0.059563,3.549521,[17 20] ; [38 20],[21.42105263 15.57894737] ; [33.57894737 24.42105263],0
s4,1,0.07477,3.17508,[ 3 34] ; [13 46],[ 6.16666667 30.83333333] ; [ 9.83333333 49.16666667],0
u2,1,0.08209,3.023032,[5 6] ; [16  5],[7.21875 3.78125] ; [13.78125  7.21875],0
s7,1,0.088204,2.906852,[10 24] ; [28 31],[13.89247312 20.10752688] ; [24.10752688 34.89247312],0
p6,1,0.088291,2.905263,[ 7 28] ; [21 36],[10.65217391 24.34782609] ; [17.34782609 39.65217391],0
n2,1,0.116613,2.462227,[7 5] ; [12  2],[8.76923077 3.23076923] ; [10.23076923  3.76923077],0
a8,1,0.125551,2.346667,[ 5 28] ; [ 3 52],[ 3. 30.] ; [ 5. 50.],0
n4,1,0.127458,2.323199,[19 18] ; [21 38],[15.41666667 21.58333333] ; [24.58333333 34.41666667],0
p7,1,0.137296,2.20801,[14 23] ; [31 27],[17.52631579 19.47368421] ; [27.47368421 30.52631579],0
p8,1,0.146137,2.112113,[12 25] ; [28 31],[15.41666667 21.58333333] ; [24.58333333 34.41666667],0
r2,1,0.148926,2.083219,[31  6] ; [54  4],[33.10526316  3.89473684] ; [51.89473684  6.10526316],0
v4,1,0.161366,1.961378,[32  5] ; [54  3],[33.85106383  3.14893617] ; [52.14893617  4.85106383],0
s6,1,0.180442,1.793981,[19 17] ; [38 19],[22.06451613 13.93548387] ; [34.93548387 22.06451613],0
p2,1,0.182924,1.773706,[25 12] ; [47 12],[27.75  9.25] ; [44.25 14.75],0
s8,1,0.203224,1.619054,[10 26] ; [24 35],[12.88421053 23.11578947] ; [21.11578947 37.88421053],0
b5,1,0.235515,1.407238,[22 15] ; [42 17],[24.66666667 12.33333333] ; [39.33333333 19.66666667],0
p12,1,0.268127,1.226305,[ 1 35] ; [ 5 54],[ 2.27368421 33.72631579] ; [ 3.72631579 55.27368421],0
a7,1,0.308273,1.03806,[24 13] ; [44 15],[26.20833333 10.79166667] ; [41.79166667 17.20833333],0
s2,1,0.317832,0.997849,[14 23] ; [28 30],[16.35789474 20.64210526] ; [25.64210526 32.35789474],0
p1,1,0.398421,0.713085,[ 3 34] ; [ 8 50],[ 4.28421053 32.71578947] ; [ 6.71578947 51.28421053],0
b2,1,0.399092,0.711061,[ 7 13] ; [15 17],[ 8.46153846 11.53846154] ; [13.53846154 18.46153846],0
b3,1,0.399092,0.711061,[ 7 13] ; [15 17],[ 8.46153846 11.53846154] ; [13.53846154 18.46153846],0
s3,1,0.419915,0.650553,[16 21] ; [30 28],[17.91578947 19.08421053] ; [28.08421053 29.91578947],0
u3,1,0.442695,0.589286,[7 5] ; [15  6],[8. 4.] ; [14.  7.],0
r3,1,0.486734,0.483738,[33  4] ; [55  4],[33.91666667  3.08333333] ; [54.08333333  4.91666667],0
v3,1,0.492308,0.471477,[15 19] ; [21 36],[13.45054945 20.54945055] ; [22.54945055 34.45054945],0
d4,1,0.511515,0.430967,[32  5] ; [48 11],[30.83333333  6.16666667] ; [49.16666667  9.83333333],0
b4,1,0.561448,0.337204,[21 16] ; [37 22],[22.35416667 14.64583333] ; [35.64583333 23.35416667],0
p4,1,0.615677,0.25199,[15 22] ; [27 32],[16.1875 20.8125] ; [25.8125 33.1875],0
v2,1,0.634233,0.226364,[23 13] ; [33 23],[21.91304348 14.08695652] ; [34.08695652 21.91304348],0
d5,1,0.645722,0.211337,[28  9] ; [47 12],[28.90625  8.09375] ; [46.09375 12.90625],0
d1,1,0.710315,0.137963,[19 18] ; [28 31],[18.11458333 18.88541667] ; [28.88541667 30.11458333],0
a5,1,0.714926,0.133407,[27 10] ; [41 18],[26.20833333 10.79166667] ; [41.79166667 17.20833333],0
p3,1,0.737715,0.112145,[14 22] ; [25 34],[14.77894737 21.22105263] ; [24.22105263 34.77894737],0
a3,1,0.750982,0.100707,[25 12] ; [38 21],[24.28125 12.71875] ; [38.71875 20.28125],0
a1,1,0.7866,0.073294,[ 2 35] ; [ 4 55],[ 2.3125 34.6875] ; [ 3.6875 55.3125],0
r1,1,0.794966,0.067531,[28  9] ; [46 13],[28.52083333  8.47916667] ; [45.47916667 13.52083333],0
a2,1,0.805637,0.060545,[ 7 30] ; [10 49],[ 6.55208333 30.44791667] ; [10.44791667 48.55208333],0
s1,1,0.807504,0.059364,[ 3 34] ; [ 4 55],[ 2.69791667 34.30208333] ; [ 4.30208333 54.69791667],0
u1,1,0.874665,0.024881,[ 4 33] ; [ 7 52],[ 4.23958333 32.76041667] ; [ 6.76041667 52.23958333],0
a6,1,0.879287,0.023066,[22 15] ; [36 23],[22.35416667 14.64583333] ; [35.64583333 23.35416667],0
a4,1,0.885142,0.020867,[17 20] ; [28 31],[17.34375 19.65625] ; [27.65625 31.34375],0
n3,1,0.898768,0.016184,[8 4] ; [9 5],[7.84615385 4.15384615] ; [9.15384615 4.84615385],0
n1,1,0.898768,0.016184,[4 8] ; [5 9],[4.15384615 7.84615385] ; [4.84615385 9.15384615],0
d3,1,0.93554,0.006541,[26 11] ; [41 18],[25.82291667 11.17708333] ; [41.17708333 17.82291667],0
