Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000825,11.183824,[44  5] ; [7 7],[39.66666667  9.33333333] ; [11.33333333  2.66666667],1
p8,1,0.005905,7.578947,[34 15] ; [ 4 10],[29.55555556 19.44444444] ; [8.44444444 5.55555556],0
a8,1,0.006458,7.417723,[ 4 40] ; [5 7],[ 7.07142857 36.92857143] ; [ 1.92857143 10.07142857],0
d1,1,0.008965,6.829823,[36 13] ; [5 9],[31.88888889 17.11111111] ; [9.11111111 4.88888889],0
a5,1,0.009084,6.80625,[41  8] ; [7 7],[37.33333333 11.66666667] ; [10.66666667  3.33333333],0
p10,1,0.011417,6.399286,[42  6] ; [8 6],[38.70967742  9.29032258] ; [11.29032258  2.70967742],0
d2,1,0.021226,5.308163,[31 18] ; [ 4 10],[27.22222222 21.77777778] ; [7.77777778 6.22222222],0
a7,1,0.033366,4.526914,[31 18] ; [13  1],[34.22222222 14.77777778] ; [9.77777778 4.22222222],0
b5,1,0.043114,4.090909,[20 29] ; [10  4],[23.33333333 25.66666667] ; [6.66666667 7.33333333],0
r1,1,0.05778,3.6,[40  9] ; [8 6],[37.33333333 11.66666667] ; [10.66666667  3.33333333],0
n6,1,0.083265,3.0,[44  5] ; [10  4],[42.  7.] ; [12.  2.],0
d5,1,0.129225,2.30179,[38 11] ; [8 6],[35.77777778 13.22222222] ; [10.22222222  3.77777778],0
a2,1,0.157219,2.000769,[12 37] ; [ 1 13],[10.11111111 38.88888889] ; [ 2.88888889 11.11111111],0
b4,1,0.171349,1.871102,[31 18] ; [6 8],[28.77777778 20.22222222] ; [8.22222222 5.77777778],0
b1,1,0.183908,1.765761,[20 29] ; [ 3 11],[17.88888889 31.11111111] ; [5.11111111 8.88888889],0
p3,1,0.220671,1.5,[30 19] ; [6 8],[28. 21.] ; [8. 6.],0
b2,1,0.244338,1.355388,[23 15] ; [4 6],[21.375 16.625] ; [5.625 4.375],0
b3,1,0.244338,1.355388,[23 15] ; [4 6],[21.375 16.625] ; [5.625 4.375],0
v3,1,0.249572,1.325696,[30 17] ; [6 7],[28.2 18.8] ; [7.8 5.2],0
s3,1,0.282011,1.157373,[21 26] ; [ 4 10],[19.26229508 27.73770492] ; [5.73770492 8.26229508],0
p4,1,0.298311,1.081731,[32 17] ; [7 7],[30.33333333 18.66666667] ; [8.66666667 5.33333333],0
d3,1,0.347026,0.884302,[32 17] ; [11  3],[33.44444444 15.55555556] ; [9.55555556 4.44444444],0
s1,1,0.354985,0.855559,[ 1 46] ; [ 1 13],[ 1.54098361 45.45901639] ; [ 0.45901639 13.54098361],0
p6,1,0.358743,0.84229,[22 27] ; [4 9],[20.5483871 28.4516129] ; [5.4516129 7.5483871],0
a4,1,0.379816,0.771298,[24 25] ; [5 9],[22.55555556 26.44444444] ; [6.44444444 7.55555556],0
p9,1,0.404024,0.696316,[42  6] ; [11  3],[41.03225806  6.96774194] ; [11.96774194  2.03225806],0
s2,1,0.421787,0.64533,[19 28] ; [ 4 10],[17.72131148 29.27868852] ; [5.27868852 8.72131148],0
s5,1,0.490209,0.476067,[11 34] ; [ 2 11],[10.0862069 34.9137931] ; [ 2.9137931 10.0862069],0
s4,1,0.491297,0.473684,[ 4 45] ; [ 2 12],[ 4.66666667 44.33333333] ; [ 1.33333333 12.66666667],0
p11,1,0.518921,0.416038,[42  7] ; [11  3],[41.22222222  7.77777778] ; [11.77777778  2.22222222],0
u1,1,0.518921,0.416038,[ 7 42] ; [ 3 11],[ 7.77777778 41.22222222] ; [ 2.22222222 11.77777778],0
s7,1,0.565357,0.330513,[27 19] ; [7 7],[26.06666667 19.93333333] ; [7.93333333 6.06666667],0
a3,1,0.606905,0.264706,[39 10] ; [12  2],[39.66666667  9.33333333] ; [11.33333333  2.66666667],0
a6,1,0.63211,0.22921,[28 21] ; [9 5],[28.77777778 20.22222222] ; [8.22222222 5.77777778],0
a1,1,0.635256,0.225,[ 2 47] ; [ 1 13],[ 2.33333333 46.66666667] ; [ 0.66666667 13.33333333],0
d4,1,0.657415,0.196678,[41  8] ; [11  3],[40.44444444  8.55555556] ; [11.55555556  2.44444444],0
p5,1,0.707027,0.141265,[ 5 42] ; [ 2 12],[ 5.39344262 41.60655738] ; [ 1.60655738 12.39344262],0
r3,1,0.730753,0.118421,[44  5] ; [13  1],[44.33333333  4.66666667] ; [12.66666667  1.33333333],0
r2,1,0.885549,0.020718,[44  4] ; [13  1],[44.12903226  3.87096774] ; [12.87096774  1.12903226],0
v1,1,0.891198,0.018711,[29 20] ; [8 6],[28.77777778 20.22222222] ; [8.22222222 5.77777778],0
v2,1,0.897222,0.016685,[33 16] ; [9 4],[33.19354839 15.80645161] ; [8.80645161 4.19354839],0
p7,1,0.897222,0.016685,[33 16] ; [9 4],[33.19354839 15.80645161] ; [8.80645161 4.19354839],0
r4,1,1.0,0.0,[42  7] ; [12  2],[42.  7.] ; [12.  2.],0
