Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,155.527397,[ 35 185] ; [195  74],[103.47648262 116.52351738] ; [126.52351738 142.47648262],1
d4,1,0.0,139.020191,[123  98] ; [267   3],[175.53971487  45.46028513] ; [214.46028513  55.53971487],1
d3,1,0.0,133.573934,[ 84 137] ; [238  33],[144.63821138  76.36178862] ; [177.36178862  93.63821138],1
d5,1,0.0,127.744048,[124  97] ; [265   6],[174.73373984  46.26626016] ; [214.26626016  56.73373984],1
a2,1,0.0,68.759939,[ 10 211] ; [ 96 175],[ 47.61382114 173.38617886] ; [ 58.38617886 212.61382114],1
a4,1,0.0,66.875984,[ 47 173] ; [156 113],[ 91.32924335 128.67075665] ; [111.67075665 157.32924335],1
u1,1,0.0,49.455273,[  7 214] ; [ 72 199],[ 35.48577236 185.51422764] ; [ 43.51422764 227.48577236],1
a5,1,0.0,43.886408,[121 100] ; [223  48],[154.5203252  66.4796748] ; [189.4796748  81.5203252],1
a3,1,0.0,36.040868,[118 101] ; [215  56],[148.83061224  70.16938776] ; [184.16938776  86.83061224],1
a6,1,0.0,32.890701,[118 103] ; [211  60],[147.78252033  73.21747967] ; [181.21747967  89.78252033],1
r1,1,1e-06,23.413132,[147  72] ; [231  39],[169.28834356  49.71165644] ; [208.71165644  61.28834356],1
v2,1,6e-06,20.608468,[ 88 123] ; [163  97],[112.44373673  98.55626327] ; [138.55626327 121.44373673],1
a7,1,8.7e-05,15.40029,[136  85] ; [210  60],[155.73523422  65.26476578] ; [190.26476578  79.73523422],1
v3,1,0.0007,11.489428,[ 65 152] ; [116 141],[ 82.8628692 134.1371308] ; [ 98.1371308 158.8628692],1
s8,1,0.001979,9.569216,[ 65 155] ; [116 153],[ 81.43149284 138.56850716] ; [ 99.56850716 169.43149284],0
r2,1,0.004409,8.107143,[195  25] ; [255  12],[203.28542094  16.71457906] ; [246.71457906  20.28542094],0
n4,1,0.004638,8.015416,[151  68] ; [217  54],[164.47346939  54.52653061] ; [203.52653061  67.47346939],0
p4,1,0.006238,7.480105,[ 90 129] ; [144 125],[105.01229508 113.98770492] ; [128.98770492 140.01229508],0
s7,1,0.009792,6.67237,[ 74 139] ; [120 138],[ 87.73248408 125.26751592] ; [106.26751592 151.73248408],0
r4,1,0.012452,6.245315,[184  37] ; [246  25],[193.1504065  27.8495935] ; [236.8495935  34.1504065],0
r3,1,0.013358,6.121115,[200  20] ; [260  10],[206.53061224  13.46938776] ; [253.46938776  16.53061224],0
s1,1,0.017573,5.638193,[ 10 206] ; [  3 265],[  5.80165289 210.19834711] ; [  7.19834711 260.80165289],0
s2,1,0.019039,5.497892,[ 85 133] ; [133 135],[ 97.78600823 120.21399177] ; [120.21399177 147.78600823],0
s4,1,0.020326,5.383668,[ 47 173] ; [ 36 232],[ 37.41803279 182.58196721] ; [ 45.58196721 222.41803279],0
u3,1,0.025595,4.98316,[43 59] ; [34 22],[49.70886076 52.29113924] ; [27.29113924 28.70886076],0
b3,1,0.035649,4.413827,[32 88] ; [ 64 102],[40.27972028 79.72027972] ; [ 55.72027972 110.27972028],0
b2,1,0.035649,4.413827,[32 88] ; [ 64 102],[40.27972028 79.72027972] ; [ 55.72027972 110.27972028],0
p12,1,0.043604,4.071846,[  7 212] ; [ 20 251],[ 12.06734694 206.93265306] ; [ 14.93265306 256.06734694],0
n2,1,0.048508,3.892283,[48 10] ; [43 21],[43.26229508 14.73770492] ; [47.73770492 16.26229508],0
p10,1,0.055954,3.653434,[163  53] ; [222  47],[171.46391753  44.53608247] ; [213.53608247  55.46391753],0
p11,1,0.06449,3.417974,[165  56] ; [221  50],[173.38617886  47.61382114] ; [212.61382114  58.38617886],0
p3,1,0.085254,2.961775,[ 80 141] ; [118 151],[ 89.30204082 131.69795918] ; [108.69795918 160.30204082],0
u2,1,0.099377,2.715517,[43 58] ; [31 24],[47.91025641 53.08974359] ; [26.08974359 28.91025641],0
v4,1,0.119897,2.418663,[202  17] ; [259  12],[206.03877551  12.96122449] ; [254.96122449  16.03877551],0
