Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,8e-06,19.923766,[37 68] ; [44 18],[50.92814371 54.07185629] ; [30.07185629 31.92814371],1
a5,1,0.005141,7.829271,[54 55] ; [45 18],[62.73837209 46.26162791] ; [36.26162791 26.73837209],0
n4,1,0.01148,6.389462,[70 38] ; [53 11],[77.23255814 30.76744186] ; [45.76744186 18.23255814],0
b3,1,0.01534,5.876951,[17 49] ; [17 17],[22.44 43.56] ; [11.56 22.44],0
b2,1,0.01534,5.876951,[17 49] ; [17 17],[22.44 43.56] ; [11.56 22.44],0
s4,1,0.018851,5.515243,[32 75] ; [ 9 55],[25.65497076 81.34502924] ; [15.34502924 48.65497076],0
r1,1,0.02163,5.275277,[72 36] ; [53 11],[78.48837209 29.51162791] ; [46.51162791 17.48837209],0
n5,1,0.024379,5.067481,[71 35] ; [53 11],[77.31764706 28.68235294] ; [46.68235294 17.31764706],0
p3,1,0.041892,4.139568,[41 67] ; [34 29],[47.36842105 60.63157895] ; [27.63157895 35.36842105],0
p5,1,0.050161,3.836061,[  7 100] ; [10 53],[10.7 96.3] ; [ 6.3 56.7],0
s7,1,0.054272,3.704302,[60 45] ; [44 17],[65.78313253 39.21686747] ; [38.21686747 22.78313253],0
a7,1,0.062743,3.463361,[73 35] ; [33 29],[67.34117647 40.65882353] ; [38.65882353 23.34117647],0
v1,1,0.076788,3.131611,[50 58] ; [38 25],[55.57894737 52.42105263] ; [32.42105263 30.57894737],0
p8,1,0.083808,2.989459,[46 60] ; [36 27],[51.43195266 54.56804734] ; [30.56804734 32.43195266],0
b5,1,0.118344,2.439099,[71 38] ; [34 30],[66.15606936 42.84393064] ; [38.84393064 25.15606936],0
n6,1,0.217222,1.522627,[83 23] ; [55  9],[86.04705882 19.95294118] ; [51.95294118 12.04705882],0
s8,1,0.229524,1.443809,[51 58] ; [36 28],[54.8150289 54.1849711] ; [32.1849711 31.8150289],0
n1,1,0.230139,1.44,[ 7 14] ; [8 7],[ 8.75 12.25] ; [6.25 8.75],0
r4,1,0.24459,1.353942,[92 17] ; [58  6],[94.50867052 14.49132948] ; [55.49132948  8.50867052],0
r2,1,0.266026,1.237124,[97 10] ; [61  3],[98.86549708  8.13450292] ; [59.13450292  4.86549708],0
u2,1,0.266091,1.236788,[20 23] ; [14  9],[22.15151515 20.84848485] ; [11.84848485 11.15151515],0
n3,1,0.284984,1.143166,[14  8] ; [12  3],[15.45945946  6.54054054] ; [10.54054054  4.45945946],0
p9,1,0.291447,1.112926,[89 17] ; [48 14],[86.44047619 19.55952381] ; [50.55952381 11.44047619],0
s6,1,0.297144,1.086969,[85 23] ; [52  9],[87.55029586 20.44970414] ; [49.44970414 11.55029586],0
a3,1,0.409613,0.679924,[64 45] ; [41 22],[66.54069767 42.45930233] ; [38.45930233 24.54069767],0
a8,1,0.423108,0.641667,[21 84] ; [ 9 51],[19.09090909 85.90909091] ; [10.90909091 49.09090909],0
s3,1,0.485865,0.48567,[94 15] ; [51 11],[92.42690058 16.57309942] ; [52.57309942  9.42690058],0
b4,1,0.502038,0.450626,[59 50] ; [38 26],[61.11560694 47.88439306] ; [35.88439306 28.11560694],0
a6,1,0.567468,0.326937,[62 47] ; [33 30],[60.20348837 48.79651163] ; [34.79651163 28.20348837],0
p10,1,0.601381,0.272918,[84 22] ; [52 11],[85.30177515 20.69822485] ; [50.69822485 12.30177515],0
b1,1,0.637833,0.221587,[50 59] ; [27 37],[48.51445087 60.48554913] ; [28.48554913 35.51445087],0
d4,1,0.656833,0.197393,[69 40] ; [42 21],[70.34302326 38.65697674] ; [40.65697674 22.34302326],0
d5,1,0.684525,0.165077,[59 49] ; [37 27],[60.27906977 47.72093023] ; [35.72093023 28.27906977],0
u3,1,0.721644,0.126923,[26 18] ; [14  8],[26.66666667 17.33333333] ; [13.33333333  8.66666667],0
u1,1,0.742911,0.107585,[  4 105] ; [ 3 61],[  4.41040462 104.58959538] ; [ 2.58959538 61.41040462],0
v4,1,0.752962,0.099059,[100   7] ; [59  5],[99.49122807  7.50877193] ; [59.50877193  4.49122807],0
s5,1,0.753648,0.098491,[46 60] ; [28 33],[46.97005988 59.02994012] ; [27.02994012 33.97005988],0
p6,1,0.769545,0.085832,[38 68] ; [24 39],[38.88757396 67.11242604] ; [23.11242604 39.88757396],0
a2,1,0.7854,0.074141,[  8 101] ; [ 4 60],[  7.56069364 101.43930636] ; [ 4.43930636 59.56069364],0
p2,1,0.797889,0.065577,[85 22] ; [49 14],[84.34117647 22.65882353] ; [49.65882353 13.34117647],0
d3,1,0.824157,0.049374,[43 65] ; [24 39],[42.31578947 65.68421053] ; [24.68421053 38.31578947],0
p12,1,0.84265,0.039404,[  6 101] ; [ 4 59],[  6.29411765 100.70588235] ; [ 3.70588235 59.29411765],0
p1,1,0.913227,0.011874,[ 8 99] ; [ 5 58],[ 8.18235294 98.81764706] ; [ 4.81764706 58.18235294],0
r3,1,0.939949,0.005675,[100   7] ; [60  4],[100.11695906   6.88304094] ; [59.88304094  4.11695906],0
p7,1,0.943802,0.004969,[71 33] ; [42 20],[70.79518072 33.20481928] ; [42.20481928 19.79518072],0
p4,1,0.946736,0.004463,[56 52] ; [33 30],[56.21052632 51.78947368] ; [32.78947368 30.21052632],0
