Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000228,13.588822,[19  7] ; [ 2 13],[13.31707317 12.68292683] ; [7.68292683 7.31707317],1
p11,1,0.002737,8.975003,[16 10] ; [ 2 13],[11.41463415 14.58536585] ; [6.58536585 8.41463415],0
p2,1,0.007661,7.111111,[19  6] ; [ 5 10],[15. 10.] ; [9. 6.],0
n6,1,0.010063,6.623641,[18  6] ; [ 5 10],[14.15384615  9.84615385] ; [8.84615385 6.15384615],0
p7,1,0.01526,5.886197,[12 11] ; [ 2 13],[ 8.47368421 14.52631579] ; [5.52631579 9.47368421],0
s1,1,0.031487,4.626225,[ 1 25] ; [ 4 11],[ 3.17073171 22.82926829] ; [ 1.82926829 13.17073171],0
v4,1,0.036569,4.370359,[17  6] ; [6 9],[13.92105263  9.07894737] ; [9.07894737 5.92105263],0
s7,1,0.04044,4.199313,[13 12] ; [ 2 10],[10.13513514 14.86486486] ; [4.86486486 7.13513514],0
p8,1,0.044721,4.029123,[ 9 17] ; [ 1 14],[ 6.34146341 19.65853659] ; [ 3.65853659 11.34146341],0
s6,1,0.0455,4.0,[13 12] ; [ 3 12],[10. 15.] ; [6. 9.],0
n5,1,0.082871,3.007673,[17  8] ; [6 9],[14.375 10.625] ; [8.625 6.375],0
v1,1,0.146812,2.105067,[11 15] ; [ 3 12],[ 8.87804878 17.12195122] ; [5.12195122 9.87804878],0
b4,1,0.148252,2.09014,[21  5] ; [9 6],[19.02439024  6.97560976] ; [10.97560976  4.02439024],0
n2,1,0.148856,2.083939,[11  5] ; [4 6],[9.23076923 6.76923077] ; [5.76923077 4.23076923],0
a5,1,0.241279,1.373108,[17  9] ; [7 8],[15.2195122 10.7804878] ; [8.7804878 6.2195122],0
d2,1,0.278958,1.172161,[12 14] ; [ 4 10],[10.4 15.6] ; [5.6 8.4],0
p4,1,0.285049,1.142857,[ 9 16] ; [ 3 12],[ 7.5 17.5] ; [ 4.5 10.5],0
b5,1,0.300299,1.072866,[13 13] ; [10  5],[14.58536585 11.41463415] ; [8.41463415 6.58536585],0
n3,1,0.404657,0.694444,[7 8] ; [3 7],[6. 9.] ; [4. 6.],0
s2,1,0.410582,0.677116,[ 8 17] ; [ 3 12],[ 6.875 18.125] ; [ 4.125 10.875],0
a3,1,0.444565,0.58447,[18  8] ; [8 6],[16.9  9.1] ; [9.1 4.9],0
p6,1,0.448271,0.575019,[ 6 20] ; [ 2 13],[ 5.07317073 20.92682927] ; [ 2.92682927 12.07317073],0
d5,1,0.475263,0.509713,[20  6] ; [10  5],[19.02439024  6.97560976] ; [10.97560976  4.02439024],0
n1,1,0.483231,0.491562,[7 9] ; [3 7],[6.15384615 9.84615385] ; [3.84615385 6.15384615],0
a4,1,0.536249,0.382536,[13 13] ; [6 9],[12.04878049 13.95121951] ; [6.95121951 8.04878049],0
a1,1,0.557645,0.343798,[ 2 24] ; [ 2 13],[ 2.53658537 23.46341463] ; [ 1.46341463 13.53658537],0
p1,1,0.557645,0.343798,[ 2 24] ; [ 2 13],[ 2.53658537 23.46341463] ; [ 1.46341463 13.53658537],0
s5,1,0.571608,0.32,[ 7 18] ; [ 3 12],[ 6.25 18.75] ; [ 3.75 11.25],0
u2,1,0.59298,0.285714,[3 4] ; [4 3],[3.5 3.5] ; [3.5 3.5],0
d3,1,0.607487,0.263851,[16 10] ; [8 7],[15.2195122 10.7804878] ; [8.7804878 6.2195122],0
b1,1,0.657774,0.196239,[12 14] ; [8 7],[12.68292683 13.31707317] ; [7.31707317 7.68292683],0
v3,1,0.663911,0.188808,[ 7 19] ; [ 5 10],[ 7.6097561 18.3902439] ; [ 4.3902439 10.6097561],0
r3,1,0.670556,0.180952,[12 12] ; [6 8],[11.36842105 12.63157895] ; [6.63157895 7.36842105],0
a8,1,0.673911,0.177061,[ 1 22] ; [ 1 12],[ 1.27777778 21.72222222] ; [ 0.72222222 12.27777778],0
u3,1,0.714393,0.133929,[3 5] ; [2 5],[2.66666667 5.33333333] ; [2.33333333 4.66666667],0
s3,1,0.720786,0.127741,[11 13] ; [6 9],[10.46153846 13.53846154] ; [6.53846154 8.46153846],0
v2,1,0.720786,0.127741,[11 13] ; [6 9],[10.46153846 13.53846154] ; [6.53846154 8.46153846],0
p3,1,0.769297,0.086022,[ 6 19] ; [ 3 12],[ 5.625 19.375] ; [ 3.375 11.625],0
b2,1,0.818733,0.052521,[ 6 12] ; [2 5],[ 5.76 12.24] ; [2.24 4.76],0
b3,1,0.818733,0.052521,[ 6 12] ; [2 5],[ 5.76 12.24] ; [2.24 4.76],0
a7,1,0.841559,0.03996,[14 12] ; [8 6],[14.3 11.7] ; [7.7 6.3],0
a2,1,0.857942,0.032039,[ 4 22] ; [ 2 13],[ 3.80487805 22.19512195] ; [ 2.19512195 12.80487805],0
s4,1,0.865664,0.028618,[ 3 23] ; [ 2 13],[ 3.17073171 22.82926829] ; [ 1.82926829 13.17073171],0
d4,1,0.868355,0.027473,[21  5] ; [11  3],[20.8  5.2] ; [11.2  2.8],0
n4,1,0.922512,0.009462,[16 10] ; [9 6],[15.85365854 10.14634146] ; [9.14634146 5.85365854],0
r2,1,0.957251,0.002873,[14  9] ; [9 6],[13.92105263  9.07894737] ; [9.07894737 5.92105263],0
a6,1,0.974697,0.001006,[12 14] ; [7 8],[12.04878049 13.95121951] ; [6.95121951 8.04878049],0
d1,1,0.974697,0.001006,[12 14] ; [7 8],[12.04878049 13.95121951] ; [6.95121951 8.04878049],0
