Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,70.366506,[ 35 134] ; [165 102],[77.52293578 91.47706422] ; [122.47706422 144.52293578],1
v1,1,0.0,34.619449,[72 98] ; [190  79],[101.45785877  68.54214123] ; [160.54214123 108.45785877],1
p3,1,0.013511,6.10089,[96 75] ; [183  87],[108.18367347  62.81632653] ; [170.81632653  99.18367347],0
d2,1,0.019223,5.481111,[74 96] ; [149 122],[85.96371882 84.03628118] ; [137.03628118 133.96371882],0
p10,1,0.02264,5.195888,[141  29] ; [243  26],[148.70159453  21.29840547] ; [235.29840547  33.70159453],0
a3,1,0.04163,4.150166,[119  51] ; [213  58],[127.98185941  42.01814059] ; [204.01814059  66.98185941],0
s4,1,0.05468,3.69182,[ 33 134] ; [ 35 236],[ 25.92694064 141.07305936] ; [ 42.07305936 228.92694064],0
s7,1,0.067714,3.337589,[85 79] ; [157 101],[94.04739336 69.95260664] ; [147.95260664 110.04739336],0
a5,1,0.077028,3.126515,[124  47] ; [217  55],[131.6275395  39.3724605] ; [209.3724605  62.6275395],0
n3,1,0.084117,2.983508,[23 12] ; [34  7],[26.25  8.75] ; [30.75 10.25],0
d4,1,0.092721,2.826488,[135  34] ; [233  38],[141.34545455  27.65454545] ; [226.65454545  44.34545455],0
u1,1,0.105868,2.614836,[ 27 144] ; [ 60 212],[ 33.58239278 137.41760722] ; [ 53.41760722 218.58239278],0
d3,1,0.117817,2.446099,[113  57] ; [199  72],[120.27210884  49.72789116] ; [191.72789116  79.27210884],0
p2,1,0.132161,2.266938,[159  11] ; [242  29],[154.58049887  15.41950113] ; [246.41950113  24.58049887],0
r3,1,0.148375,2.088873,[162   8] ; [264   6],[164.59090909   5.40909091] ; [261.40909091   8.59090909],0
d1,1,0.151844,2.05363,[101  70] ; [179  93],[108.08126411  62.91873589] ; [171.91873589 100.08126411],0
b1,1,0.156725,2.005548,[77 94] ; [104 168],[ 69.86681716 101.13318284] ; [111.13318284 160.86681716],0
s8,1,0.162238,1.95324,[80 90] ; [145 124],[87.12984055 82.87015945] ; [137.87015945 131.12984055],0
u4,1,0.182866,1.774177,[  1 170] ; [  6 266],[  2.7020316 168.2979684] ; [  4.2979684 267.7020316],0
a6,1,0.184874,1.757997,[110  60] ; [191  79],[116.29545455  53.70454545] ; [184.70454545  85.29545455],0
p9,1,0.185246,1.755023,[145  23] ; [245  26],[149.24829157  18.75170843] ; [240.75170843  30.24829157],0
a1,1,0.207443,1.589183,[  7 164] ; [ 19 253],[ 10.03611738 160.96388262] ; [ 15.96388262 256.03611738],0
p11,1,0.240019,1.380483,[140  31] ; [234  38],[144.36568849  26.63431151] ; [229.63431151  42.36568849],0
s6,1,0.253906,1.301681,[122  43] ; [183  83],[116.76334107  48.23665893] ; [188.23665893  77.76334107],0
r1,1,0.261155,1.262622,[138  32] ; [231  40],[142.24489796  27.75510204] ; [226.75510204  44.24489796],0
n2,1,0.283008,1.152587,[26 10] ; [33  7],[27.94736842  8.05263158] ; [31.05263158  8.94736842],0
n1,1,0.344704,0.892857,[16 19] ; [14 26],[14. 21.] ; [16. 24.],0
s3,1,0.356355,0.850698,[105  64] ; [154 113],[100.39220183  68.60779817] ; [158.60779817 108.39220183],0
a8,1,0.382831,0.761593,[ 26 130] ; [ 49 194],[ 29.32330827 126.67669173] ; [ 45.67669173 197.32330827],0
a2,1,0.401848,0.702789,[ 41 130] ; [ 75 197],[ 44.7765237 126.2234763] ; [ 71.2234763 200.7765237],0
d5,1,0.401962,0.702449,[141  28] ; [234  37],[144.03409091  24.96590909] ; [230.96590909  40.03409091],0
a7,1,0.404013,0.696349,[118  53] ; [197  74],[121.86651584  49.13348416] ; [193.13348416  77.86651584],0
b4,1,0.411577,0.674241,[90 81] ; [154 118],[94.18510158 76.81489842] ; [149.81489842 122.18510158],0
s5,1,0.451661,0.566479,[ 63 105] ; [109 156],[ 66.73441109 101.26558891] ; [105.26558891 159.73441109],0
n5,1,0.502267,0.450144,[147  24] ; [238  32],[149.28571429  21.71428571] ; [235.71428571  34.28571429],0
