Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.00194,9.605463,[50 41] ; [ 5 20],[43.14655172 47.85344828] ; [11.85344828 13.14655172],0
p9,1,0.003025,8.792279,[73 17] ; [13 12],[67.30434783 22.69565217] ; [18.69565217  6.30434783],0
n3,1,0.01066,6.521208,[22  3] ; [3 4],[19.53125  5.46875] ; [5.46875 1.53125],0
p6,1,0.01307,6.159571,[38 50] ; [ 4 21],[32.7079646 55.2920354] ; [ 9.2920354 15.7079646],0
p8,1,0.037149,4.343565,[45 45] ; [ 7 19],[40.34482759 49.65517241] ; [11.65517241 14.34482759],0
n5,1,0.070825,3.263803,[66 25] ; [14 12],[62.22222222 28.77777778] ; [17.77777778  8.22222222],0
p3,1,0.08968,2.880112,[38 54] ; [ 6 20],[34.30508475 57.69491525] ; [ 9.69491525 16.30508475],0
v3,1,0.090355,2.868031,[51 38] ; [10 16],[47.20869565 41.79130435] ; [13.79130435 12.20869565],0
p7,1,0.091882,2.841088,[61 28] ; [12 12],[57.49557522 31.50442478] ; [15.50442478  8.49557522],0
v4,1,0.095108,2.785714,[86  5] ; [22  4],[84.  7.] ; [24.  2.],0
p5,1,0.101341,2.684313,[15 77] ; [ 1 25],[12.47457627 79.52542373] ; [ 3.52542373 22.47457627],0
s4,1,0.105987,2.613057,[15 76] ; [ 8 18],[17.88888889 73.11111111] ; [ 5.11111111 20.88888889],0
a6,1,0.126198,2.338666,[51 41] ; [10 16],[47.55932203 44.44067797] ; [13.44067797 12.55932203],0
s5,1,0.131846,2.270629,[23 64] ; [ 3 22],[20.19642857 66.80357143] ; [ 5.80357143 19.19642857],0
s1,1,0.163078,1.945445,[ 2 88] ; [ 2 23],[ 3.13043478 86.86956522] ; [ 0.86956522 24.13043478],0
s7,1,0.171119,1.873117,[35 52] ; [ 6 18],[32.13513514 54.86486486] ; [ 8.86486486 15.13513514],0
r3,1,0.180886,1.790333,[86  4] ; [23  3],[84.56896552  5.43103448] ; [24.43103448  1.56896552],0
r4,1,0.219607,1.506934,[77 15] ; [19  7],[74.84745763 17.15254237] ; [21.15254237  4.84745763],0
p11,1,0.223579,1.481253,[74 18] ; [18  8],[71.72881356 20.27118644] ; [20.27118644  5.72881356],0
b3,1,0.225806,1.467086,[16 41] ; [1 9],[14.46268657 42.53731343] ; [2.53731343 7.46268657],0
b2,1,0.225806,1.467086,[16 41] ; [1 9],[14.46268657 42.53731343] ; [2.53731343 7.46268657],0
d3,1,0.243817,1.358387,[61 31] ; [14 12],[58.47457627 33.52542373] ; [16.52542373  9.47457627],0
p10,1,0.262688,1.254534,[67 22] ; [16  9],[64.79824561 24.20175439] ; [18.20175439  6.79824561],0
d2,1,0.287428,1.131631,[22 69] ; [ 9 17],[24.11111111 66.88888889] ; [ 6.88888889 19.11111111],0
b5,1,0.315815,1.006199,[50 42] ; [17  9],[52.23728814 39.76271186] ; [14.76271186 11.23728814],0
u4,1,0.335843,0.926234,[ 1 91] ; [ 1 25],[ 1.55932203 90.44067797] ; [ 0.44067797 25.55932203],0
b4,1,0.381143,0.767012,[55 37] ; [18  8],[56.91525424 35.08474576] ; [16.08474576  9.91525424],0
r2,1,0.401949,0.702489,[81  9] ; [21  4],[79.82608696 10.17391304] ; [22.17391304  2.82608696],0
s8,1,0.436285,0.606033,[36 56] ; [ 8 18],[34.30508475 57.69491525] ; [ 9.69491525 16.30508475],0
d4,1,0.456919,0.553431,[67 24] ; [21  5],[68.44444444 22.55555556] ; [19.55555556  6.44444444],0
v1,1,0.466562,0.530107,[55 34] ; [14 12],[53.4 35.6] ; [15.6 10.4],0
a3,1,0.490185,0.47612,[53 39] ; [13 13],[51.45762712 40.54237288] ; [14.54237288 11.45762712],0
n2,1,0.495378,0.464824,[17  7] ; [4 3],[16.25806452  7.74193548] ; [4.74193548 2.25806452],0
b1,1,0.506539,0.44121,[29 63] ; [10 16],[30.40677966 61.59322034] ; [ 8.59322034 17.40677966],0
a4,1,0.578469,0.308716,[20 72] ; [ 7 19],[21.05084746 70.94915254] ; [ 5.94915254 20.05084746],0
r1,1,0.581108,0.304447,[62 30] ; [19  7],[63.15254237 28.84745763] ; [17.84745763  8.15254237],0
n1,1,0.592948,0.285764,[ 8 17] ; [3 4],[ 8.59375 16.40625] ; [2.40625 4.59375],0
a8,1,0.647118,0.209553,[10 76] ; [ 2 22],[ 9.38181818 76.61818182] ; [ 2.61818182 21.38181818],0
s3,1,0.729687,0.119399,[45 45] ; [14 12],[45.77586207 44.22413793] ; [13.22413793 12.77586207],0
a7,1,0.735595,0.114036,[62 28] ; [17  9],[61.29310345 28.70689655] ; [17.70689655  8.29310345],0
u3,1,0.748774,0.102564,[19 20] ; [7 6],[19.5 19.5] ; [6.5 6.5],0
d1,1,0.770126,0.085387,[36 56] ; [11 15],[36.6440678 55.3559322] ; [10.3559322 15.6440678],0
n4,1,0.791925,0.069596,[62 29] ; [17  9],[61.44444444 29.55555556] ; [17.55555556  8.44444444],0
u2,1,0.810755,0.057337,[19 19] ; [7 6],[19.37254902 18.62745098] ; [6.62745098 6.37254902],0
s6,1,0.840907,0.040294,[55 34] ; [16  9],[55.42982456 33.57017544] ; [15.57017544  9.42982456],0
a1,1,0.884225,0.021204,[ 3 89] ; [ 1 25],[ 3.11864407 88.88135593] ; [ 0.88135593 25.11864407],0
n6,1,0.94958,0.003999,[74 17] ; [21  5],[73.88888889 17.11111111] ; [21.11111111  4.88888889],0
