Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,106.491716,[ 41 210] ; [208 150],[102.62561576 148.37438424] ; [146.37438424 211.62561576],1
v1,1,0.0,55.02366,[ 97 152] ; [248 110],[141.52388797 107.47611203] ; [203.47611203 154.52388797],1
d1,1,0.00026,13.339864,[126 128] ; [236 131],[148.06441224 105.93558776] ; [213.93558776 153.06441224],1
a5,1,0.000534,11.994369,[170  84] ; [291  76],[188.55716586  65.44283414] ; [272.44283414  94.55716586],1
r1,1,0.000626,11.69704,[186  66] ; [310  55],[202.5802269  49.4197731] ; [293.4197731  71.5802269],1
a3,1,0.000765,11.323155,[163  89] ; [282  84],[181.45631068  70.54368932] ; [263.54368932 102.45631068],1
d5,1,0.001625,9.931531,[192  61] ; [315  52],[206.88870968  46.11129032] ; [300.11129032  66.88870968],0
a6,1,0.003392,8.583796,[154 100] ; [263 103],[170.83548387  83.16451613] ; [246.16451613 119.83548387],0
p3,1,0.003682,8.434536,[112 141] ; [206 161],[129.76451613 123.23548387] ; [188.23548387 178.76451613],0
s8,1,0.004289,8.157346,[ 93 160] ; [176 188],[110.30307942 142.69692058] ; [158.69692058 205.30307942],0
s7,1,0.004694,7.993626,[ 99 143] ; [183 164],[115.86417657 126.13582343] ; [166.13582343 180.86417657],0
r3,1,0.005084,7.849156,[236  17] ; [356   8],[242.74878444  10.25121556] ; [349.25121556  14.74878444],0
p11,1,0.00511,7.840249,[195  59] ; [314  53],[208.1900161  45.8099839] ; [300.8099839  66.1900161],0
n3,1,0.006428,7.426214,[39 25] ; [59 13],[46.11764706 17.88235294] ; [51.88235294 20.11764706],0
d3,1,0.006627,7.371426,[158  95] ; [267 100],[173.42741935  79.57258065] ; [251.57258065 115.42741935],0
u1,1,0.011668,6.360633,[ 31 223] ; [ 73 294],[ 42.53784219 211.46215781] ; [ 61.46215781 305.53784219],0
d2,1,0.01801,5.595166,[107 147] ; [189 176],[121.46042003 132.53957997] ; [174.53957997 190.46042003],0
a2,1,0.018885,5.512163,[ 46 208] ; [ 96 271],[ 58.0805153 195.9194847] ; [ 83.9194847 283.0805153],0
r2,1,0.019596,5.447512,[229  23] ; [344  16],[235.94117647  16.05882353] ; [337.05882353  22.94117647],0
b1,1,0.025193,5.010588,[109 145] ; [125 242],[ 95.71014493 158.28985507] ; [138.28985507 228.71014493],0
d4,1,0.033695,4.510127,[199  54] ; [312  54],[208.85783522  44.14216478] ; [302.14216478  63.85783522],0
n5,1,0.033956,4.496893,[178  75] ; [282  80],[189.23577236  63.76422764] ; [270.76422764  91.23577236],0
r4,1,0.034012,4.494097,[219  35] ; [336  31],[227.00483092  26.99516908] ; [327.99516908  39.00483092],0
p7,1,0.042105,4.13096,[157  93] ; [255 106],[168.57610475  81.42389525] ; [243.42389525 117.57610475],0
p10,1,0.043463,4.077309,[198  53] ; [310  54],[207.3300813  43.6699187] ; [300.6699187  63.3300813],0
p9,1,0.045481,4.000701,[211  40] ; [325  38],[219.11400651  31.88599349] ; [316.88599349  46.11400651],0
n2,1,0.047184,3.938808,[41 24] ; [55 15],[46.22222222 18.77777778] ; [49.77777778 20.22222222],0
p4,1,0.049387,3.862135,[148 106] ; [241 124],[159.62197092  94.37802908] ; [229.37802908 135.62197092],0
n4,1,0.0506,3.821475,[191  62] ; [300  66],[200.68336026  52.31663974] ; [290.31663974  75.68336026],0
a7,1,0.068302,3.323355,[176  78] ; [277  88],[185.88368336  68.11631664] ; [267.11631664  97.88368336],0
s2,1,0.07629,3.142217,[106 146] ; [179 184],[116.7804878 135.2195122] ; [168.2195122 194.7804878],0
p12,1,0.087183,2.925642,[ 15 236] ; [ 36 330],[ 20.7471637 230.2528363] ; [ 30.2528363 335.7471637],0
n6,1,0.102813,2.661357,[209  44] ; [317  46],[216.03571429  36.96428571] ; [309.96428571  53.03571429],0
p8,1,0.119335,2.426022,[132 120] ; [212 149],[141.41598695 110.58401305] ; [202.58401305 158.41598695],0
p6,1,0.128965,2.304914,[ 86 166] ; [145 216],[ 94.96247961 157.03752039] ; [136.03752039 224.96247961],0
s1,1,0.201115,1.634262,[  9 240] ; [  7 355],[  6.52045827 242.47954173] ; [  9.47954173 352.52045827],0
s5,1,0.244956,1.351844,[ 74 179] ; [119 234],[ 80.57590759 172.42409241] ; [112.42409241 240.57590759],0
b4,1,0.258477,1.276898,[140 114] ; [219 148],[146.8373591 107.1626409] ; [212.1626409 154.8373591],0
s6,1,0.339789,0.911227,[154  96] ; [236 125],[159.57446809  90.42553191] ; [230.42553191 130.57446809],0
u4,1,0.353589,0.860535,[  3 251] ; [  8 359],[  4.49919485 249.50080515] ; [  6.50080515 360.49919485],0
a4,1,0.432374,0.616439,[106 147] ; [165 201],[110.7641357 142.2358643] ; [160.2358643 205.7641357],0
a1,1,0.471462,0.518547,[ 10 244] ; [ 19 348],[ 11.86151369 242.13848631] ; [ 17.13848631 349.86151369],0
p5,1,0.53675,0.381597,[ 29 225] ; [ 48 319],[ 31.49436393 222.50563607] ; [ 45.50563607 321.49436393],0
v4,1,0.567622,0.326677,[241  13] ; [347  15],[242.45454545  11.54545455] ; [345.54545455  16.45454545],0
u2,1,0.663635,0.189137,[48 42] ; [47 36],[49.42196532 40.57803468] ; [45.57803468 37.42196532],0
b5,1,0.675685,0.175024,[148 106] ; [220 147],[150.51851852 103.48148148] ; [217.48148148 149.51851852],0
b3,1,0.734247,0.115248,[57 91] ; [ 95 141],[58.58333333 89.41666667] ; [ 93.41666667 142.58333333],0
b2,1,0.734247,0.115248,[57 91] ; [ 95 141],[58.58333333 89.41666667] ; [ 93.41666667 142.58333333],0
u3,1,0.856905,0.032514,[48 41] ; [47 38],[48.59195402 40.40804598] ; [46.40804598 38.59195402],0
a8,1,0.862355,0.03006,[ 38 193] ; [ 52 275],[ 37.25806452 193.74193548] ; [ 52.74193548 274.25806452],0
s3,1,0.866195,0.02839,[132 120] ; [190 168],[133.02295082 118.97704918] ; [188.97704918 169.02295082],0
n1,1,0.88494,0.020941,[23 41] ; [26 44],[23.40298507 40.59701493] ; [25.59701493 44.40298507],0
p1,1,0.90226,0.015081,[ 22 230] ; [ 33 333],[ 22.42718447 229.57281553] ; [ 32.57281553 333.42718447],0
