Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,7e-06,20.145278,[202 236] ; [55 19],[219.85546875 218.14453125] ; [37.14453125 36.85546875],1
s6,1,8.4e-05,15.468068,[276 161] ; [64 10],[290.76320939 146.23679061] ; [49.23679061 24.76320939],1
s3,1,0.000824,11.186817,[227 205] ; [55 20],[240.28402367 191.71597633] ; [41.71597633 33.28402367],1
s5,1,0.003029,8.789974,[125 308] ; [33 38],[135.74206349 297.25793651] ; [22.25793651 48.74206349],0
b5,1,0.006528,7.398514,[272 171] ; [59 17],[282.52986513 160.47013487] ; [48.47013487 27.52986513],0
n4,1,0.00945,6.735834,[356  87] ; [51 25],[347.40077071  95.59922929] ; [59.59922929 16.40077071],0
a8,1,0.012219,6.278874,[ 69 329] ; [ 4 67],[ 61.94882729 336.05117271] ; [11.05117271 59.94882729],0
p6,1,0.039286,4.248447,[153 284] ; [36 40],[161. 276.] ; [28. 48.],0
b3,1,0.045678,3.993427,[105 169] ; [10 34],[ 99.08805031 174.91194969] ; [15.91194969 28.08805031],0
b2,1,0.045678,3.993427,[105 169] ; [10 34],[ 99.08805031 174.91194969] ; [15.91194969 28.08805031],0
d5,1,0.065291,3.397608,[370  72] ; [57 19],[364.35135135  77.64864865] ; [62.64864865 13.35135135],0
v3,1,0.069459,3.295761,[179 244] ; [23 51],[171.92354125 251.07645875] ; [30.07645875 43.92354125],0
u2,1,0.073638,3.2,[79 46] ; [11 14],[75. 50.] ; [15. 10.],0
s7,1,0.091243,2.852306,[193 226] ; [43 33],[199.76565657 219.23434343] ; [36.23434343 39.76565657],0
v2,1,0.093998,2.804531,[267 157] ; [39 35],[260.53012048 163.46987952] ; [45.46987952 28.53012048],0
s8,1,0.151119,2.060917,[186 252] ; [39 37],[191.73151751 246.26848249] ; [33.26848249 42.73151751],0
a1,1,0.170988,1.874259,[ 21 422] ; [ 1 75],[ 18.77842004 424.22157996] ; [ 3.22157996 72.77842004],0
r1,1,0.181157,1.788104,[364  76] ; [58 18],[359.84496124  80.15503876] ; [62.15503876 13.84496124],0
p9,1,0.205998,1.599334,[387  50] ; [71  5],[390.14814815  46.85185185] ; [67.85185185  8.14814815],0
p5,1,0.211244,1.56288,[ 57 382] ; [ 6 70],[ 53.70291262 385.29708738] ; [ 9.29708738 66.70291262],0
p1,1,0.245298,1.349884,[ 41 398] ; [ 4 72],[ 38.3592233 400.6407767] ; [ 6.6407767 69.3592233],0
v1,1,0.260559,1.265783,[240 186] ; [37 38],[235.53293413 190.46706587] ; [41.46706587 33.53293413],0
a6,1,0.265305,1.240861,[350  91] ; [56 20],[346.3172147  94.6827853] ; [59.6827853 16.3172147],0
b1,1,0.267151,1.231318,[145 298] ; [20 56],[140.83815029 302.16184971] ; [24.16184971 51.83815029],0
d2,1,0.270329,1.215077,[210 231] ; [31 45],[205.57253385 235.42746615] ; [35.42746615 40.57253385],0
r4,1,0.318556,0.994865,[411  32] ; [68  8],[408.85741811  34.14258189] ; [70.14258189  5.85741811],0
p12,1,0.323381,0.975223,[ 45 396] ; [ 5 71],[ 42.64990329 398.35009671] ; [ 7.35009671 68.64990329],0
a5,1,0.348283,0.879704,[337 106] ; [54 22],[333.74373796 109.25626204] ; [57.25626204 18.74373796],0
p4,1,0.367088,0.813497,[278 163] ; [52 24],[281.4893617 159.5106383] ; [48.5106383 27.4893617],0
r3,1,0.389652,0.740028,[430  10] ; [73  3],[428.91472868  11.08527132] ; [74.08527132  1.91472868],0
d3,1,0.390717,0.736711,[341 101] ; [62 14],[343.87258687  98.12741313] ; [59.12741313 16.87258687],0
a3,1,0.412652,0.671148,[317 125] ; [51 25],[314.00772201 127.99227799] ; [53.99227799 22.00772201],0
n1,1,0.429031,0.625444,[28 54] ; [ 3 10],[26.75789474 55.24210526] ; [4.24210526 8.75789474],0
p10,1,0.441469,0.592462,[385  54] ; [69  7],[387.00194175  51.99805825] ; [66.99805825  9.00194175],0
p2,1,0.470923,0.51981,[390  51] ; [65 11],[388.11411992  52.88588008] ; [66.88588008  9.11411992],0
a4,1,0.472697,0.515663,[194 248] ; [30 46],[191.13513514 250.86486486] ; [32.86486486 43.13513514],0
s1,1,0.482265,0.493738,[ 11 425] ; [ 3 73],[ 11.921875 424.078125] ; [ 2.078125 73.921875],0
n6,1,0.542585,0.370769,[381  58] ; [67  8],[382.63035019  56.36964981] ; [65.36964981  9.63035019],0
b4,1,0.55958,0.340432,[270 173] ; [49 27],[272.28709056 170.71290944] ; [46.71290944 29.28709056],0
u4,1,0.67492,0.1759,[  9 434] ; [ 1 75],[  8.53564547 434.46435453] ; [ 1.46435453 74.53564547],0
v4,1,0.721171,0.127373,[423  15] ; [74  2],[423.51361868  14.48638132] ; [73.48638132  2.51361868],0
u1,1,0.786377,0.073451,[ 93 350] ; [17 59],[ 93.89210019 349.10789981] ; [16.10789981 59.89210019],0
d4,1,0.80623,0.060168,[377  65] ; [64 12],[376.2972973  65.7027027] ; [64.7027027 11.2972973],0
a2,1,0.825027,0.048878,[122 321] ; [20 56],[121.2061657 321.7938343] ; [20.7938343 55.2061657],0
n5,1,0.830702,0.045711,[330 109] ; [58 18],[330.74174757 108.25825243] ; [57.25825243 18.74174757],0
n2,1,0.84519,0.038126,[61 21] ; [10  3],[61.28421053 20.71578947] ; [9.71578947 3.28421053],0
n3,1,0.863271,0.029657,[62 21] ; [10  3],[62.25 20.75] ; [9.75 3.25],0
d1,1,0.879345,0.023043,[278 165] ; [47 29],[277.40847784 165.59152216] ; [47.59152216 28.40847784],0
p8,1,0.921846,0.009625,[256 180] ; [43 31],[255.61568627 180.38431373] ; [43.38431373 30.61568627],0
p7,1,0.938985,0.005859,[286 143] ; [49 24],[286.28486056 142.71513944] ; [48.71513944 24.28486056],0
u3,1,0.939599,0.005742,[79 46] ; [16  9],[79.16666667 45.83333333] ; [15.83333333  9.16666667],0
p3,1,0.950552,0.003846,[228 213] ; [39 37],[227.75048356 213.24951644] ; [39.24951644 36.75048356],0
r2,1,0.996533,1.9e-05,[413  23] ; [72  4],[413.0078125  22.9921875] ; [71.9921875  4.0078125],0
