Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,64.948668,[20 77] ; [180  84],[53.73961219 43.26038781] ; [146.26038781 117.73961219],1
s3,1,0.0,58.676702,[26 71] ; [188  75],[57.66111111 39.33888889] ; [156.33888889 106.66111111],1
s8,1,0.0,29.910702,[29 68] ; [165 100],[51.98342541 45.01657459] ; [142.01657459 122.98342541],1
s5,1,0.0,29.209511,[17 78] ; [129 130],[39.18079096 55.81920904] ; [106.81920904 152.18079096],1
s7,1,0.0,27.638913,[32 58] ; [169  82],[53.04985337 36.95014663] ; [147.95014663 103.04985337],1
s4,1,0.000601,11.773134,[ 6 91] ; [ 57 206],[16.975 80.025] ; [ 46.025 216.975],1
p4,1,0.001006,10.816162,[69 28] ; [229  37],[79.63085399 17.36914601] ; [218.36914601  47.63085399],0
d2,1,0.006355,7.446782,[42 55] ; [158 108],[53.44352617 43.55647383] ; [146.55647383 119.44352617],0
p5,1,0.018036,5.592671,[ 9 87] ; [ 53 212],[16.48753463 79.51246537] ; [ 45.51246537 219.48753463],0
r4,1,0.02075,5.347687,[92  5] ; [263   3],[94.86225895  2.13774105] ; [260.13774105   5.86225895],0
n6,1,0.024582,5.053121,[78 19] ; [236  28],[84.37119114 12.62880886] ; [229.62880886  34.37119114],0
p6,1,0.024959,5.026759,[37 59] ; [136 126],[46.39106145 49.60893855] ; [126.60893855 135.39106145],0
p9,1,0.025156,5.013087,[80 17] ; [240  24],[85.9833795 11.0166205] ; [234.0166205  29.9833795],0
d1,1,0.02661,4.915931,[55 42] ; [184  82],[63.86501377 33.13498623] ; [175.13498623  90.86501377],0
u1,1,0.027935,4.832072,[17 80] ; [ 77 189],[25.1184573 71.8815427] ; [ 68.8815427 197.1184573],0
p12,1,0.041772,4.144429,[ 6 91] ; [ 37 227],[11.55401662 85.44598338] ; [ 31.44598338 232.55401662],0
a3,1,0.043967,4.057818,[68 28] ; [214  51],[74.99168975 21.00831025] ; [207.00831025  57.99168975],0
a2,1,0.075127,3.167291,[22 75] ; [ 86 180],[28.85950413 68.14049587] ; [ 79.14049587 186.85950413],0
a4,1,0.094915,2.788976,[42 55] ; [141 124],[49.0359116 47.9640884] ; [133.9640884 131.0359116],0
d5,1,0.107234,2.594515,[78 19] ; [231  34],[82.79834254 14.20165746] ; [226.20165746  38.79834254],0
n5,1,0.111417,2.534012,[72 25] ; [216  48],[77.38504155 19.61495845] ; [210.61495845  53.38504155],0
u3,1,0.126031,2.34072,[17 12] ; [39 13],[20.04938272  8.95061728] ; [35.95061728 16.04938272],0
r2,1,0.135572,2.227511,[93  4] ; [260   4],[94.85041551  2.14958449] ; [258.14958449   5.85041551],0
u4,1,0.143218,2.143038,[ 1 96] ; [ 11 255],[ 3.20661157 93.79338843] ; [  8.79338843 257.20661157],0
v2,1,0.143434,2.140724,[67 28] ; [159  97],[61.16809117 33.83190883] ; [164.83190883  91.16809117],0
s1,1,0.176711,1.825073,[ 1 96] ; [ 10 254],[ 2.95567867 94.04432133] ; [  8.04432133 255.95567867],0
