Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.004891,7.919473,[51  2] ; [7 3],[48.79365079  4.20634921] ; [9.20634921 0.79365079],0
s2,1,0.011181,6.436395,[38 15] ; [3 7],[34.49206349 18.50793651] ; [6.50793651 3.49206349],0
r3,1,0.013625,6.086038,[52  1] ; [8 2],[50.47619048  2.52380952] ; [9.52380952 0.47619048],0
r2,1,0.013625,6.086038,[52  1] ; [8 2],[50.47619048  2.52380952] ; [9.52380952 0.47619048],0
b5,1,0.016467,5.752303,[37 16] ; [3 7],[33.65079365 19.34920635] ; [6.34920635 3.65079365],0
d5,1,0.040656,4.190302,[46  7] ; [6 4],[43.74603175  9.25396825] ; [8.25396825 1.74603175],0
v4,1,0.053597,3.7252,[51  2] ; [8 2],[49.63492063  3.36507937] ; [9.36507937 0.63492063],0
s5,1,0.072267,3.230769,[24 28] ; [1 7],[21.66666667 30.33333333] ; [3.33333333 4.66666667],0
p6,1,0.107254,2.594223,[19 34] ; [1 9],[16.82539683 36.17460317] ; [3.17460317 6.82539683],0
v3,1,0.154007,2.032109,[23 25] ; [2 7],[21.05263158 26.94736842] ; [3.94736842 5.05263158],0
u2,1,0.226023,1.465714,[12  3] ; [2 2],[11.05263158  3.94736842] ; [2.94736842 1.05263158],0
p9,1,0.254771,1.296949,[45  8] ; [7 3],[43.74603175  9.25396825] ; [8.25396825 1.74603175],0
v2,1,0.26547,1.240008,[29 20] ; [4 6],[27.40677966 21.59322034] ; [5.59322034 4.40677966],0
s3,1,0.275463,1.189338,[36 17] ; [5 5],[34.49206349 18.50793651] ; [6.50793651 3.49206349],0
p11,1,0.312026,1.022082,[40 13] ; [6 4],[38.6984127 14.3015873] ; [7.3015873 2.6984127],0
v1,1,0.354539,0.857143,[28 22] ; [4 6],[26.66666667 23.33333333] ; [5.33333333 4.66666667],0
u1,1,0.364911,0.82092,[12 41] ; [1 9],[10.93650794 42.06349206] ; [2.06349206 7.93650794],0
a4,1,0.392722,0.730497,[29 24] ; [4 6],[27.76190476 25.23809524] ; [5.23809524 4.76190476],0
s1,1,0.396423,0.719151,[ 2 51] ; [1 9],[ 2.52380952 50.47619048] ; [0.47619048 9.52380952],0
d2,1,0.398003,0.714351,[34 19] ; [5 5],[32.80952381 20.19047619] ; [6.19047619 3.80952381],0
d1,1,0.398003,0.714351,[34 19] ; [5 5],[32.80952381 20.19047619] ; [6.19047619 3.80952381],0
a6,1,0.398003,0.714351,[34 19] ; [5 5],[32.80952381 20.19047619] ; [6.19047619 3.80952381],0
r1,1,0.424951,0.636583,[43 10] ; [7 3],[42.06349206 10.93650794] ; [7.93650794 2.06349206],0
d4,1,0.424951,0.636583,[43 10] ; [7 3],[42.06349206 10.93650794] ; [7.93650794 2.06349206],0
a3,1,0.459725,0.546565,[38 15] ; [6 4],[37.01587302 15.98412698] ; [6.98412698 3.01587302],0
s7,1,0.504822,0.444785,[39 10] ; [7 3],[38.20338983 10.79661017] ; [7.79661017 2.20338983],0
p8,1,0.518921,0.416038,[11 42] ; [3 7],[11.77777778 41.22222222] ; [2.22222222 7.77777778],0
d3,1,0.540952,0.373779,[32 21] ; [5 5],[31.12698413 21.87301587] ; [5.87301587 4.12698413],0
p7,1,0.582442,0.302304,[20 31] ; [3 7],[19.2295082 31.7704918] ; [3.7704918 6.2295082],0
a5,1,0.616296,0.251108,[41 12] ; [7 3],[40.38095238 12.61904762] ; [7.61904762 2.38095238],0
p4,1,0.618741,0.247642,[22 31] ; [5 5],[22.71428571 30.28571429] ; [4.28571429 5.71428571],0
a7,1,0.618741,0.247642,[31 22] ; [5 5],[30.28571429 22.71428571] ; [5.71428571 4.28571429],0
b4,1,0.641188,0.217192,[33 20] ; [7 3],[33.65079365 19.34920635] ; [6.34920635 3.65079365],0
a2,1,0.669039,0.182728,[14 39] ; [2 8],[13.46031746 39.53968254] ; [2.53968254 7.46031746],0
n6,1,0.672837,0.178302,[45  8] ; [9 1],[45.42857143  7.57142857] ; [8.57142857 1.42857143],0
b1,1,0.699891,0.148585,[30 23] ; [5 5],[29.44444444 23.55555556] ; [5.55555556 4.44444444],0
s4,1,0.757798,0.095094,[13 40] ; [2 8],[12.61904762 40.38095238] ; [2.38095238 7.61904762],0
p5,1,0.814541,0.055024,[ 5 46] ; [1 7],[ 5.18644068 45.81355932] ; [0.81355932 7.18644068],0
n4,1,0.853787,0.033962,[41 12] ; [8 2],[41.22222222 11.77777778] ; [7.77777778 2.22222222],0
p10,1,0.853787,0.033962,[41 12] ; [8 2],[41.22222222 11.77777778] ; [7.77777778 2.22222222],0
p3,1,0.892429,0.018287,[20 33] ; [4 6],[20.19047619 32.80952381] ; [3.80952381 6.19047619],0
u3,1,0.946375,0.004524,[11  4] ; [3 1],[11.05263158  3.94736842] ; [2.94736842 1.05263158],0
p1,1,0.955398,0.003128,[ 5 48] ; [1 9],[ 5.04761905 47.95238095] ; [0.95238095 9.04761905],0
b2,1,1.0,0.0,[15 30] ; [3 6],[15. 30.] ; [3. 6.],0
b3,1,1.0,0.0,[15 30] ; [3 6],[15. 30.] ; [3. 6.],0
