Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,61.359497,[116  18] ; [ 8 29],[97.16959064 36.83040936] ; [26.83040936 10.16959064],1
d5,1,0.161034,1.964486,[103  32] ; [24 13],[99.68023256 35.31976744] ; [27.31976744  9.68023256],0
b3,1,0.178889,1.806826,[40 36] ; [ 8 14],[37.2244898 38.7755102] ; [10.7755102 11.2244898],0
b2,1,0.178889,1.806826,[40 36] ; [ 8 14],[37.2244898 38.7755102] ; [10.7755102 11.2244898],0
u3,1,0.202087,1.627231,[17 19] ; [7 3],[18.7826087 17.2173913] ; [5.2173913 4.7826087],0
a8,1,0.233529,1.41924,[ 22 103] ; [ 3 30],[ 19.77848101 105.22151899] ; [ 5.22151899 27.77848101],0
s7,1,0.233629,1.41863,[60 74] ; [11 22],[56.97005988 77.02994012] ; [14.02994012 18.97005988],0
v2,1,0.296676,1.089076,[82 44] ; [20 16],[79.33333333 46.66666667] ; [22.66666667 13.33333333],0
d2,1,0.32486,0.969279,[50 85] ; [17 20],[52.5872093 82.4127907] ; [14.4127907 22.5872093],0
n1,1,0.339807,0.911158,[15 24] ; [6 5],[16.38 22.62] ; [4.62 6.38],0
n4,1,0.412442,0.671751,[91 43] ; [27  9],[93.01176471 40.98823529] ; [24.98823529 11.01176471],0
s3,1,0.423674,0.640103,[74 58] ; [18 19],[71.85798817 60.14201183] ; [20.14201183 16.85798817],0
a1,1,0.435377,0.608436,[  8 127] ; [ 1 36],[  7.06395349 127.93604651] ; [ 1.93604651 35.06395349],0
n2,1,0.49474,0.4662,[32  7] ; [8 3],[31.2  7.8] ; [8.8 2.2],0
s4,1,0.513692,0.426538,[ 20 113] ; [ 4 33],[ 18.77647059 114.22352941] ; [ 5.22352941 31.77647059],0
p5,1,0.515351,0.423186,[  7 126] ; [ 1 36],[  6.25882353 126.74117647] ; [ 1.74117647 35.25882353],0
d4,1,0.566756,0.32814,[108  27] ; [28  9],[106.74418605  28.25581395] ; [29.25581395  7.74418605],0
r3,1,0.585718,0.297081,[123  11] ; [32  4],[122.17647059  11.82352941] ; [32.82352941  3.17647059],0
u2,1,0.604259,0.26862,[20 15] ; [6 3],[20.68181818 14.31818182] ; [5.31818182 3.68181818],0
p7,1,0.623945,0.240362,[64 63] ; [16 19],[62.71604938 64.28395062] ; [17.28395062 17.71604938],0
b4,1,0.661363,0.191873,[82 53] ; [21 16],[80.84302326 54.15697674] ; [22.15697674 14.84302326],0
a5,1,0.675866,0.174817,[96 39] ; [25 12],[94.97093023 40.02906977] ; [26.02906977 10.97093023],0
a6,1,0.720361,0.128148,[84 50] ; [22 15],[83.06432749 50.93567251] ; [22.93567251 14.06432749],0
n3,1,0.73315,0.116239,[28 11] ; [8 4],[27.52941176 11.47058824] ; [8.47058824 3.52941176],0
v3,1,0.743722,0.106883,[56 74] ; [14 21],[55.15151515 74.84848485] ; [14.84848485 20.15151515],0
a2,1,0.74922,0.102188,[ 26 109] ; [ 8 29],[ 26.68604651 108.31395349] ; [ 7.31395349 29.68604651],0
u1,1,0.769305,0.086016,[ 17 118] ; [ 4 33],[ 16.48255814 118.51744186] ; [ 4.51744186 32.48255814],0
a3,1,0.857365,0.032303,[99 34] ; [27 10],[98.57647059 34.42352941] ; [27.42352941  9.57647059],0
r1,1,0.864,0.029338,[107  28] ; [29  7],[107.36842105  27.63157895] ; [28.63157895  7.36842105],0
p3,1,0.865289,0.02878,[39 95] ; [11 25],[39.41176471 94.58823529] ; [10.58823529 25.41176471],0
b5,1,0.904127,0.014508,[89 46] ; [24 13],[88.69186047 46.30813953] ; [24.30813953 12.69186047],0
a4,1,0.931977,0.007286,[59 75] ; [16 21],[58.77192982 75.22807018] ; [16.22807018 20.77192982],0
d3,1,0.952608,0.003532,[81 54] ; [22 15],[80.84302326 54.15697674] ; [22.15697674 14.84302326],0
d1,1,0.998273,5e-06,[62 73] ; [17 20],[62.00581395 72.99418605] ; [16.99418605 20.00581395],0
