Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,3.2e-05,17.286772,[51 17] ; [44 59],[37.77777778 30.22222222] ; [57.22222222 45.77777778],1
n4,1,0.000106,15.024073,[66  3] ; [76 29],[56.31034483 12.68965517] ; [85.68965517 19.31034483],1
v2,1,0.000132,14.617098,[52 16] ; [49 55],[39.93023256 28.06976744] ; [61.06976744 42.93023256],1
p10,1,0.003423,8.567084,[61  7] ; [73 30],[53.28654971 14.71345029] ; [80.71345029 22.28654971],0
p9,1,0.006745,7.339758,[64  4] ; [83 22],[57.78034682 10.21965318] ; [89.21965318 15.78034682],0
s7,1,0.008836,6.855577,[40 24] ; [42 59],[31.80606061 32.19393939] ; [50.19393939 50.80606061],0
p12,1,0.011368,6.406834,[11 57] ; [  5 100],[ 6.28901734 61.71098266] ; [ 9.71098266 95.28901734],0
b4,1,0.022559,5.202122,[45 24] ; [50 55],[37.67241379 31.32758621] ; [57.32758621 47.67241379],0
n5,1,0.026955,4.893716,[60  9] ; [75 28],[54.15697674 14.84302326] ; [80.84302326 22.15697674],0
a3,1,0.060368,3.527246,[52 16] ; [66 39],[46.38150289 21.61849711] ; [71.61849711 33.38150289],0
s4,1,0.101642,2.679591,[ 4 65] ; [14 89],[ 7.22093023 61.77906977] ; [10.77906977 92.22093023],0
p3,1,0.104046,2.64241,[46 23] ; [57 48],[40.84482759 28.15517241] ; [62.15517241 42.84482759],0
n6,1,0.113942,2.498683,[63  6] ; [87 18],[59.48275862  9.51724138] ; [90.51724138 14.48275862],0
p11,1,0.139958,2.178425,[60  9] ; [82 23],[56.31034483 12.68965517] ; [85.68965517 19.31034483],0
n1,1,0.212422,1.554839,[5 4] ; [ 8 17],[3.44117647 5.55882353] ; [ 9.55882353 15.44117647],0
a7,1,0.217738,1.519215,[48 20] ; [82 22],[51.39534884 16.60465116] ; [78.60465116 25.39534884],0
d1,1,0.263748,1.248979,[44 25] ; [58 47],[40.44827586 28.55172414] ; [61.55172414 43.44827586],0
n3,1,0.27013,1.216085,[6 3] ; [21  4],[7.14705882 1.85294118] ; [19.85294118  5.14705882],0
s8,1,0.279585,1.169107,[36 33] ; [46 59],[32.51724138 36.48275862] ; [49.48275862 55.51724138],0
d5,1,0.296453,1.090084,[57 12] ; [79 25],[54.24277457 14.75722543] ; [81.75722543 22.24277457],0
