Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,52.646929,[13 54] ; [51 10],[33.5 33.5] ; [30.5 30.5],1
d5,1,0.0,48.008094,[26 41] ; [59  2],[44.4921875 22.5078125] ; [40.5078125 20.4921875],1
d4,1,0.0,38.756905,[33 34] ; [60  1],[48.6796875 18.3203125] ; [44.3203125 16.6796875],1
d2,1,0.0,30.300235,[15 51] ; [43 17],[30.38095238 35.61904762] ; [27.61904762 32.38095238],1
a5,1,1.1e-05,19.396085,[27 40] ; [48 13],[39.2578125 27.7421875] ; [35.7421875 25.2578125],1
a3,1,2.6e-05,17.724427,[26 39] ; [47 14],[37.65873016 27.34126984] ; [35.34126984 25.65873016],1
a4,1,0.000101,15.115013,[18 48] ; [37 23],[28.80952381 37.19047619] ; [26.19047619 33.80952381],1
a2,1,0.000272,13.251571,[ 3 64] ; [17 44],[10.46875 56.53125] ; [ 9.53125 51.46875],1
u1,1,0.000333,12.874859,[ 1 66] ; [13 48],[ 7.328125 59.671875] ; [ 6.671875 54.328125],1
s7,1,0.005069,7.854824,[11 55] ; [22 34],[17.85245902 48.14754098] ; [15.14754098 40.85245902],0
a7,1,0.006098,7.52099,[30 37] ; [42 19],[37.6875 29.3125] ; [34.3125 26.6875],0
r2,1,0.008656,6.892419,[49 18] ; [53  5],[54.672 12.328] ; [47.328 10.672],0
a6,1,0.10329,2.653993,[31 36] ; [37 24],[35.59375 31.40625] ; [32.40625 28.59375],0
b1,1,0.163797,1.938816,[39 28] ; [28 33],[35.0703125 31.9296875] ; [31.9296875 29.0703125],0
n4,1,0.173037,1.856432,[36 31] ; [40 21],[39.78125 27.21875] ; [36.21875 24.78125],0
a8,1,0.188943,1.725838,[ 9 56] ; [ 4 56],[ 6.76 58.24] ; [ 6.24 53.76],0
s8,1,0.202108,1.627077,[14 52] ; [19 42],[17.1496063 48.8503937] ; [15.8503937 45.1496063],0
s1,1,0.255123,1.295031,[ 7 60] ; [ 3 57],[ 5.27559055 61.72440945] ; [ 4.72440945 55.27559055],0
