Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,50.378447,[78 22] ; [ 9 42],[57.61589404 42.38410596] ; [29.38410596 21.61589404],1
p11,1,0.00025,13.413106,[69 32] ; [19 32],[58.47368421 42.52631579] ; [29.52631579 21.47368421],1
b5,1,0.001829,9.71388,[70 31] ; [22 29],[61.13157895 39.86842105] ; [30.86842105 20.13157895],0
s6,1,0.002411,9.207267,[58 43] ; [16 35],[49.17105263 51.82894737] ; [24.82894737 26.17105263],0
p2,1,0.004543,8.052847,[75 24] ; [27 24],[67.32 31.68] ; [34.68 16.32],0
v4,1,0.005115,7.838413,[93  8] ; [37 12],[87.53333333 13.46666667] ; [42.46666667  6.53333333],0
s8,1,0.010416,6.562387,[36 65] ; [ 8 43],[29.23684211 71.76315789] ; [14.76315789 36.23684211],0
a7,1,0.017661,5.629468,[73 28] ; [27 24],[66.44736842 34.55263158] ; [33.55263158 17.44736842],0
s7,1,0.029052,4.764555,[37 61] ; [ 9 37],[31.30555556 66.69444444] ; [14.69444444 31.30555556],0
p6,1,0.039344,4.245968,[26 71] ; [ 6 44],[21.11564626 75.88435374] ; [10.88435374 39.11564626],0
v1,1,0.051823,3.781465,[47 51] ; [16 35],[41.43624161 56.56375839] ; [21.56375839 29.43624161],0
s2,1,0.064128,3.427271,[45 55] ; [15 36],[39.73509934 60.26490066] ; [20.26490066 30.73509934],0
n2,1,0.065998,3.379851,[25  5] ; [14  9],[22.0754717  7.9245283] ; [16.9245283  6.0754717],0
d1,1,0.096991,2.754342,[54 47] ; [20 31],[49.17105263 51.82894737] ; [24.82894737 26.17105263],0
p7,1,0.098087,2.736368,[49 46] ; [19 32],[44.24657534 50.75342466] ; [23.75342466 27.24657534],0
r4,1,0.101732,2.67818,[83 18] ; [36 15],[79.07236842 21.92763158] ; [39.92763158 11.07236842],0
d4,1,0.104757,2.631579,[80 20] ; [34 16],[76. 24.] ; [38. 12.],0
p8,1,0.117436,2.451187,[40 59] ; [14 37],[35.64 63.36] ; [18.36 32.64],0
v2,1,0.117808,2.446227,[45 48] ; [17 32],[40.6056338 52.3943662] ; [21.3943662 27.6056338],0
p4,1,0.122692,2.382611,[46 53] ; [17 34],[41.58 57.42] ; [21.42 29.58],0
d2,1,0.126872,2.330363,[38 62] ; [26 25],[42.38410596 57.61589404] ; [21.61589404 29.38410596],0
r3,1,0.141415,2.16249,[90 11] ; [41 10],[87.04605263 13.95394737] ; [43.95394737  7.04605263],0
n5,1,0.153838,2.033779,[47 52] ; [18 33],[42.9 56.1] ; [22.1 28.9],0
b1,1,0.186223,1.747251,[44 57] ; [28 23],[47.84210526 53.15789474] ; [24.15789474 26.84210526],0
s5,1,0.190066,1.717105,[22 73] ; [ 7 43],[19. 76.] ; [10. 40.],0
d3,1,0.191185,1.708465,[67 32] ; [29 22],[63.36 35.64] ; [32.64 18.36],0
u2,1,0.213353,1.548529,[23  9] ; [11  9],[20.92307692 11.07692308] ; [13.07692308  6.92307692],0
n3,1,0.227385,1.457143,[22  8] ; [12  9],[20. 10.] ; [14.  7.],0
a8,1,0.247619,1.336685,[ 9 84] ; [ 2 46],[ 7.25531915 85.74468085] ; [ 3.74468085 44.25531915],0
p3,1,0.299267,1.077458,[40 60] ; [16 35],[37.08609272 62.91390728] ; [18.91390728 32.08609272],0
s1,1,0.311302,1.025142,[ 4 95] ; [ 4 46],[ 5.31543624 93.68456376] ; [ 2.68456376 47.31543624],0
n1,1,0.341,0.906667,[14 16] ; [ 7 14],[12.35294118 17.64705882] ; [ 8.64705882 12.35294118],0
d5,1,0.390529,0.737293,[77 23] ; [36 15],[74.83443709 25.16556291] ; [38.16556291 12.83443709],0
u1,1,0.402872,0.699737,[10 91] ; [ 3 48],[ 8.63815789 92.36184211] ; [ 4.36184211 46.63815789],0
