Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.000916,10.990028,[21 30] ; [73 33],[30.53503185 20.46496815] ; [63.46496815 42.53503185],1
d3,1,0.002841,8.906633,[23 28] ; [74 32],[31.50955414 19.49044586] ; [65.49044586 40.50955414],0
p8,1,0.005393,7.742611,[19 32] ; [64 41],[27.13461538 23.86538462] ; [55.86538462 49.13461538],0
d5,1,0.00851,6.922868,[32 18] ; [88 18],[38.46153846 11.53846154] ; [81.53846154 24.46153846],0
p2,1,0.009128,6.797658,[34 16] ; [91 15],[40.06410256  9.93589744] ; [84.93589744 21.06410256],0
r4,1,0.009527,6.721195,[39 12] ; [97  9],[44.17834395  6.82165605] ; [91.82165605 14.17834395],0
p9,1,0.011772,6.344874,[37 14] ; [93 12],[42.5  8.5] ; [87.5 17.5],0
n6,1,0.029459,4.740577,[35 15] ; [90 16],[40.06410256  9.93589744] ; [84.93589744 21.06410256],0
d1,1,0.030765,4.666036,[19 32] ; [59 47],[25.33757962 25.66242038] ; [52.66242038 53.33757962],0
p10,1,0.031729,4.613095,[35 15] ; [89 16],[40. 10.] ; [84. 21.],0
s3,1,0.032579,4.567779,[35 16] ; [52 51],[28.81168831 22.18831169] ; [58.18831169 44.81168831],0
n4,1,0.034091,4.490159,[34 17] ; [86 19],[39.23076923 11.76923077] ; [80.76923077 24.23076923],0
r2,1,0.062763,3.462821,[46  5] ; [103   3],[48.40127389  2.59872611] ; [100.59872611   5.40127389],0
p4,1,0.069872,3.286029,[26 25] ; [70 36],[31.18471338 19.81528662] ; [64.81528662 41.18471338],0
b1,1,0.07007,3.281384,[30 21] ; [46 60],[24.68789809 26.31210191] ; [51.31210191 54.68789809],0
a2,1,0.094253,2.800187,[ 7 44] ; [27 79],[11.04458599 39.95541401] ; [22.95541401 83.04458599],0
r3,1,0.096044,2.77004,[42  9] ; [96  9],[45.11538462  5.88461538] ; [92.88461538 12.11538462],0
v4,1,0.097281,2.749557,[44  6] ; [101   5],[46.47435897  3.52564103] ; [98.52564103  7.47435897],0
a1,1,0.127954,2.317152,[ 5 46] ; [  4 102],[ 2.92356688 48.07643312] ; [ 6.07643312 99.92356688],0
u1,1,0.185445,1.753435,[ 5 46] ; [19 87],[ 7.79617834 43.20382166] ; [16.20382166 89.79617834],0
s7,1,0.197707,1.659235,[26 23] ; [41 57],[22.33333333 26.66666667] ; [44.66666667 53.33333333],0
p3,1,0.201458,1.631771,[20 30] ; [54 52],[23.71794872 26.28205128] ; [50.28205128 55.71794872],0
b5,1,0.265504,1.239831,[28 23] ; [68 38],[31.18471338 19.81528662] ; [64.81528662 41.18471338],0
s1,1,0.283327,1.15106,[ 4 46] ; [ 4 99],[ 2.61437908 47.38562092] ; [ 5.38562092 97.61437908],0
p12,1,0.287262,1.132409,[ 2 49] ; [ 9 96],[ 3.59615385 47.40384615] ; [ 7.40384615 97.59615385],0
b3,1,0.313995,1.013796,[18 20] ; [25 42],[15.56190476 22.43809524] ; [27.43809524 39.56190476],0
b2,1,0.313995,1.013796,[18 20] ; [25 42],[15.56190476 22.43809524] ; [27.43809524 39.56190476],0
a4,1,0.343137,0.898675,[25 25] ; [44 61],[22.25806452 27.74193548] ; [46.74193548 58.25806452],0
n5,1,0.349938,0.873681,[37 14] ; [84 22],[39.30573248 11.69426752] ; [81.69426752 24.30573248],0
a5,1,0.369305,0.806002,[34 17] ; [78 28],[36.38216561 14.61783439] ; [75.61783439 30.38216561],0
d4,1,0.387825,0.74575,[36 14] ; [83 23],[38.14102564 11.85897436] ; [80.85897436 25.14102564],0
a3,1,0.424234,0.638557,[38 13] ; [71 33],[35.86451613 15.13548387] ; [73.13548387 30.86451613],0
s4,1,0.453902,0.560888,[13 38] ; [21 83],[11.18709677 39.81290323] ; [22.81290323 81.18709677],0
u2,1,0.497121,0.461077,[6 7] ; [20 15],[7.04166667 5.95833333] ; [18.95833333 16.04166667],0
p1,1,0.499976,0.454988,[ 4 47] ; [12 94],[ 5.19745223 45.80254777] ; [10.80254777 95.19745223],0
s5,1,0.568989,0.324377,[21 28] ; [38 62],[19.40268456 29.59731544] ; [39.59731544 60.40268456],0
p6,1,0.608749,0.262001,[16 34] ; [38 67],[17.41935484 32.58064516] ; [36.58064516 68.41935484],0
p5,1,0.621014,0.244444,[ 6 43] ; [16 89],[ 7. 42.] ; [15. 90.],0
s6,1,0.625547,0.238147,[33 17] ; [72 31],[34.31372549 15.68627451] ; [70.68627451 32.31372549],0
n3,1,0.713146,0.135154,[13  6] ; [10  6],[12.48571429  6.51428571] ; [10.51428571  5.48571429],0
a8,1,0.733271,0.116129,[ 6 42] ; [14 82],[ 6.66666667 41.33333333] ; [13.33333333 82.66666667],0
